# energy (eV)    P(omega), $W$ = 400 nm, $h$ = 300 nm, $s$ = 20 nm, $d/W = 25$, $E_{\rm e}$ = 100 keV
0.2000000000	0.1108076948
0.2050000000	0.1100563189
0.2100000000	0.1092668108
0.2150000000	0.1084457960
0.2200000000	0.1075991246
0.2250000000	0.1067319490
0.2300000000	0.1058490927
0.2350000000	0.1049543956
0.2400000000	0.1040515638
0.2450000000	0.1031434351
0.2500000000	0.1022326638
0.2550000000	0.1013211270
0.2600000000	0.1004102392
0.2650000000	0.0995009342
0.2700000000	0.0985936955
0.2750000000	0.0976881564
0.2800000000	0.0967835019
0.2850000000	0.0967806819
0.2900000000	0.0970008534
0.2950000000	0.0975423660
0.3000000000	0.0982946963
0.3050000000	0.0994462303
0.3100000000	0.1009942139
0.3150000000	0.1028379582
0.3200000000	0.1053867032
0.3250000000	0.1088376883
0.3300000000	0.1130075338
0.3350000000	0.1193456033
0.3400000000	0.1342573587
0.3450000000	0.1381820745
0.3500000000	0.1418084321
0.3550000000	0.1457813515
0.3600000000	0.1498572924
0.3650000000	0.1545245972
0.3700000000	0.1597881592
0.3750000000	0.1661242207
0.3800000000	0.1735339820
0.3850000000	0.1825797328
0.3900000000	0.1937824905
0.3950000000	0.2075473253
0.4000000000	0.2252188455
0.4050000000	0.2494642366
0.4100000000	0.2801745892
0.4150000000	0.3220301139
0.4200000000	0.3850110929
0.4250000000	0.4790412088
0.4300000000	0.6286419300
0.4350000000	0.8883296047
0.4400000000	1.4249626726
0.4450000000	2.6656634215
0.4500000000	6.4709901948
0.4550000000	-3.9805070889
0.4600000000	-9.1771392645
0.4650000000	2.4863677120
0.4700000000	1.6265338129
0.4750000000	1.0048530578
0.4800000000	0.6729318416
0.4850000000	0.4858101191
0.4900000000	0.3729319216
0.4950000000	0.3009812645
0.5000000000	0.2526527478
0.5050000000	0.2194309228
0.5100000000	0.1961274258
0.5150000000	0.1794595479
0.5200000000	0.1675036064
0.5250000000	0.1589132849
0.5300000000	0.1526942478
0.5350000000	0.1485327881
0.5400000000	0.1458810654
0.5450000000	0.1444383395
0.5500000000	0.1439948612
0.5550000000	0.1443574134
0.5600000000	0.1455231148
0.5650000000	0.1473855261
0.5700000000	0.1498829040
0.5750000000	0.1529899977
0.5800000000	0.1566757310
0.5850000000	0.1610024170
0.5900000000	0.1659553563
0.5950000000	0.1715557968
0.6000000000	0.1778770743
0.6050000000	0.1849572657
0.6100000000	0.1928752643
0.6150000000	0.2017136782
0.6200000000	0.2115828878
0.6250000000	0.2226296761
0.6300000000	0.2349760365
0.6350000000	0.2488584874
0.6400000000	0.2644435572
0.6450000000	0.2820347383
0.6500000000	0.3020242202
0.6550000000	0.3247202654
0.6600000000	0.3507597681
0.6650000000	0.3806601417
0.6700000000	0.4153691691
0.6750000000	0.4557719937
0.6800000000	0.5032521893
0.6850000000	0.5597602568
0.6900000000	0.6273147142
0.6950000000	0.7094504787
0.7000000000	0.8101292281
0.7050000000	0.9360428385
0.7100000000	1.0955482401
0.7150000000	1.3028527671
0.7200000000	1.5783481062
0.7250000000	1.9549614475
0.7300000000	2.4909957016
0.7350000000	3.2879777692
0.7400000000	4.5505774205
0.7450000000	6.7169650383
0.7500000000	10.9039529347
0.7550000000	20.5366866019
0.7600000000	49.9463152324
0.7650000000	166.7860003592
0.7700000000	146.7993216618
0.7750000000	44.1594410747
0.7800000000	18.6531400898
0.7850000000	10.0179297152
0.7900000000	6.1990306834
0.7950000000	4.2000608082
0.8000000000	3.0289574148
0.8050000000	2.2865110993
0.8100000000	1.7858542785
0.8150000000	1.4280180933
0.8200000000	1.1683770048
0.8250000000	0.9741756787
0.8300000000	0.8250879951
0.8350000000	0.7083612023
0.8400000000	0.6152828550
0.8450000000	0.5398202792
0.8500000000	0.4779872658
0.8550000000	0.4264978849
0.8600000000	0.3834027875
0.8650000000	0.3469722261
0.8700000000	0.3157413506
0.8750000000	0.2889508041
0.8800000000	0.2658966945
0.8850000000	0.2456589875
0.8900000000	0.2280303646
0.8950000000	0.2126847772
0.9000000000	0.1990305962
0.9050000000	0.1868953243
0.9100000000	0.1763894270
0.9150000000	0.1668986269
0.9200000000	0.1583742295
0.9250000000	0.1511606147
0.9300000000	0.1445090954
0.9350000000	0.1385510408
0.9400000000	0.1333930757
0.9450000000	0.1293070528
0.9500000000	0.1254613818
0.9550000000	0.1221458118
