% Model:              Potential_W500_Wp250_Gap100_V1=0-5um,10um_Correct.mph
% Version:            COMSOL 6.2.0.339
% Date:               Jul 12 2025, 16:01
% Dimension:          1
% Nodes:              327
% Expressions:        1
% Description:        Line graph
% Arc length (m)          Dependent variable u
2.235726795729277E-7      -0.5269895833185774
2.2561940297740858E-7     -0.5203925405531816
2.2672601156665268E-7     -0.5170100860623825
2.3846282321020536E-7     -0.4811721868366111
2.4646244514132324E-7     -0.45808316777290037
2.5130624344300206E-7     -0.44411786846547385
2.603314598506723E-7      -0.41960599100698825
2.6406746091242676E-7     -0.40933030812298216
2.659493593316356E-7      -0.4044582405156931
2.751464182168607E-7      -0.3803557806756974
2.849794107030918E-7      -0.35628756734186384
2.8598783034980576E-7     -0.3537707707165288
2.869310320134736E-7      -0.3515798902071919
2.968292424827508E-7      -0.3280255118274149
3.0699307618042904E-7     -0.305586542387721
3.100195018237909E-7      -0.29874819794495583
3.166171941601786E-7      -0.28495428177554083
3.2320976116483116E-7     -0.2709707876066413
3.262338357686777E-7      -0.26506696684836994
3.368783479538689E-7      -0.2438018927034574
3.457423147585637E-7      -0.22744476968911695
3.5030741883278656E-7     -0.21885425906902503
3.582353833232385E-7      -0.20499670821520288
3.6369895440594533E-7     -0.19532604569522743
3.664528240003859E-7      -0.19085074607233998
3.770363956660363E-7      -0.17317318877521776
3.85936474667378E-7       -0.15944213790997933
3.9020972898040317E-7     -0.15268008355084048
3.994345295024074E-7      -0.1391821136528784
4.0329574717988613E-7     -0.13346249920139622
4.050843999593643E-7      -0.13102615549751323
4.163817653793691E-7      -0.11520572293987111
4.241903423185689E-7      -0.1051364086745987
4.299585216399109E-7      -0.09746940518761087
4.4323586904617826E-7     -0.08118716570680402
4.4353828083412794E-7     -0.08080646069923068
4.4431603284232594E-7     -0.07990421763406329
4.5725120574163407E-7     -0.06471832131745087
4.623441709216155E-7      -0.059217249063666835
4.708417489842481E-7      -0.04978789743215921
4.816291631286224E-7      -0.0387151255493803
4.844322922268621E-7      -0.03575509697131061
4.911223244780015E-7      -0.02924720651313316
4.980300224707347E-7      -0.022452927728184274
5.008352263537867E-7      -0.0199094610720089
5.115760519857305E-7      -0.00987914400306314
5.198991329239356E-7      -0.002692672332888382
5.251137107536943E-7      0.0019361880477900002
5.378878710529034E-7      0.01237607585358881
5.386513695216582E-7      0.013006662353721
5.389678971144067E-7      0.01324777725517091
5.522392955775125E-7      0.023690098909560413
5.58328929581086E-7       0.028123632009156227
5.658591946516482E-7      0.03376283069299543
5.775409375168262E-7      0.04184059527900108
5.795050601696039E-7      0.04323271304170416
5.840681240903905E-7      0.04622857117524089
5.930413087673558E-7      0.05218851467321304
5.969472280626957E-7      0.05459573058191336
6.065775573651077E-7      0.06070713621753833
6.163756427628796E-7      0.06645571612807061
6.201331893000466E-7      0.06871945771996484
6.290574572245556E-7      0.07370669970838048
6.336675763515695E-7      0.07631020755773482
6.356225846449252E-7      0.07733664728065391
6.472129378820857E-7      0.08357753795820985
6.549121131696284E-7      0.08741749265286627
6.607582994126018E-7      0.09041175467723137
6.739707341280273E-7      0.09670569575973771
6.742820300595971E-7      0.09685749394973761
6.750498998501848E-7      0.09720668758170313
6.878339367549603E-7      0.10307601331751037
6.930166105966402E-7      0.10528506006272545
7.013858434503235E-7      0.10893488766804213
7.11894198964927E-7       0.1132004037449925
7.15089671603654E-7       0.11452971468242773
7.237750303900938E-7      0.1179003694876643
7.287934997569844E-7      0.1198680129352142
7.30639869255873E-7       0.12054039952834084
7.423235902722962E-7      0.12490338735652355
7.495338933770946E-7      0.12740974260395774
7.55591699456183E-7       0.12956603741557912
7.684213666580148E-7      0.1338345705550796
7.688598086400698E-7      0.13398410278760767
7.698950318411745E-7      0.13431310558362872
7.824545969431429E-7      0.13834592560836567
7.87549332511558E-7       0.13986771113948118
7.949429422869621E-7      0.14213920618366183
8.066146617753318E-7      0.1455010022293036
8.077744634973293E-7      0.14584232337798894
8.101617715870445E-7      0.14649906654122952
8.206059847076963E-7      0.14940156245519007
8.252925775177771E-7      0.15062158425763042
8.331141766803974E-7      0.15270759935234735
8.429022195271519E-7      0.1551583755850039
8.456942415334098E-7      0.15587254693978497
8.522010370424612E-7      0.15743146932762442
8.585329300130806E-7      0.1589664447698434
8.612517358819154E-7      0.15958377522075198
8.71221189545155E-7       0.16189544198849826
8.796117995379912E-7      0.16372359690293756
8.839094490772292E-7      0.1646806688940476
8.93523619725506E-7       0.16668717218801637
8.965882544857891E-7      0.16733395363025852
8.979177323925847E-7      0.1675976588038637
9.092515058263163E-7      0.16989008942326064
9.159402019927327E-7      0.17116333755947638
9.219557958493568E-7      0.17232891954866206
9.339626715928807E-7      0.17451240409326643
9.346600858723975E-7      0.17464160339328594
9.36397044252464E-7       0.1749445941455651
9.473990885816746E-7      0.17688538436589732
9.517588793884666E-7      0.17760911991508813
9.602838699736692E-7      0.1790493920533024
9.700125407807609E-7      0.18059398100897217
9.732445015253364E-7      0.1811148282772998
9.820821048496185E-7      0.18245454059296368
9.866311921563505E-7      0.18315199238783392
9.882983826440906E-7      0.18339257562996306
1.000017882787365E-6      0.18511269857613988
1.0065911482254187E-6     0.18601824580734022
1.0133342710268889E-6     0.18696329145096674
1.0259241651586648E-6     0.18861817760192834
1.026815716742013E-6      0.18873726527026596
1.0287604925440584E-6     0.18898160909763323
1.0404824558436431E-6     0.1904745853249665
1.0450342829930887E-6     0.19101439264287445
1.0541804304835236E-6     0.192125541571675
1.0664733774475597E-6     0.1935210451896637
1.0669919616347752E-6     0.19358115731391923
1.067878949697806E-6      0.19367790154831194
1.0802205148536238E-6     0.1950410781719042
1.0874361029793935E-6     0.19578867638633593
1.0934490680724725E-6     0.196421625677021
1.10794336927869E-6       0.19785138838208088
1.109257629601017E-6      0.1979826858678711
1.1138587815157055E-6     0.19841295650590823
1.1250661911295614E-6     0.19947025143459435
1.1282674446514311E-6     0.19975180298704076
1.1399909730562236E-6     0.20080069029981085
1.150335722086649E-6      0.20166442823267566
1.1531340971035264E-6     0.20190338560076884
1.156571699855504E-6      0.20217825334321446
1.1672395295203113E-6     0.203037864916837
1.181334933797181E-6      0.20410654584683255
1.1816858023513848E-6     0.204133593675761
1.1819733417377981E-6     0.204154480612579
1.1936457917802004E-6     0.20500645828324965
1.2026399311233075E-6     0.20562682126415116
1.205438388666736E-6      0.20582381336547612
1.209890645472751E-6      0.2061198832362069
1.2167233564396069E-6     0.20657554412070273
1.2258326069414855E-6     0.2071550025774218
1.2273328643637675E-6     0.20725171630830944
1.2278938867633492E-6     0.2072864400000769
1.2396506178197465E-6     0.20800961269089985
1.2500845522402956E-6     0.20861763770796232
1.2520637452507378E-6     0.20873179245971848
1.2617371407526432E-6     0.2092681889278125
1.2646085247667452E-6     0.20942883717756516
1.2649840822048952E-6     0.20944933037425653
1.2771533042827523E-6     0.21009533608449946
1.2791696332910069E-6     0.21019958956972545
1.2936645706719794E-6     0.21092129528364964
1.2942886543247081E-6     0.21095222699622457
1.2969875547444208E-6     0.21107874266357973
1.3070966895180436E-6     0.2115580962919777
1.30943428808573E-6       0.21166265989606575
1.3199047247113783E-6     0.21213293350013473
1.3264162130892084E-6     0.21240746415370895
1.333762856533815E-6      0.2127203337603773
1.3457932447595886E-6     0.21319923840465824
1.347520850165404E-6      0.21326866209453785
1.3519984274127143E-6     0.21343678234031335
1.3606197243699983E-6     0.21376554216981924
1.364062120492172E-6      0.21388779014033363
1.3740100460730362E-6     0.21424522202366542
1.3828480300086957E-6     0.2145413341923591
1.3874003677760742E-6     0.21469576005710128
1.3986979815511159E-6     0.21505159558519493
1.4008160302743748E-6     0.21511935442319652
1.4016477159534063E-6     0.21514400337578818
1.4140292673399547E-6     0.21551675373168697
1.420160123377939E-6      0.2156876436834918
1.4272301929335221E-6     0.21588788948080945
1.438672530802471E-6      0.21618643699092432
1.4404311185270896E-6     0.21623311124299877
1.4448200866176494E-6     0.21634059458496052
1.45353226413874E-6       0.21655765911622438
1.4569804929329028E-6     0.21663665644741095
1.466429098892849E-6      0.2168571756973799
1.4747991254636772E-6     0.21703629561025609
1.4792529494293113E-6     0.2171332884142506
1.490368874211318E-6      0.21735480333294147
1.492124066823878E-6      0.2173904648678059
1.4928389604951172E-6     0.21740372294380436
1.5049951842184446E-6     0.21763428618625505
1.510952511284918E-6      0.21773671927742252
1.5175945924138444E-6     0.2178535891627437
1.528271849776057E-6      0.21802369274496636
1.530524594820467E-6      0.21806035373394939
1.536721579486468E-6      0.21815147127121856
1.5434451578450246E-6     0.21825226771727765
1.545829049544129E-6      0.21828416030833994
1.556357032981303E-6      0.2184289575970575
1.5638003197121457E-6     0.2185199855176547
1.5696054823225444E-6     0.21859302670166936
1.5824404927258115E-6     0.21873529732304603
1.5828207274826498E-6     0.2187396220616594
1.582992704327562E-6      0.21874132056177414
1.5960359726427547E-6     0.21887461320013718
1.6021148409552561E-6     0.2189280409124964
1.6095451471748731E-6     0.21899590427593135
1.6210879702609666E-6     0.21908555632677848
1.6230619973918953E-6     0.2191014890948252
1.6276277912412231E-6     0.2191321553019414
1.6366239052068776E-6     0.21919502844988412
1.6403753010083101E-6     0.2192162992142461
1.6505003725904213E-6     0.21927634705083143
1.6591110677281268E-6     0.21931685767261822
1.664376839973965E-6      0.2193430032945926
1.6778468344479437E-6     0.21939337137283402
1.678271151097203E-6      0.219395045173957
1.6793225468384167E-6     0.21939799171662333
1.6919680106538955E-6     0.21943632681871353
1.6971891066397704E-6     0.21944648485794532
1.7056659116590892E-6     0.2194646279506525
1.7165426369675986E-6     0.21947609602342613
1.719363812664283E-6      0.2194796199939599
1.7261232059124443E-6     0.21948125997803392
1.7328611722403428E-6     0.21948426070065966
1.735627745048807E-6      0.2194827776953993
1.7464633288096122E-6     0.21947889197880305
1.7548631085807916E-6     0.21946782939830078
1.7600925037623522E-6     0.21946169587026607
1.7725756394454472E-6     0.2194356585266025
1.7735688210632987E-6     0.21943377851276363
1.7739814039013818E-6     0.21943263777355568
1.7870451383642456E-6     0.21939866316410903
1.7930559895743946E-6     0.21937778967836014
1.8005630798696589E-6     0.2193528393366972
1.81206608469162E-6       0.21930506034701944
1.813923618468362E-6      0.21929757627035165
1.8183588873858333E-6     0.21927628285725886
1.8273146323185318E-6     0.21923481465969324
1.8310746158994732E-6     0.21921440951174292
1.8407207903537418E-6     0.21916344269171284
1.8501796866918602E-6     0.21910642085627915
1.8540015920005298E-6     0.21908385838008113
1.8628963578057687E-6     0.21902503826081454
1.8672443854198106E-6     0.21899693520392646
1.86911264706764E-6       0.21898353447721633
1.8804871788390913E-6     0.21890326426405338
1.8881395321627493E-6     0.2188440615703451
1.8935296812074358E-6     0.21880308352624042
1.905006036235101E-6      0.21870834610696357
1.90657218357578E-6       0.21869565579511308
1.9073077627358746E-6     0.21868921543241776
1.9195331467207553E-6     0.21858368229517056
1.926181101923727E-6      0.21852218213238006
1.9322747746824518E-6     0.21846649840713372
1.944393217493617E-6      0.21834869951220007
1.945022329174644E-6      0.21834266809800043
1.9453402335934486E-6     0.21833942922391586
1.957885130830235E-6      0.21821322015017736
1.9644941657789153E-6     0.21814303734758447
1.970117629548161E-6      0.2180839058386271
1.981243352014616E-6      0.2179611597908424
1.9827032101291595E-6     0.21794522900320862
1.98344109112881E-6       0.21793679498280022
1.995288790710158E-6      0.21780227175669892
2.0E-6                    0.2177465689809034
