% Model:              Potential_W500_Wp250_Gap100_V1=0-5um,10um_Correct.mph
% Version:            COMSOL 6.2.0.339
% Date:               Jul 12 2025, 16:04
% Dimension:          1
% Nodes:              315
% Expressions:        1
% Description:        Line graph
% Arc length (m)          Dependent variable u
8.43329166616226E-7       0.18466678474652087
8.479989242563693E-7      0.1846618080428637
8.536385188241126E-7      0.1846684344192346
8.60914800866786E-7       0.18471050192775665
8.668666765154524E-7      0.18475289067475142
8.738053561392135E-7      0.18475734834488666
8.824549690422966E-7      0.18478003972679943
8.868205071955752E-7      0.1848100252502028
8.903281905633917E-7      0.18483660139947886
8.998115459378633E-7      0.18485371199109435
9.113248912099603E-7      0.1848916501365575
9.127936886874636E-7      0.18490230924884185
9.140062328412441E-7      0.184911517342598
9.258979498853585E-7      0.18494075695536982
9.37734774925244E-7       0.18498053613704288
9.390022110832533E-7      0.18497828697466726
9.405654994266492E-7      0.18497692258524606
9.520662645266088E-7      0.18500522004140207
9.612218155358094E-7      0.18503498503563198
9.652346306478325E-7      0.18502911494650537
9.702069849102061E-7      0.1850241827885783
9.78409422945502E-7       0.1850421682721845
9.850289970077412E-7      0.18505980029786562
9.915842152431717E-7      0.18504974574148972
9.999905341869022E-7      0.18503949073072695
1.0049077961744793E-6     0.18504742657234038
1.0087154198332093E-6     0.18505431948774104
1.0182313771057864E-6     0.18503431280300806
1.0305205262354716E-6     0.18501088948632918
1.0315476195751231E-6     0.18501164143893023
1.0323025026298777E-6     0.18501239511636874
1.0448497347710407E-6     0.18497796138589018
1.0554348650607605E-6     0.1849502727560119
1.0581583950997867E-6     0.18493398037655137
1.061848097394063E-6      0.18491238249257022
1.071467055428533E-6      0.1848794594641654
1.0780312362222495E-6     0.1848585228612123
1.0847941025282396E-6     0.18481435442437136
1.0959776756242686E-6     0.18474499324241808
1.0981211496279458E-6     0.18473592801262823
1.0994173389578465E-6     0.1847308725384589
1.1116235700201162E-6     0.18464643181783902
1.1200756497264728E-6     0.1845913751573613
1.1248283261069475E-6     0.18454641956223225
1.133507854407878E-6      0.18446947673061634
1.1380269941094018E-6     0.18443628371068893
1.1406252420982025E-6     0.18441753489240514
1.1512139849757764E-6     0.18431357597942566
1.1617165389382875E-6     0.18421270864430242
1.1641889616080344E-6     0.18418301630601877
1.1682818920056002E-6     0.18413424726194796
1.177116270909809E-6      0.18404082293552781
1.1824528675665443E-6     0.18398488947199432
1.1900435802115837E-6     0.18388892790520378
1.2014735336790609E-6     0.1837428706736133
1.203002871901025E-6      0.1837254178406272
1.204087955275235E-6      0.18371268576849026
1.2159621635904668E-6     0.18355113314236257
1.2262420161477094E-6     0.18340796512911312
1.2288875843504392E-6     0.1833667088607542
1.2325694300266302E-6     0.18330764413819794
1.2419399647147775E-6     0.18316996626599197
1.248782000412081E-6      0.1830662193729219
1.2549786565597644E-6     0.1829628871661154
1.2634653093559881E-6     0.18281737499703338
1.2680173484047507E-6     0.1827450773634069
1.2714603610248487E-6     0.18268851270341085
1.281199749909188E-6      0.18251532470201748
1.2938038823462174E-6     0.1822835874778341
1.2943821514136252E-6     0.18227365438109813
1.2948289879853133E-6     0.18226570923333232
1.3075361044933843E-6     0.18202424684631374
1.3181220122512138E-6     0.18181656192346946
1.3207128203202922E-6     0.18176264146294172
1.3240479561996646E-6     0.18169167949761772
1.3339146483560768E-6     0.18149217382199684
1.3414663688164942E-6     0.18133471924488329
1.3471249864714704E-6     0.18121049095207303
1.3543870187429447E-6     0.18104753950385422
1.3603009102195817E-6     0.180920772835709
1.3649519297353236E-6     0.18081798877582328
1.373485543036331E-6      0.180620927899185
1.3848398357346268E-6     0.18035341401574267
1.3866749273490614E-6     0.1803118176109881
1.3880421479878725E-6     0.18027997854174002
1.399672419079282E-6      0.17999870001693433
1.4109435187314337E-6     0.1797205724786372
1.4126699108095021E-6     0.17967642213749455
1.414935565178622E-6      0.17961736809720338
1.4257219114536932E-6     0.1793447457597806
1.4339875714833827E-6     0.17913139952485554
1.4383824005980956E-6     0.17901445772605246
1.4446176466043798E-6     0.17884597837085803
1.4513015177565284E-6     0.17866961181548702
1.4560125542591535E-6     0.17854336349290725
1.4642206349149616E-6     0.17831714440367677
1.4767319877136668E-6     0.1779679989095065
1.4769245684190132E-6     0.1779624755705947
1.477262490806708E-6      0.17795268770036368
1.489628501923065E-6      0.1776010299368836
1.4966758454250813E-6     0.17739861862614778
1.5024279767468949E-6     0.1772292375817958
1.5143411523452678E-6     0.17687548062077038
1.5159615830164153E-6     0.17682804320743775
1.5168637062756979E-6     0.17680138595200218
1.5291988468533712E-6     0.1764285545523713
1.5374703959135854E-6     0.1761762720340504
1.542436110690327E-6      0.17602146231777985
1.5562572348053275E-6     0.17558941946833123
1.5569749676449421E-6     0.1755664644478993
1.5579439466642383E-6     0.1755350430534804
1.5700244506007863E-6     0.17515119818298153
1.5789726055367416E-6     0.17486290157987253
1.5830739335566306E-6     0.1747284193691088
1.5890863123802888E-6     0.17452862549870515
1.5968753850765947E-6     0.17427441581158853
1.6023886978738789E-6     0.17409207744690475
1.6106768365965597E-6     0.17381349934136853
1.62238611510146E-6       0.17341482965960436
1.6245975818086826E-6     0.1733407381292285
1.6262686364548803E-6     0.17328383447762588
1.6385552637172392E-6     0.17286075358708794
1.6525392103277854E-6     0.17237190573843594
1.652640354532696E-6      0.17236842229522747
1.6527292222307855E-6     0.17236531513440648
1.6667254453481527E-6     0.17187059911657407
1.6738475767739554E-6     0.1716168312654792
1.6778620995109268E-6     0.17147169445346738
1.6889671440284125E-6     0.17106938322532386
1.6890159963683353E-6     0.17106758107919748
1.7060866214262176E-6     0.17044256063739113
1.7062275661222443E-6     0.17043729242083047
1.7179964365784383E-6     0.17000268623550147
1.7226856221794551E-6     0.1698254464018027
1.7298630045152194E-6     0.16955859726077643
1.7392755973770323E-6     0.16920008250636165
1.7461499279223327E-6     0.16894178289074674
1.7559675947053542E-6     0.16856370861972528
1.7635506855996948E-6     0.16827440906900265
1.7721729381376126E-6     0.1679382395272187
1.782641784896228E-6      0.1675323135155765
1.7885489548324382E-6     0.1672986893480648
1.7997609026911977E-6     0.16685854660313895
1.8052364425056776E-6     0.16663966045405926
1.8171127474837468E-6     0.16616813293324928
1.823134398159866E-6      0.1659247123457493
1.8345740350904626E-6     0.1654651586076088
1.8408563831345896E-6     0.16520850854598898
1.851675229892837E-6      0.16476940877188295
1.8582666707822416E-6     0.16449763304838316
1.8686706741179753E-6     0.16407113385258576
1.875488065025526E-6      0.16378737109997862
1.8855997943659173E-6     0.16336864818247282
1.8926244662924471E-6     0.1630735478636426
1.9025231350599904E-6     0.1626599353460439
1.909639986197933E-6      0.16235848362091598
1.9194263825856157E-6     0.16194590217539623
1.926560844451549E-6      0.16164114603889407
1.936315047921771E-6      0.16122620554244604
1.9434627577424985E-6     0.1609183408021364
1.9531409258015855E-6     0.1605033268529284
1.9603388859180503E-6     0.16019100232887123
1.9699407271738108E-6     0.15977599839921236
1.977176913251749E-6      0.15945964939484086
1.9867210334001256E-6     0.15904384550120523
1.9939967216268503E-6     0.15872341397507794
2.0E-6                    0.15846000100124882
