# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	1.50387905e+00
0.50017504	1.64582725e+00
0.50035009	1.83842236e+00
0.50052513	2.12114963e+00
0.50070018	2.59652049e+00
0.50087522	3.67415030e+00
0.50105026	4.52543958e+01
0.50122531	3.64243517e+00
0.50140035	2.57702458e+00
0.50157539	2.10302284e+00
0.50175044	1.81981546e+00
0.50192548	1.62621288e+00
0.50210053	1.48309074e+00
0.50227557	1.37170678e+00
0.50245061	1.28182724e+00
0.50262566	1.20729071e+00
0.50280070	1.14416144e+00
0.50297574	1.08978746e+00
0.50315079	1.04230718e+00
0.50332583	1.00037016e+00
0.50350088	9.62969766e-01
0.50367592	9.29338157e-01
0.50385096	8.98878092e-01
0.50402601	8.71117066e-01
0.50420105	8.45675693e-01
0.50437609	8.22250310e-01
0.50455114	8.00587467e-01
0.50472618	7.80470032e-01
0.50490123	7.61720836e-01
0.50507627	7.44189941e-01
0.50525131	7.27749482e-01
0.50542636	7.12289650e-01
0.50560140	6.97715547e-01
0.50577644	6.83944673e-01
0.50595149	6.70904918e-01
0.50612653	6.58532939e-01
0.50630158	6.46772922e-01
0.50647662	6.35584895e-01
0.50665166	6.24914787e-01
0.50682671	6.14723225e-01
0.50700175	6.04974914e-01
0.50717679	5.95638106e-01
0.50735184	5.86684155e-01
0.50752688	5.78087141e-01
0.50770193	5.69823537e-01
0.50787697	5.61871942e-01
0.50805201	5.54212831e-01
0.50822706	5.46828354e-01
0.50840210	5.39706090e-01
0.50857714	5.32830185e-01
0.50875219	5.26183554e-01
0.50892723	5.19753462e-01
0.50910228	5.13528144e-01
0.50927732	5.07496716e-01
0.50945236	5.01649089e-01
0.50962741	4.95975894e-01
0.50980245	4.90468423e-01
0.50997749	4.85118565e-01
0.51015254	4.79918755e-01
0.51032758	4.74862651e-01
0.51050263	4.69949301e-01
0.51067767	4.65166019e-01
0.51085271	4.60507012e-01
0.51102776	4.55966846e-01
0.51120280	4.51540413e-01
0.51137784	4.47222910e-01
0.51155289	4.43009813e-01
0.51172793	4.38896858e-01
0.51190298	4.34880023e-01
0.51207802	4.30955509e-01
0.51225306	4.27119725e-01
0.51242811	4.23372872e-01
0.51260315	4.19710084e-01
0.51277819	4.16126277e-01
0.51295324	4.12618563e-01
0.51312828	4.09184197e-01
0.51330333	4.05820575e-01
0.51347837	4.02525217e-01
0.51365341	3.99295768e-01
0.51382846	3.96129982e-01
0.51400350	3.93025722e-01
0.51417854	3.89980949e-01
0.51435359	3.86994751e-01
0.51452863	3.84068544e-01
0.51470368	3.81196181e-01
0.51487872	3.78375970e-01
0.51505376	3.75606292e-01
0.51522881	3.72885598e-01
0.51540385	3.70212406e-01
0.51557889	3.67585294e-01
0.51575394	3.65002902e-01
0.51592898	3.62463924e-01
0.51610403	3.59967107e-01
0.51627907	3.57511251e-01
0.51645411	3.55099226e-01
0.51662916	3.52727234e-01
0.51680420	3.50392814e-01
0.51697924	3.48094941e-01
0.51715429	3.45832631e-01
0.51732933	3.43604935e-01
0.51750438	3.41410943e-01
0.51767942	3.39249774e-01
0.51785446	3.37120581e-01
0.51802951	3.35022549e-01
0.51820455	3.32954889e-01
0.51837959	3.30918055e-01
0.51855464	3.28913139e-01
0.51872968	3.26936353e-01
0.51890473	3.24987015e-01
0.51907977	3.23064463e-01
0.51925481	3.21168063e-01
0.51942986	3.19297196e-01
0.51960490	3.17451267e-01
0.51977994	3.15629699e-01
0.51995499	3.13831935e-01
0.52013003	3.12057435e-01
0.52030508	3.10305675e-01
0.52048012	3.08580037e-01
0.52065516	3.06876874e-01
0.52083021	3.05194938e-01
0.52100525	3.03533769e-01
0.52118030	3.01892920e-01
0.52135534	3.00271959e-01
0.52153038	2.98670465e-01
0.52170543	2.97088032e-01
0.52188047	2.95524263e-01
0.52205551	2.93978775e-01
0.52223056	2.92451194e-01
0.52240560	2.90942564e-01
0.52258065	2.89453451e-01
0.52275569	2.87981158e-01
0.52293073	2.86525354e-01
0.52310578	2.85085715e-01
0.52328082	2.83661927e-01
0.52345586	2.82253685e-01
0.52363091	2.80860692e-01
0.52380595	2.79482658e-01
0.52398100	2.78119301e-01
0.52415604	2.76770348e-01
0.52433108	2.75435530e-01
0.52450613	2.74118377e-01
0.52468117	2.72815118e-01
0.52485621	2.71525206e-01
0.52503126	2.70248399e-01
0.52520630	2.68984464e-01
0.52538135	2.67733173e-01
0.52555639	2.66494304e-01
0.52573143	2.65267638e-01
0.52590648	2.64052965e-01
0.52608152	2.62850077e-01
0.52625656	2.61658774e-01
0.52643161	2.60480418e-01
0.52660665	2.59315026e-01
0.52678170	2.58160620e-01
0.52695674	2.57017017e-01
0.52713178	2.55884037e-01
0.52730683	2.54761508e-01
0.52748187	2.53649258e-01
0.52765691	2.52547121e-01
0.52783196	2.51454935e-01
0.52800700	2.50372540e-01
0.52818205	2.49299781e-01
0.52835709	2.48236572e-01
0.52853213	2.47186305e-01
0.52870718	2.46145205e-01
0.52888222	2.45113131e-01
0.52905726	2.44089943e-01
0.52923231	2.43075506e-01
0.52940735	2.42069687e-01
0.52958240	2.41072356e-01
0.52975744	2.40083387e-01
0.52993248	2.39102654e-01
0.53010753	2.38130035e-01
0.53028257	2.37165412e-01
0.53045761	2.36210350e-01
0.53063266	2.35264375e-01
0.53080770	2.34326033e-01
0.53098275	2.33395215e-01
0.53115779	2.32471814e-01
0.53133283	2.31555725e-01
0.53150788	2.30646844e-01
0.53168292	2.29745071e-01
0.53185796	2.28850306e-01
0.53203301	2.27962451e-01
0.53220805	2.27081413e-01
0.53238310	2.26207464e-01
0.53255814	2.25343140e-01
0.53273318	2.24485338e-01
0.53290823	2.23633969e-01
0.53308327	2.22788949e-01
0.53325831	2.21950193e-01
0.53343336	2.21117616e-01
0.53360840	2.20291139e-01
0.53378345	2.19470681e-01
0.53395849	2.18656163e-01
0.53413353	2.17847508e-01
0.53430858	2.17044641e-01
0.53448362	2.16249252e-01
0.53465866	2.15460447e-01
0.53483371	2.14677196e-01
0.53500875	2.13899430e-01
0.53518380	2.13127079e-01
0.53535884	2.12360077e-01
0.53553388	2.11598357e-01
0.53570893	2.10841852e-01
0.53588397	2.10090500e-01
0.53605901	2.09344237e-01
0.53623406	2.08603000e-01
0.53640910	2.07867305e-01
0.53658415	2.07138797e-01
0.53675919	2.06415123e-01
0.53693423	2.05696225e-01
0.53710928	2.04982046e-01
0.53728432	2.04272529e-01
0.53745936	2.03567621e-01
0.53763441	2.02867266e-01
0.53780945	2.02171413e-01
0.53798450	2.01480009e-01
0.53815954	2.00793003e-01
0.53833458	2.00110343e-01
0.53850963	1.99434167e-01
0.53868467	1.98762948e-01
0.53885971	1.98095916e-01
0.53903476	1.97433024e-01
0.53920980	1.96774226e-01
0.53938485	1.96119475e-01
0.53955989	1.95468727e-01
0.53973493	1.94821938e-01
0.53990998	1.94179063e-01
0.54008502	1.93540061e-01
0.54026007	1.92904888e-01
0.54043511	1.92274213e-01
0.54061015	1.91648999e-01
0.54078520	1.91027482e-01
0.54096024	1.90409621e-01
0.54113528	1.89795378e-01
0.54131033	1.89184714e-01
0.54148537	1.88577591e-01
0.54166042	1.87973972e-01
0.54183546	1.87373821e-01
0.54201050	1.86777101e-01
0.54218555	1.86183776e-01
0.54236059	1.85593812e-01
0.54253563	1.85009476e-01
0.54271068	1.84428849e-01
0.54288572	1.83851468e-01
0.54306077	1.83277301e-01
0.54323581	1.82706315e-01
0.54341085	1.82138478e-01
0.54358590	1.81573758e-01
0.54376094	1.81012125e-01
0.54393598	1.80453548e-01
0.54411103	1.79897995e-01
0.54428607	1.79345438e-01
0.54446112	1.78796696e-01
0.54463616	1.78252252e-01
0.54481120	1.77710706e-01
0.54498625	1.77172032e-01
0.54516129	1.76636202e-01
0.54533633	1.76103187e-01
0.54551138	1.75572961e-01
0.54568642	1.75045498e-01
0.54586147	1.74520771e-01
0.54603651	1.73998754e-01
0.54621155	1.73479421e-01
0.54638660	1.72962748e-01
0.54656164	1.72451069e-01
0.54673668	1.71942156e-01
0.54691173	1.71435818e-01
0.54708677	1.70932033e-01
0.54726182	1.70430776e-01
0.54743686	1.69932024e-01
0.54761190	1.69435754e-01
0.54778695	1.68941944e-01
0.54796199	1.68450572e-01
0.54813703	1.67961614e-01
0.54831208	1.67475050e-01
0.54848712	1.66991843e-01
0.54866217	1.66512071e-01
0.54883721	1.66034621e-01
0.54901225	1.65559472e-01
0.54918730	1.65086604e-01
0.54936234	1.64615998e-01
0.54953738	1.64147633e-01
0.54971243	1.63681489e-01
0.54988747	1.63217548e-01
0.55006252	1.62755790e-01
0.55023756	1.62296196e-01
0.55041260	1.61838809e-01
0.55058765	1.61385830e-01
0.55076269	1.60934952e-01
0.55093773	1.60486157e-01
0.55111278	1.60039427e-01
0.55128782	1.59594744e-01
0.55146287	1.59152091e-01
0.55163791	1.58711452e-01
0.55181295	1.58272809e-01
0.55198800	1.57836145e-01
0.55216304	1.57401445e-01
0.55233808	1.56968691e-01
0.55251313	1.56538971e-01
0.55268817	1.56112006e-01
0.55286322	1.55686933e-01
0.55303826	1.55263737e-01
0.55321330	1.54842403e-01
0.55338835	1.54422916e-01
0.55356339	1.54005260e-01
0.55373843	1.53589422e-01
0.55391348	1.53175385e-01
0.55408852	1.52763137e-01
0.55426357	1.52352662e-01
0.55443861	1.51944203e-01
0.55461365	1.51539411e-01
0.55478870	1.51136343e-01
0.55496374	1.50734987e-01
0.55513878	1.50335328e-01
0.55531383	1.49937353e-01
0.55548887	1.49541049e-01
0.55566392	1.49146404e-01
0.55583896	1.48753404e-01
0.55601400	1.48362036e-01
0.55618905	1.47972288e-01
0.55636409	1.47584148e-01
0.55653913	1.47198794e-01
0.55671418	1.46815638e-01
0.55688922	1.46434047e-01
0.55706427	1.46054010e-01
0.55723931	1.45675515e-01
0.55741435	1.45298549e-01
0.55758940	1.44923103e-01
0.55776444	1.44549163e-01
0.55793948	1.44176720e-01
0.55811453	1.43805761e-01
0.55828957	1.43436277e-01
0.55846462	1.43068659e-01
0.55863966	1.42704017e-01
0.55881470	1.42340810e-01
0.55898975	1.41979029e-01
0.55916479	1.41618663e-01
0.55933983	1.41259701e-01
0.55951488	1.40902133e-01
0.55968992	1.40545950e-01
0.55986497	1.40191140e-01
0.56004001	1.39837696e-01
0.56021505	1.39485605e-01
0.56039010	1.39134860e-01
0.56056514	1.38786950e-01
0.56074019	1.38440832e-01
0.56091523	1.38096025e-01
0.56109027	1.37752520e-01
0.56126532	1.37410307e-01
0.56144036	1.37069377e-01
0.56161540	1.36729721e-01
0.56179045	1.36391331e-01
0.56196549	1.36054197e-01
0.56214054	1.35718311e-01
0.56231558	1.35383665e-01
0.56249062	1.35050748e-01
0.56266567	1.34720211e-01
0.56284071	1.34390883e-01
0.56301575	1.34062757e-01
0.56319080	1.33735822e-01
0.56336584	1.33410073e-01
0.56354089	1.33085500e-01
0.56371593	1.32762095e-01
0.56389097	1.32439852e-01
0.56406602	1.32118761e-01
0.56424106	1.31798815e-01
0.56441610	1.31480007e-01
0.56459115	1.31163933e-01
0.56476619	1.30849256e-01
0.56494124	1.30535688e-01
0.56511628	1.30223223e-01
0.56529132	1.29911853e-01
0.56546637	1.29601571e-01
0.56564141	1.29292370e-01
0.56581645	1.28984243e-01
0.56599150	1.28677183e-01
0.56616654	1.28371183e-01
0.56634159	1.28066235e-01
0.56651663	1.27762941e-01
0.56669167	1.27461625e-01
0.56686672	1.27161338e-01
0.56704176	1.26862072e-01
0.56721680	1.26563823e-01
0.56739185	1.26266582e-01
0.56756689	1.25970344e-01
0.56774194	1.25675102e-01
0.56791698	1.25380851e-01
0.56809202	1.25087583e-01
0.56826707	1.24795293e-01
0.56844211	1.24503974e-01
0.56861715	1.24215281e-01
0.56879220	1.23927643e-01
0.56896724	1.23640953e-01
0.56914229	1.23355207e-01
0.56931733	1.23070398e-01
0.56949237	1.22786520e-01
0.56966742	1.22503567e-01
0.56984246	1.22221535e-01
0.57001750	1.21940417e-01
0.57019255	1.21660207e-01
0.57036759	1.21380901e-01
0.57054264	1.21103201e-01
0.57071768	1.20827146e-01
0.57089272	1.20551975e-01
0.57106777	1.20277681e-01
0.57124281	1.20004260e-01
0.57141785	1.19731707e-01
0.57159290	1.19460015e-01
0.57176794	1.19189181e-01
0.57194299	1.18919198e-01
0.57211803	1.18650062e-01
0.57229307	1.18381768e-01
0.57246812	1.18114370e-01
0.57264316	1.17849431e-01
0.57281820	1.17585315e-01
0.57299325	1.17322017e-01
0.57316829	1.17059532e-01
0.57334334	1.16797856e-01
0.57351838	1.16536983e-01
0.57369342	1.16276910e-01
0.57386847	1.16017631e-01
0.57404351	1.15759142e-01
0.57421855	1.15501439e-01
0.57439360	1.15244516e-01
0.57456864	1.14989167e-01
0.57474369	1.14735177e-01
0.57491873	1.14481951e-01
0.57509377	1.14229484e-01
0.57526882	1.13977774e-01
0.57544386	1.13726814e-01
0.57561890	1.13476602e-01
0.57579395	1.13227132e-01
0.57596899	1.12978401e-01
0.57614404	1.12730405e-01
0.57631908	1.12483139e-01
0.57649412	1.12236798e-01
0.57666917	1.11992559e-01
0.57684421	1.11749034e-01
0.57701925	1.11506220e-01
0.57719430	1.11264113e-01
0.57736934	1.11022708e-01
0.57754439	1.10782002e-01
0.57771943	1.10541991e-01
0.57789447	1.10302672e-01
0.57806952	1.10064039e-01
0.57824456	1.09826091e-01
0.57841960	1.09588822e-01
0.57859465	1.09353106e-01
0.57876969	1.09118498e-01
0.57894474	1.08884556e-01
0.57911978	1.08651276e-01
0.57929482	1.08418655e-01
0.57946987	1.08186690e-01
0.57964491	1.07955376e-01
0.57981995	1.07724711e-01
0.57999500	1.07494691e-01
0.58017004	1.07265312e-01
0.58034509	1.07036571e-01
0.58052013	1.06808787e-01
0.58069517	1.06582789e-01
0.58087022	1.06357416e-01
0.58104526	1.06132664e-01
0.58122031	1.05908530e-01
0.58139535	1.05685012e-01
0.58157039	1.05462105e-01
0.58174544	1.05239806e-01
0.58192048	1.05018113e-01
