# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	1.25138290e+00
0.50017504	1.36946770e+00
0.50035009	1.52968904e+00
0.50052513	1.76489807e+00
0.50070018	2.16038185e+00
0.50087522	3.05693429e+00
0.50105026	3.76513331e+01
0.50122531	3.03041284e+00
0.50140035	2.14397089e+00
0.50157539	1.74958340e+00
0.50175044	1.51393883e+00
0.50192548	1.35284696e+00
0.50210053	1.23375599e+00
0.50227557	1.14107211e+00
0.50245061	1.06628153e+00
0.50262566	1.00425695e+00
0.50280070	9.51723677e-01
0.50297574	9.06475206e-01
0.50315079	8.66962649e-01
0.50332583	8.32062418e-01
0.50350088	8.00936940e-01
0.50367592	7.72947357e-01
0.50385096	7.47596739e-01
0.50402601	7.24491942e-01
0.50420105	7.03317299e-01
0.50437609	6.83820390e-01
0.50455114	6.65790361e-01
0.50472618	6.49046247e-01
0.50490123	6.33440638e-01
0.50507627	6.18848778e-01
0.50525131	6.05164275e-01
0.50542636	5.92295764e-01
0.50560140	5.80164282e-01
0.50577644	5.68701185e-01
0.50595149	5.57846473e-01
0.50612653	5.47547439e-01
0.50630158	5.37757646e-01
0.50647662	5.28444183e-01
0.50665166	5.19561695e-01
0.50682671	5.11077421e-01
0.50700175	5.02961994e-01
0.50717679	4.95188997e-01
0.50735184	4.87734596e-01
0.50752688	4.80577221e-01
0.50770193	4.73697297e-01
0.50787697	4.67077016e-01
0.50805201	4.60700133e-01
0.50822706	4.54551794e-01
0.50840210	4.48621779e-01
0.50857714	4.42896873e-01
0.50875219	4.37362763e-01
0.50892723	4.32008852e-01
0.50910228	4.26825351e-01
0.50927732	4.21803202e-01
0.50945236	4.16934011e-01
0.50962741	4.12209983e-01
0.50980245	4.07623871e-01
0.50997749	4.03168925e-01
0.51015254	3.98838852e-01
0.51032758	3.94628413e-01
0.51050263	3.90537127e-01
0.51067767	3.86554079e-01
0.51085271	3.82674451e-01
0.51102776	3.78893721e-01
0.51120280	3.75207638e-01
0.51137784	3.71612206e-01
0.51155289	3.68103660e-01
0.51172793	3.64678455e-01
0.51190298	3.61333241e-01
0.51207802	3.58064858e-01
0.51225306	3.54870317e-01
0.51242811	3.51749880e-01
0.51260315	3.48699454e-01
0.51277819	3.45714757e-01
0.51295324	3.42793386e-01
0.51312828	3.39933057e-01
0.51330333	3.37131601e-01
0.51347837	3.34386958e-01
0.51365341	3.31697165e-01
0.51382846	3.29060356e-01
0.51400350	3.26474751e-01
0.51417854	3.23938654e-01
0.51435359	3.21451362e-01
0.51452863	3.19014228e-01
0.51470368	3.16621904e-01
0.51487872	3.14272980e-01
0.51505376	3.11966110e-01
0.51522881	3.09700004e-01
0.51540385	3.07473430e-01
0.51557889	3.05285205e-01
0.51575394	3.03134196e-01
0.51592898	3.01019318e-01
0.51610403	2.98939529e-01
0.51627907	2.96893827e-01
0.51645411	2.94884715e-01
0.51662916	2.92908957e-01
0.51680420	2.90964467e-01
0.51697924	2.89050391e-01
