# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	2.91071900e+00
0.50017504	3.18542135e+00
0.50035009	3.55814203e+00
0.50052513	4.10529900e+00
0.50070018	5.02528542e+00
0.50087522	7.11084772e+00
0.50105026	8.75831788e+01
0.50122531	7.04932001e+00
0.50140035	4.98734495e+00
0.50157539	4.06996129e+00
0.50175044	3.52183555e+00
0.50192548	3.14712897e+00
0.50210053	2.87012150e+00
0.50227557	2.65453984e+00
0.50245061	2.48057704e+00
0.50262566	2.33630922e+00
0.50280070	2.21411924e+00
0.50297574	2.10887445e+00
0.50315079	2.01697193e+00
0.50332583	1.93579809e+00
0.50350088	1.86340462e+00
0.50367592	1.79830547e+00
0.50385096	1.73934471e+00
0.50402601	1.68560785e+00
0.50420105	1.63636062e+00
0.50437609	1.59101529e+00
0.50455114	1.54908133e+00
0.50472618	1.51013849e+00
0.50490123	1.47384389e+00
0.50507627	1.43990731e+00
0.50525131	1.40808129e+00
0.50542636	1.37815330e+00
0.50560140	1.34993966e+00
0.50577644	1.32328070e+00
0.50595149	1.29803685e+00
0.50612653	1.27408552e+00
0.50630158	1.25131867e+00
0.50647662	1.22965836e+00
0.50665166	1.20900054e+00
0.50682671	1.18926899e+00
0.50700175	1.17039542e+00
0.50717679	1.15231836e+00
0.50735184	1.13498237e+00
0.50752688	1.11833728e+00
0.50770193	1.10233756e+00
0.50787697	1.08694178e+00
0.50805201	1.07211215e+00
0.50822706	1.05781412e+00
0.50840210	1.04402377e+00
0.50857714	1.03071040e+00
0.50875219	1.01784083e+00
0.50892723	1.00539041e+00
0.50910228	9.93336363e-01
0.50927732	9.81657628e-01
0.50945236	9.70334675e-01
0.50962741	9.59349372e-01
0.50980245	9.48684861e-01
0.50997749	9.38325443e-01
0.51015254	9.28256478e-01
0.51032758	9.18465698e-01
0.51050263	9.08951342e-01
0.51067767	8.99688761e-01
0.51085271	8.90666746e-01
0.51102776	8.81874775e-01
0.51120280	8.73302962e-01
0.51137784	8.64942011e-01
0.51155289	8.56783166e-01
0.51172793	8.48818173e-01
0.51190298	8.41039247e-01
0.51207802	8.33439035e-01
0.51225306	8.26010584e-01
0.51242811	8.18754268e-01
0.51260315	8.11660676e-01
0.51277819	8.04719978e-01
0.51295324	7.97926580e-01
0.51312828	7.91275174e-01
0.51330333	7.84760714e-01
0.51347837	7.78378405e-01
0.51365341	7.72123684e-01
0.51382846	7.65992207e-01
0.51400350	7.59979835e-01
0.51417854	7.54082622e-01
0.51435359	7.48298797e-01
0.51452863	7.42631081e-01
0.51470368	7.37067603e-01
0.51487872	7.31605085e-01
0.51505376	7.26240394e-01
0.51522881	7.20970533e-01
0.51540385	7.15792631e-01
0.51557889	7.10703938e-01
0.51575394	7.05701819e-01
