# z/w	Integrand for V0 = 0.0123 eV, theta = 0.2468 mrad
0.50000000	4.18055969e-01
0.50017504	4.22104258e-01
0.50035009	4.26293905e-01
0.50052513	4.30634544e-01
0.50070018	4.35130902e-01
0.50087522	4.39792242e-01
0.50105026	4.44628614e-01
0.50122531	4.49650945e-01
0.50140035	4.54871134e-01
0.50157539	4.60302174e-01
0.50175044	4.65958278e-01
0.50192548	4.71855031e-01
0.50210053	4.78009569e-01
0.50227557	4.84440779e-01
0.50245061	4.91176932e-01
0.50262566	4.98234679e-01
0.50280070	5.05639119e-01
0.50297574	5.13418985e-01
0.50315079	5.21606448e-01
0.50332583	5.30237665e-01
0.50350088	5.39353433e-01
0.50367592	5.48999989e-01
0.50385096	5.59229972e-01
0.50402601	5.70103614e-01
0.50420105	5.81690207e-01
0.50437609	5.94073762e-01
0.50455114	6.07348643e-01
0.50472618	6.21619928e-01
0.50490123	6.37017018e-01
0.50507627	6.53694084e-01
0.50525131	6.71836510e-01
0.50542636	6.91669515e-01
0.50560140	7.13469867e-01
0.50577644	7.37582116e-01
0.50595149	7.64441527e-01
0.50612653	7.94607279e-01
0.50630158	8.28811948e-01
0.50647662	8.68050932e-01
0.50665166	9.13662711e-01
0.50682671	9.67568770e-01
0.50700175	1.03261260e+00
0.50717679	1.11321931e+00
0.50735184	1.21674185e+00
0.50752688	1.35653781e+00
0.50770193	1.56021979e+00
0.50787697	1.89799210e+00
0.50805201	2.63699281e+00
0.50822706	1.02955310e+01
0.50840210	2.82248520e+00
0.50857714	1.95712853e+00
0.50875219	1.58669039e+00
0.50892723	1.36854184e+00
0.50910228	1.22055984e+00
0.50927732	1.11168827e+00
0.50945236	1.02723822e+00
0.50962741	9.59241929e-01
0.50980245	9.02953744e-01
0.50997749	8.55347527e-01
0.51015254	8.14390399e-01
0.51032758	7.78660597e-01
0.51050263	7.47137652e-01
0.51067767	7.19043718e-01
0.51085271	6.93795406e-01
0.51102776	6.70939564e-01
0.51120280	6.50118124e-01
0.51137784	6.31043886e-01
0.51155289	6.13483447e-01
0.51172793	5.97244893e-01
0.51190298	5.82168774e-01
0.51207802	5.68121362e-01
0.51225306	5.54989554e-01
0.51242811	5.42681784e-01
0.51260315	5.31112936e-01
0.51277819	5.20208784e-01
0.51295324	5.09907239e-01
0.51312828	5.00154054e-01
0.51330333	4.90901595e-01
0.51347837	4.82107837e-01
0.51365341	4.73735541e-01
0.51382846	4.65751578e-01
0.51400350	4.58126360e-01
0.51417854	4.50833371e-01
0.51435359	4.43850045e-01
0.51452863	4.37158870e-01
0.51470368	4.30734926e-01
0.51487872	4.24560566e-01
0.51505376	4.18619737e-01
0.51522881	4.12897799e-01
0.51540385	4.07381368e-01
0.51557889	4.02058184e-01
0.51575394	3.96916987e-01
0.51592898	3.91947419e-01
0.51610403	3.87139933e-01
0.51627907	3.82485707e-01
0.51645411	3.77981070e-01
0.51662916	3.73615413e-01
0.51680420	3.69380155e-01
