# z/w	Integrand for V0 = 0.0135 eV, theta = 0.2600 mrad
0.50000000	6.70691854e-01
0.50017504	6.97972094e-01
0.50035009	7.29023837e-01
0.50052513	7.64798282e-01
0.50070018	8.06608529e-01
0.50087522	8.56354826e-01
0.50105026	9.16895429e-01
0.50122531	9.92772630e-01
0.50140035	1.09174861e+00
0.50157539	1.22849356e+00
0.50175044	1.43522964e+00
0.50192548	1.80315715e+00
0.50210053	2.78537139e+00
0.50227557	4.44805280e+00
0.50245061	2.08176821e+00
0.50262566	1.55848048e+00
0.50280070	1.29809540e+00
0.50297574	1.13521752e+00
0.50315079	1.02101868e+00
0.50332583	9.35225255e-01
0.50350088	8.67706862e-01
0.50367592	8.12763721e-01
0.50385096	7.66910685e-01
0.50402601	7.27880927e-01
0.50420105	6.94127850e-01
0.50437609	6.64559229e-01
0.50455114	6.38373735e-01
0.50472618	6.14964993e-01
0.50490123	5.93871654e-01
0.50507627	5.74733095e-01
0.50525131	5.57262799e-01
0.50542636	5.41229853e-01
0.50560140	5.26445794e-01
0.50577644	5.12755071e-01
0.50595149	5.00028009e-01
0.50612653	4.88155517e-01
0.50630158	4.77045137e-01
0.50647662	4.66625049e-01
0.50665166	4.56819632e-01
0.50682671	4.47570031e-01
0.50700175	4.38825002e-01
0.50717679	4.30539692e-01
0.50735184	4.22674649e-01
0.50752688	4.15195012e-01
0.50770193	4.08069847e-01
0.50787697	4.01271595e-01
0.50805201	3.94775613e-01
0.50822706	3.88559787e-01
0.50840210	3.82606971e-01
0.50857714	3.76898587e-01
0.50875219	3.71416062e-01
0.50892723	3.66144618e-01
0.50910228	3.61070801e-01
0.50927732	3.56182328e-01
0.50945236	3.51467965e-01
0.50962741	3.46917410e-01
0.50980245	3.42521197e-01
0.50997749	3.38270610e-01
0.51015254	3.34157610e-01
0.51032758	3.30175281e-01
0.51050263	3.26320753e-01
0.51067767	3.22583023e-01
0.51085271	3.18956171e-01
0.51102776	3.15434691e-01
0.51120280	3.12013453e-01
0.51137784	3.08687673e-01
0.51155289	3.05452880e-01
0.51172793	3.02304893e-01
0.51190298	2.99239794e-01
0.51207802	2.96253913e-01
0.51225306	2.93343800e-01
0.51242811	2.90508657e-01
0.51260315	2.87744312e-01
0.51277819	2.85046513e-01
0.51295324	2.82412554e-01
0.51312828	2.79839881e-01
0.51330333	2.77326084e-01
0.51347837	2.74868881e-01
0.51365341	2.72466115e-01
0.51382846	2.70115742e-01
0.51400350	2.67815823e-01
0.51417854	2.65564521e-01
0.51435359	2.63360815e-01
0.51452863	2.61205344e-01
0.51470368	2.59093456e-01
0.51487872	2.57023651e-01
0.51505376	2.54994502e-01
0.51522881	2.53004647e-01
0.51540385	2.51052790e-01
0.51557889	2.49137693e-01
0.51575394	2.47258175e-01
0.51592898	2.45413106e-01
0.51610403	2.43601407e-01
0.51627907	2.41822046e-01
0.51645411	2.40076751e-01
0.51662916	2.38362758e-01
0.51680420	2.36678221e-01
0.51697924	2.35022272e-01
0.51715429	2.33394079e-01
0.51732933	2.31792843e-01
0.51750438	2.30217799e-01
0.51767942	2.28668211e-01
0.51785446	2.27143372e-01
0.51802951	2.25642602e-01
0.51820455	2.24165248e-01
0.51837959	2.22711517e-01
0.51855464	2.21282065e-01
0.51872968	2.19874179e-01
0.51890473	2.18487300e-01
0.51907977	2.17120886e-01
0.51925481	2.15774417e-01
0.51942986	2.14447389e-01
0.51960490	2.13139318e-01
0.51977994	2.11849736e-01
0.51995499	2.10578191e-01
0.52013003	2.09324247e-01
0.52030508	2.08087480e-01
0.52048012	2.06870071e-01
0.52065516	2.05669524e-01
0.52083021	2.04484944e-01
0.52100525	2.03315961e-01
0.52118030	2.02162221e-01
0.52135534	2.01023379e-01
0.52153038	1.99899099e-01
