# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	1.22114861e+00
0.50017504	1.33641067e+00
0.50035009	1.49279805e+00
0.50052513	1.72237281e+00
0.50070018	2.10837423e+00
0.50087522	2.98341009e+00
0.50105026	3.67465776e+01
0.50122531	2.95765864e+00
0.50140035	2.09254530e+00
0.50157539	1.70765600e+00
0.50175044	1.47769172e+00
0.50192548	1.32048654e+00
0.50210053	1.20427147e+00
0.50227557	1.11382780e+00
0.50245061	1.04084569e+00
0.50262566	9.80322100e-01
0.50280070	9.29061212e-01
0.50297574	8.84909612e-01
0.50315079	8.46355690e-01
0.50332583	8.12302904e-01
0.50350088	7.81933847e-01
0.50367592	7.54625046e-01
0.50385096	7.29891536e-01
0.50402601	7.07349646e-01
0.50420105	6.86691312e-01
0.50437609	6.67670060e-01
0.50455114	6.50080100e-01
0.50472618	6.33745000e-01
0.50490123	6.18520900e-01
0.50507627	6.04286051e-01
0.50525131	5.90936628e-01
0.50542636	5.78383467e-01
0.50560140	5.66549510e-01
0.50577644	5.55367768e-01
0.50595149	5.44779690e-01
0.50612653	5.34733840e-01
0.50630158	5.25184897e-01
0.50647662	5.16100341e-01
0.50665166	5.07436332e-01
0.50682671	4.99160901e-01
0.50700175	4.91245387e-01
0.50717679	4.83664012e-01
0.50735184	4.76393515e-01
0.50752688	4.69412848e-01
0.50770193	4.62702909e-01
0.50787697	4.56246319e-01
0.50805201	4.50027225e-01
0.50822706	4.44031132e-01
0.50840210	4.38247987e-01
0.50857714	4.32664909e-01
0.50875219	4.27268000e-01
0.50892723	4.22046917e-01
0.50910228	4.16992109e-01
0.50927732	4.12094738e-01
0.50945236	4.07346609e-01
0.50962741	4.02740118e-01
0.50980245	3.98268193e-01
0.50997749	3.93924247e-01
0.51015254	3.89702138e-01
0.51032758	3.85596723e-01
0.51050263	3.81607283e-01
0.51067767	3.77723454e-01
0.51085271	3.73940534e-01
0.51102776	3.70254110e-01
0.51120280	3.66660035e-01
0.51137784	3.63154407e-01
0.51155289	3.59733556e-01
0.51172793	3.56394017e-01
0.51190298	3.53132526e-01
0.51207802	3.49945997e-01
0.51225306	3.46831514e-01
0.51242811	3.43789189e-01
0.51260315	3.40815093e-01
0.51277819	3.37905129e-01
0.51295324	3.35056952e-01
0.51312828	3.32268334e-01
0.51330333	3.29537158e-01
0.51347837	3.26861412e-01
0.51365341	3.24239183e-01
0.51382846	3.21668649e-01
0.51400350	3.19148073e-01
0.51417854	3.16675800e-01
0.51435359	3.14251110e-01
0.51452863	3.11875225e-01
0.51470368	3.09543060e-01
0.51487872	3.07253239e-01
0.51505376	3.05004450e-01
0.51522881	3.02795433e-01
0.51540385	3.00624986e-01
0.51557889	2.98491955e-01
0.51575394	2.96395234e-01
0.51592898	2.94333764e-01
0.51610403	2.92306528e-01
0.51627907	2.90312550e-01
0.51645411	2.88354148e-01
0.51662916	2.86428248e-01
0.51680420	2.84532854e-01
0.51697924	2.82667136e-01
0.51715429	2.80830293e-01
0.51732933	2.79021556e-01
0.51750438	2.77240185e-01
0.51767942	2.75485465e-01
0.51785446	2.73756709e-01
0.51802951	2.72053254e-01
0.51820455	2.70374460e-01
0.51837959	2.68720697e-01
0.51855464	2.67092851e-01
0.51872968	2.65487847e-01
0.51890473	2.63905128e-01
0.51907977	2.62344160e-01
0.51925481	2.60804424e-01
0.51942986	2.59285422e-01
0.51960490	2.57786668e-01
0.51977994	2.56307694e-01
0.51995499	2.54848048e-01
0.52013003	2.53407291e-01
0.52030508	2.51984999e-01
0.52048012	2.50583945e-01
0.52065516	2.49201145e-01
0.52083021	2.47835580e-01
0.52100525	2.46486876e-01
0.52118030	2.45154671e-01
0.52135534	2.43838615e-01
0.52153038	2.42538365e-01
0.52170543	2.41253590e-01
0.52188047	2.39983970e-01
0.52205551	2.38729193e-01
0.52223056	2.37488956e-01
0.52240560	2.36264099e-01
0.52258065	2.35055077e-01
0.52275569	2.33859712e-01
0.52293073	2.32677735e-01
0.52310578	2.31508884e-01
0.52328082	2.30352903e-01
0.52345586	2.29209545e-01
0.52363091	2.28078568e-01
0.52380595	2.26959737e-01
0.52398100	2.25852823e-01
0.52415604	2.24757604e-01
0.52433108	2.23673862e-01
0.52450613	2.22604500e-01
0.52468117	2.21546422e-01
0.52485621	2.20499180e-01
0.52503126	2.19462580e-01
0.52520630	2.18436430e-01
0.52538135	2.17420546e-01
0.52555639	2.16414747e-01
