# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	1.16444804e+00
0.50017504	1.27432703e+00
0.50035009	1.42341477e+00
0.50052513	1.64227993e+00
0.50070018	2.01028355e+00
0.50087522	2.84454064e+00
0.50105026	3.50352834e+01
0.50122531	2.81985197e+00
0.50140035	1.99499878e+00
0.50157539	1.62801212e+00
0.50175044	1.40873902e+00
0.50192548	1.25883878e+00
0.50210053	1.14802130e+00
0.50227557	1.06177621e+00
0.50245061	9.92181343e-01
0.50262566	9.34465539e-01
0.50280070	8.85581613e-01
0.50297574	8.43476365e-01
0.50315079	8.06708522e-01
0.50332583	7.74232560e-01
0.50350088	7.45269100e-01
0.50367592	7.19223671e-01
0.50385096	6.95633866e-01
0.50402601	6.74133857e-01
0.50420105	6.54429908e-01
0.50437609	6.36287161e-01
0.50455114	6.19509414e-01
0.50472618	6.03928245e-01
0.50490123	5.89406485e-01
0.50507627	5.75828046e-01
0.50525131	5.63093929e-01
0.50542636	5.51119115e-01
0.50560140	5.39830128e-01
0.50577644	5.29163093e-01
0.50595149	5.19062178e-01
0.50612653	5.09478339e-01
0.50630158	5.00368366e-01
0.50647662	4.91701737e-01
0.50665166	4.83436141e-01
0.50682671	4.75541093e-01
0.50700175	4.67989267e-01
0.50717679	4.60756080e-01
0.50735184	4.53819354e-01
0.50752688	4.47159019e-01
0.50770193	4.40756860e-01
0.50787697	4.34596306e-01
0.50805201	4.28662239e-01
0.50822706	4.22940840e-01
0.50840210	4.17422643e-01
0.50857714	4.12095339e-01
0.50875219	4.06945576e-01
0.50892723	4.01963490e-01
0.50910228	3.97139975e-01
0.50927732	3.92466602e-01
0.50945236	3.87935559e-01
0.50962741	3.83539593e-01
0.50980245	3.79271961e-01
0.50997749	3.75126382e-01
0.51015254	3.71097000e-01
0.51032758	3.67178942e-01
0.51050263	3.63371773e-01
0.51067767	3.59665322e-01
0.51085271	3.56055106e-01
0.51102776	3.52536916e-01
0.51120280	3.49106797e-01
0.51137784	3.45761031e-01
0.51155289	3.42496115e-01
0.51172793	3.39308749e-01
0.51190298	3.36195816e-01
0.51207802	3.33154377e-01
0.51225306	3.30181649e-01
0.51242811	3.27277912e-01
0.51260315	3.24439342e-01
0.51277819	3.21661933e-01
0.51295324	3.18943449e-01
0.51312828	3.16281765e-01
0.51330333	3.13674864e-01
0.51347837	3.11120828e-01
0.51365341	3.08617831e-01
0.51382846	3.06164136e-01
0.51400350	3.03758088e-01
0.51417854	3.01398107e-01
0.51435359	2.99083539e-01
0.51452863	2.96815646e-01
0.51470368	2.94589448e-01
0.51487872	2.92403636e-01
0.51505376	2.90256955e-01
0.51522881	2.88148206e-01
0.51540385	2.86076241e-01
0.51557889	2.84039962e-01
