# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	2.48341942e+00
0.50017504	2.71779281e+00
0.50035009	3.03579385e+00
0.50052513	3.50262066e+00
0.50070018	4.28754173e+00
0.50087522	6.06692070e+00
0.50105026	7.47251774e+01
0.50122531	6.01440663e+00
0.50140035	4.25514415e+00
0.50157539	3.47243763e+00
0.50175044	3.00477913e+00
0.50192548	2.68508060e+00
0.50210053	2.44873828e+00
0.50227557	2.26480407e+00
0.50245061	2.11637953e+00
0.50262566	1.99329056e+00
0.50280070	1.88903822e+00
0.50297574	1.79924340e+00
0.50315079	1.72083211e+00
0.50332583	1.65157444e+00
0.50350088	1.58980813e+00
0.50367592	1.53426528e+00
0.50385096	1.48395967e+00
0.50402601	1.43811107e+00
0.50420105	1.39609300e+00
0.50437609	1.35740423e+00
0.50455114	1.32162627e+00
0.50472618	1.28840031e+00
0.50490123	1.25743379e+00
0.50507627	1.22847911e+00
0.50525131	1.20132513e+00
0.50542636	1.17579053e+00
0.50560140	1.15171860e+00
0.50577644	1.12897311e+00
0.50595149	1.10743497e+00
0.50612653	1.08699959e+00
0.50630158	1.06757480e+00
0.50647662	1.04909365e+00
0.50665166	1.03146782e+00
0.50682671	1.01463230e+00
0.50700175	9.98528806e-01
0.50717679	9.83104901e-01
0.50735184	9.68313284e-01
0.50752688	9.54111147e-01
0.50770193	9.40459642e-01
0.50787697	9.27323423e-01
0.50805201	9.14670248e-01
0.50822706	9.02470641e-01
0.50840210	8.90704377e-01
0.50857714	8.79345214e-01
0.50875219	8.68364697e-01
0.50892723	8.57741795e-01
0.50910228	8.47457080e-01
0.50927732	8.37492578e-01
0.50945236	8.27831626e-01
0.50962741	8.18458756e-01
0.50980245	8.09359583e-01
0.50997749	8.00520715e-01
0.51015254	7.91929659e-01
0.51032758	7.83575971e-01
0.51050263	7.75458317e-01
0.51067767	7.67555472e-01
0.51085271	7.59857872e-01
0.51102776	7.52356542e-01
0.51120280	7.45043048e-01
0.51137784	7.37909456e-01
0.51155289	7.30948298e-01
0.51172793	7.24152531e-01
0.51190298	7.17515513e-01
0.51207802	7.11030969e-01
0.51225306	7.04692970e-01
0.51242811	6.98501630e-01
0.51260315	6.92449011e-01
0.51277819	6.86526844e-01
0.51295324	6.80730357e-01
0.51312828	6.75055018e-01
0.51330333	6.69496523e-01
0.51347837	6.64050782e-01
0.51365341	6.58713901e-01
0.51382846	6.53482173e-01
0.51400350	6.48352068e-01
0.51417854	6.43320218e-01
0.51435359	6.38385224e-01
0.51452863	6.33549760e-01
0.51470368	6.28803227e-01
0.51487872	6.24142827e-01
0.51505376	6.19565888e-01
0.51522881	6.15069853e-01
0.51540385	6.10652272e-01
0.51557889	6.06310800e-01
0.51575394	6.02043188e-01
0.51592898	5.97847281e-01
0.51610403	5.93721010e-01
0.51627907	5.89662392e-01
0.51645411	5.85675849e-01
0.51662916	5.81755323e-01
0.51680420	5.77896856e-01
0.51697924	5.74098759e-01
0.51715429	5.70359405e-01
0.51732933	5.66677229e-01
0.51750438	5.63050723e-01
0.51767942	5.59478437e-01
0.51785446	5.55958971e-01
0.51802951	5.52490976e-01
0.51820455	5.49073152e-01
0.51837959	5.45706187e-01
0.51855464	5.42391794e-01
0.51872968	5.39123871e-01
0.51890473	5.35901289e-01
0.51907977	5.32722959e-01
0.51925481	5.29587828e-01
0.51942986	5.26494878e-01
0.51960490	5.23443126e-01
0.51977994	5.20431618e-01
0.51995499	5.17459433e-01
0.52013003	5.14525680e-01
0.52030508	5.11629494e-01
0.52048012	5.08777009e-01
0.52065516	5.05961755e-01
0.52083021	5.03181563e-01
0.52100525	5.00435672e-01
0.52118030	4.97723346e-01
0.52135534	4.95043870e-01
0.52153038	4.92396550e-01
0.52170543	4.89780713e-01
0.52188047	4.87195705e-01
0.52205551	4.84640894e-01
0.52223056	4.82115661e-01
0.52240560	4.79621589e-01
0.52258065	4.77159520e-01
0.52275569	4.74725238e-01
0.52293073	4.72318195e-01
0.52310578	4.69937857e-01
0.52328082	4.67583706e-01
0.52345586	4.65255237e-01
0.52363091	4.62951958e-01
0.52380595	4.60673393e-01
0.52398100	4.58419075e-01
0.52415604	4.56188552e-01
0.52433108	4.53981383e-01
0.52450613	4.51803506e-01
0.52468117	4.49648593e-01
0.52485621	4.47515728e-01
0.52503126	4.45404514e-01
0.52520630	4.43314565e-01
0.52538135	4.41245503e-01
0.52555639	4.39196961e-01
0.52573143	4.37168581e-01
0.52590648	4.35160012e-01
0.52608152	4.33170914e-01
0.52625656	4.31200954e-01
0.52643161	4.29252300e-01
0.52660665	4.27324968e-01
0.52678170	4.25415786e-01
0.52695674	4.23524452e-01
0.52713178	4.21650671e-01
0.52730683	4.19794155e-01
0.52748187	4.17954623e-01
0.52765691	4.16131799e-01
0.52783196	4.14325417e-01
0.52800700	4.12535212e-01
0.52818205	4.10760927e-01
0.52835709	4.09002426e-01
0.52853213	4.07265577e-01
0.52870718	4.05543873e-01
0.52888222	4.03837079e-01
0.52905726	4.02144966e-01
0.52923231	4.00467311e-01
0.52940735	3.98803893e-01
0.52958240	3.97154499e-01
0.52975744	3.95518917e-01
0.52993248	3.93896943e-01
0.53010753	3.92288375e-01
0.53028257	3.90693016e-01
0.53045761	3.89113449e-01
0.53063266	3.87548888e-01
0.53080770	3.85996938e-01
0.53098275	3.84457420e-01
0.53115779	3.82930156e-01
0.53133283	3.81414972e-01
0.53150788	3.79911697e-01
0.53168292	3.78420164e-01
0.53185796	3.76940210e-01
0.53203301	3.75471674e-01
0.53220805	3.74014399e-01
0.53238310	3.72568844e-01
0.53255814	3.71139234e-01
0.53273318	3.69720399e-01
0.53290823	3.68312195e-01
0.53308327	3.66914479e-01
0.53325831	3.65527111e-01
0.53343336	3.64149954e-01
0.53360840	3.62782873e-01
0.53378345	3.61425737e-01
0.53395849	3.60078416e-01
0.53413353	3.58740782e-01
0.53430858	3.57412711e-01
0.53448362	3.56097116e-01
0.53465866	3.54792463e-01
0.53483371	3.53496987e-01
0.53500875	3.52210572e-01
0.53518380	3.50933104e-01
0.53535884	3.49664471e-01
0.53553388	3.48404564e-01
0.53570893	3.47153274e-01
0.53588397	3.45910497e-01
0.53605901	3.44676126e-01
0.53623406	3.43450061e-01
0.53640910	3.42233070e-01
0.53658415	3.41027644e-01
0.53675919	3.39830204e-01
0.53693423	3.38640656e-01
0.53710928	3.37458905e-01
0.53728432	3.36284861e-01
0.53745936	3.35118432e-01
0.53763441	3.33959528e-01
0.53780945	3.32808063e-01
0.53798450	3.31663950e-01
0.53815954	3.30527104e-01
0.53833458	3.29397442e-01
0.53850963	3.28278737e-01
0.53868467	3.27168304e-01
0.53885971	3.26064789e-01
0.53903476	3.24968113e-01
0.53920980	3.23878201e-01
0.53938485	3.22794977e-01
0.53955989	3.21718366e-01
0.53973493	3.20648296e-01
0.53990998	3.19584694e-01
0.54008502	3.18527489e-01
0.54026007	3.17476612e-01
0.54043511	3.16433193e-01
0.54061015	3.15398860e-01
0.54078520	3.14370634e-01
0.54096024	3.13348449e-01
0.54113528	3.12332241e-01
0.54131033	3.11321947e-01
0.54148537	3.10317504e-01
0.54166042	3.09318849e-01
0.54183546	3.08325924e-01
0.54201050	3.07338668e-01
0.54218555	3.06357022e-01
0.54236059	3.05380927e-01
0.54253563	3.04414047e-01
0.54271068	3.03453278e-01
0.54288572	3.02497874e-01
0.54306077	3.01547780e-01
0.54323581	3.00602942e-01
0.54341085	2.99663308e-01
0.54358590	2.98728826e-01
0.54376094	2.97799443e-01
0.54393598	2.96875108e-01
0.54411103	2.95955773e-01
0.54428607	2.95041387e-01
0.54446112	2.94133335e-01
0.54463616	2.93232428e-01
0.54481120	2.92336312e-01
0.54498625	2.91444940e-01
0.54516129	2.90558267e-01
0.54533633	2.89676246e-01
0.54551138	2.88798834e-01
0.54568642	2.87925986e-01
0.54586147	2.87057659e-01
0.54603651	2.86193810e-01
0.54621155	2.85334397e-01
0.54638660	2.84479379e-01
0.54656164	2.83632640e-01
0.54673668	2.82790473e-01
0.54691173	2.81952561e-01
0.54708677	2.81118866e-01
0.54726182	2.80289350e-01
0.54743686	2.79463973e-01
0.54761190	2.78642697e-01
0.54778695	2.77825486e-01
0.54796199	2.77012302e-01
0.54813703	2.76203109e-01
0.54831208	2.75397871e-01
0.54848712	2.74598194e-01
0.54866217	2.73804207e-01
0.54883721	2.73014056e-01
0.54901225	2.72227709e-01
0.54918730	2.71445131e-01
0.54936234	2.70666290e-01
0.54953738	2.69891151e-01
0.54971243	2.69119684e-01
0.54988747	2.68351856e-01
0.55006252	2.67587635e-01
0.55023756	2.66826990e-01
0.55041260	2.66069993e-01
0.55058765	2.65320306e-01
0.55076269	2.64574090e-01
0.55093773	2.63831316e-01
0.55111278	2.63091953e-01
0.55128782	2.62355974e-01
0.55146287	2.61623350e-01
0.55163791	2.60894052e-01
0.55181295	2.60168053e-01
0.55198800	2.59445325e-01
0.55216304	2.58725841e-01
0.55233808	2.58009574e-01
0.55251313	2.57298326e-01
0.55268817	2.56591634e-01
0.55286322	2.55888070e-01
0.55303826	2.55187607e-01
0.55321330	2.54490221e-01
0.55338835	2.53795886e-01
0.55356339	2.53104578e-01
0.55373843	2.52416272e-01
0.55391348	2.51730944e-01
0.55408852	2.51048571e-01
0.55426357	2.50369129e-01
0.55443861	2.49693027e-01
0.55461365	2.49023047e-01
0.55478870	2.48355916e-01
0.55496374	2.47691613e-01
0.55513878	2.47030114e-01
0.55531383	2.46371399e-01
0.55548887	2.45715444e-01
0.55566392	2.45062230e-01
0.55583896	2.44411734e-01
0.55601400	2.43763936e-01
0.55618905	2.43118814e-01
0.55636409	2.42476349e-01
0.55653913	2.41838509e-01
0.55671418	2.41204312e-01
0.55688922	2.40572702e-01
0.55706427	2.39943658e-01
0.55723931	2.39317162e-01
0.55741435	2.38693195e-01
0.55758940	2.38071737e-01
0.55776444	2.37452769e-01
0.55793948	2.36836273e-01
0.55811453	2.36222231e-01
0.55828957	2.35610625e-01
0.55846462	2.35002101e-01
0.55863966	2.34398485e-01
0.55881470	2.33797242e-01
0.55898975	2.33198354e-01
0.55916479	2.32601804e-01
0.55933983	2.32007575e-01
0.55951488	2.31415650e-01
0.55968992	2.30826012e-01
0.55986497	2.30238645e-01
0.56004001	2.29653533e-01
0.56021505	2.29070659e-01
0.56039010	2.28490007e-01
0.56056514	2.27914085e-01
0.56074019	2.27341140e-01
0.56091523	2.26770360e-01
0.56109027	2.26201731e-01
0.56126532	2.25635237e-01
0.56144036	2.25070863e-01
0.56161540	2.24508595e-01
0.56179045	2.23948418e-01
0.56196549	2.23390317e-01
0.56214054	2.22834278e-01
0.56231558	2.22280286e-01
0.56249062	2.21729162e-01
0.56266567	2.21181992e-01
0.56284071	2.20636820e-01
0.56301575	2.20093632e-01
0.56319080	2.19552414e-01
0.56336584	2.19013154e-01
0.56354089	2.18475838e-01
0.56371593	2.17940453e-01
0.56389097	2.17406986e-01
0.56406602	2.16875424e-01
0.56424106	2.16345754e-01
0.56441610	2.15817963e-01
0.56459115	2.15294715e-01
0.56476619	2.14773778e-01
0.56494124	2.14254675e-01
0.56511628	2.13737394e-01
0.56529132	2.13221922e-01
0.56546637	2.12708248e-01
0.56564141	2.12196361e-01
0.56581645	2.11686247e-01
0.56599150	2.11177897e-01
0.56616654	2.10671298e-01
0.56634159	2.10166439e-01
0.56651663	2.09664322e-01
0.56669167	2.09165491e-01
0.56686672	2.08668360e-01
0.56704176	2.08172917e-01
0.56721680	2.07679153e-01
0.56739185	2.07187056e-01
0.56756689	2.06696616e-01
0.56774194	2.06207822e-01
0.56791698	2.05720664e-01
0.56809202	2.05235131e-01
0.56826707	2.04751214e-01
0.56844211	2.04268902e-01
0.56861715	2.03790974e-01
0.56879220	2.03314790e-01
0.56896724	2.02840175e-01
0.56914229	2.02367117e-01
0.56931733	2.01895608e-01
0.56949237	2.01425637e-01
0.56966742	2.00957196e-01
0.56984246	2.00490275e-01
0.57001750	2.00024865e-01
0.57019255	1.99560956e-01
0.57036759	1.99098539e-01
0.57054264	1.98638802e-01
0.57071768	1.98181812e-01
0.57089272	1.97726282e-01
0.57106777	1.97272202e-01
0.57124281	1.96819563e-01
0.57141785	1.96368358e-01
0.57159290	1.95918577e-01
0.57176794	1.95470212e-01
0.57194299	1.95023254e-01
0.57211803	1.94577695e-01
0.57229307	1.94133527e-01
0.57246812	1.93690839e-01
0.57264316	1.93252192e-01
0.57281820	1.92814905e-01
0.57299325	1.92378970e-01
0.57316829	1.91944378e-01
0.57334334	1.91511122e-01
0.57351838	1.91079194e-01
0.57369342	1.90648587e-01
0.57386847	1.90219292e-01
0.57404351	1.89791303e-01
0.57421855	1.89364611e-01
0.57439360	1.88939210e-01
0.57456864	1.88516442e-01
0.57474369	1.88095945e-01
0.57491873	1.87676710e-01
0.57509377	1.87258731e-01
0.57526882	1.86842000e-01
0.57544386	1.86426510e-01
0.57561890	1.86012255e-01
0.57579395	1.85599226e-01
0.57596899	1.85187418e-01
0.57614404	1.84776823e-01
0.57631908	1.84367436e-01
0.57649412	1.83959580e-01
0.57666917	1.83555210e-01
0.57684421	1.83152021e-01
0.57701925	1.82750005e-01
0.57719430	1.82349158e-01
0.57736934	1.81949471e-01
0.57754439	1.81550939e-01
0.57771943	1.81153555e-01
0.57789447	1.80757313e-01
0.57806952	1.80362207e-01
0.57824456	1.79968231e-01
0.57841960	1.79575378e-01
0.57859465	1.79185105e-01
0.57876969	1.78796673e-01
0.57894474	1.78409340e-01
0.57911978	1.78023102e-01
0.57929482	1.77637953e-01
0.57946987	1.77253886e-01
0.57964491	1.76870896e-01
0.57981995	1.76488978e-01
0.57999500	1.76108124e-01
0.58017004	1.75728331e-01
0.58034509	1.75349591e-01
0.58052013	1.74972453e-01
0.58069517	1.74598338e-01
0.58087022	1.74225255e-01
0.58104526	1.73853199e-01
0.58122031	1.73482164e-01
0.58139535	1.73112145e-01
0.58157039	1.72743136e-01
0.58174544	1.72375132e-01
0.58192048	1.72008129e-01
0.58209552	1.71642120e-01
0.58227057	1.71277100e-01
0.58244561	1.70913066e-01
0.58262066	1.70551578e-01
0.58279570	1.70191563e-01
0.58297074	1.69832512e-01
0.58314579	1.69474422e-01
0.58332083	1.69117286e-01
0.58349587	1.68761101e-01
0.58367092	1.68405861e-01
0.58384596	1.68051562e-01
0.58402101	1.67698198e-01
0.58419605	1.67345766e-01
0.58437109	1.66994260e-01
0.58454614	1.66644357e-01
0.58472118	1.66296891e-01
0.58489622	1.65950332e-01
0.58507127	1.65604677e-01
0.58524631	1.65259921e-01
0.58542136	1.64916059e-01
0.58559640	1.64573087e-01
0.58577144	1.64231001e-01
0.58594649	1.63889795e-01
0.58612153	1.63549467e-01
0.58629657	1.63210011e-01
0.58647162	1.62871423e-01
0.58664666	1.62535701e-01
0.58682171	1.62201159e-01
0.58699675	1.61867467e-01
0.58717179	1.61534622e-01
0.58734684	1.61202619e-01
0.58752188	1.60871455e-01
0.58769692	1.60541125e-01
0.58787197	1.60211626e-01
0.58804701	1.59882952e-01
0.58822206	1.59555101e-01
0.58839710	1.59228069e-01
0.58857214	1.58902624e-01
0.58874719	1.58579144e-01
0.58892223	1.58256467e-01
0.58909727	1.57934589e-01
0.58927232	1.57613506e-01
0.58944736	1.57293215e-01
0.58962241	1.56973711e-01
0.58979745	1.56654991e-01
0.58997249	1.56337051e-01
0.59014754	1.56019888e-01
0.59032258	1.55703498e-01
0.59049762	1.55387877e-01
0.59067267	1.55075130e-01
0.59084771	1.54763248e-01
0.59102276	1.54452119e-01
0.59119780	1.54141742e-01
0.59137284	1.53832111e-01
0.59154789	1.53523225e-01
0.59172293	1.53215078e-01
0.59189797	1.52907669e-01
0.59207302	1.52600993e-01
0.59224806	1.52295047e-01
0.59242311	1.51989828e-01
0.59259815	1.51686237e-01
0.59277319	1.51384297e-01
0.59294824	1.51083070e-01
0.59312328	1.50782553e-01
0.59329832	1.50482743e-01
0.59347337	1.50183637e-01
0.59364841	1.49885232e-01
0.59382346	1.49587523e-01
0.59399850	1.49290509e-01
0.59417354	1.48994186e-01
0.59434859	1.48698551e-01
0.59452363	1.48403693e-01
0.59469867	1.48111534e-01
0.59487372	1.47820049e-01
0.59504876	1.47529237e-01
0.59522381	1.47239093e-01
0.59539885	1.46949615e-01
0.59557389	1.46660800e-01
0.59574894	1.46372645e-01
0.59592398	1.46085147e-01
0.59609902	1.45798304e-01
0.59627407	1.45512111e-01
0.59644911	1.45226567e-01
0.59662416	1.44942690e-01
0.59679920	1.44660181e-01
0.59697424	1.44378309e-01
0.59714929	1.44097071e-01
0.59732433	1.43816465e-01
0.59749937	1.43536486e-01
0.59767442	1.43257134e-01
0.59784946	1.42978405e-01
0.59802451	1.42700296e-01
0.59819955	1.42422804e-01
0.59837459	1.42145928e-01
0.59854964	1.41869936e-01
0.59872468	1.41596291e-01
0.59889972	1.41323249e-01
0.59907477	1.41050809e-01
0.59924981	1.40778967e-01
0.59942486	1.40507721e-01
0.59959990	1.40237068e-01
0.59977494	1.39967006e-01
0.59994999	1.39697532e-01
0.60012503	1.39428644e-01
0.60030008	1.39160339e-01
0.60047512	1.38892616e-01
0.60065016	1.38626595e-01
0.60082521	1.38361690e-01
0.60100025	1.38097355e-01
0.60117529	1.37833588e-01
0.60135034	1.37570387e-01
0.60152538	1.37307750e-01
0.60170043	1.37045675e-01
0.60187547	1.36784158e-01
0.60205051	1.36523197e-01
