# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	1.01266755e+00
0.50017504	1.10825153e+00
0.50035009	1.23793971e+00
0.50052513	1.42832036e+00
0.50070018	1.74842172e+00
0.50087522	2.47406711e+00
0.50105026	3.04730166e+01
0.50122531	2.45271241e+00
0.50140035	1.73529564e+00
0.50157539	1.41611663e+00
0.50175044	1.22541306e+00
0.50192548	1.09504678e+00
0.50210053	9.98672566e-01
0.50227557	9.23669925e-01
0.50245061	8.63148063e-01
0.50262566	8.12957730e-01
0.50280070	7.70448687e-01
0.50297574	7.33835170e-01
0.50315079	7.01863645e-01
0.50332583	6.73624781e-01
0.50350088	6.48440725e-01
0.50367592	6.25794449e-01
0.50385096	6.05283786e-01
0.50402601	5.86590567e-01
0.50420105	5.69459326e-01
0.50437609	5.53685606e-01
0.50455114	5.39098747e-01
0.50472618	5.25552511e-01
0.50490123	5.12927599e-01
0.50507627	5.01123049e-01
0.50525131	4.90052758e-01
0.50542636	4.79642787e-01
0.50560140	4.69829234e-01
0.50577644	4.60556547e-01
0.50595149	4.51776168e-01
0.50612653	4.43445446e-01
0.50630158	4.35526796e-01
0.50647662	4.27993317e-01
0.50665166	4.20808584e-01
0.50682671	4.13946086e-01
0.50700175	4.07382056e-01
0.50717679	4.01095117e-01
0.50735184	3.95065980e-01
0.50752688	3.89277189e-01
0.50770193	3.83712904e-01
0.50787697	3.78358714e-01
0.50805201	3.73201471e-01
0.50822706	3.68229156e-01
0.50840210	3.63433434e-01
0.50857714	3.58803625e-01
0.50875219	3.54328198e-01
0.50892723	3.49998578e-01
0.50910228	3.45806845e-01
0.50927732	3.41745668e-01
0.50945236	3.37808254e-01
0.50962741	3.33988295e-01
0.50980245	3.30279926e-01
0.50997749	3.26677686e-01
0.51015254	3.23176483e-01
0.51032758	3.19772058e-01
0.51050263	3.16463885e-01
0.51067767	3.13243290e-01
0.51085271	3.10106374e-01
0.51102776	3.07049478e-01
0.51120280	3.04069161e-01
0.51137784	3.01162191e-01
0.51155289	2.98325520e-01
0.51172793	2.95556278e-01
0.51190298	2.92851757e-01
0.51207802	2.90209398e-01
0.51225306	2.87626784e-01
0.51242811	2.85104013e-01
0.51260315	2.82637826e-01
0.51277819	2.80224820e-01
0.51295324	2.77863050e-01
0.51312828	2.75550669e-01
0.51330333	2.73285922e-01
0.51347837	2.71067140e-01
0.51365341	2.68892737e-01
0.51382846	2.66761201e-01
0.51400350	2.64671092e-01
0.51417854	2.62621039e-01
0.51435359	2.60610437e-01
0.51452863	2.58640277e-01
0.51470368	2.56706371e-01
0.51487872	2.54807580e-01
0.51505376	2.52942814e-01
0.51522881	2.51111030e-01
0.51540385	2.49311230e-01
0.51557889	2.47542457e-01
0.51575394	2.45803794e-01
0.51592898	2.44094364e-01
0.51610403	2.42413322e-01
0.51627907	2.40759859e-01
0.51645411	2.39135926e-01
0.51662916	2.37538955e-01
0.51680420	2.35967282e-01
0.51697924	2.34420216e-01
0.51715429	2.32897095e-01
0.51732933	2.31397280e-01
0.51750438	2.29920158e-01
0.51767942	2.28465137e-01
0.51785446	2.27031646e-01
0.51802951	2.25619135e-01
0.51820455	2.24227074e-01
0.51837959	2.22855775e-01
0.51855464	2.21505985e-01
0.51872968	2.20175135e-01
0.51890473	2.18862765e-01
0.51907977	2.17568431e-01
0.51925481	2.16291704e-01
0.51942986	2.15032170e-01
0.51960490	2.13789425e-01
0.51977994	2.12563084e-01
0.51995499	2.11352769e-01
0.52013003	2.10158118e-01
0.52030508	2.08978777e-01
0.52048012	2.07817066e-01
0.52065516	2.06670494e-01
0.52083021	2.05538214e-01
0.52100525	2.04419916e-01
0.52118030	2.03315299e-01
0.52135534	2.02224072e-01
0.52153038	2.01145952e-01
0.52170543	2.00080665e-01
0.52188047	1.99027944e-01
0.52205551	1.97987531e-01
0.52223056	1.96959174e-01
0.52240560	1.95943571e-01
0.52258065	1.94941100e-01
0.52275569	1.93949954e-01
0.52293073	1.92969909e-01
0.52310578	1.92000748e-01
0.52328082	1.91042259e-01
0.52345586	1.90094237e-01
0.52363091	1.89156481e-01
0.52380595	1.88228797e-01
0.52398100	1.87310994e-01
0.52415604	1.86402890e-01
0.52433108	1.85504303e-01
0.52450613	1.84617639e-01
0.52468117	1.83740333e-01
0.52485621	1.82872012e-01
0.52503126	1.82012516e-01
0.52520630	1.81161685e-01
0.52538135	1.80319366e-01
0.52555639	1.79485410e-01
0.52573143	1.78659671e-01
0.52590648	1.77842005e-01
0.52608152	1.77032275e-01
0.52625656	1.76230343e-01
0.52643161	1.75437123e-01
0.52660665	1.74652625e-01
0.52678170	1.73875522e-01
0.52695674	1.73105693e-01
0.52713178	1.72343016e-01
0.52730683	1.71587375e-01
0.52748187	1.70838655e-01
0.52765691	1.70096743e-01
0.52783196	1.69361531e-01
0.52800700	1.68632911e-01
0.52818205	1.67910778e-01
0.52835709	1.67195076e-01
0.52853213	1.66488151e-01
0.52870718	1.65787397e-01
0.52888222	1.65092720e-01
0.52905726	1.64404024e-01
0.52923231	1.63721220e-01
0.52940735	1.63044218e-01
0.52958240	1.62372930e-01
0.52975744	1.61707271e-01
0.52993248	1.61047157e-01
0.53010753	1.60392505e-01
0.53028257	1.59743236e-01
0.53045761	1.59100399e-01
0.53063266	1.58463673e-01
0.53080770	1.57832086e-01
0.53098275	1.57205565e-01
0.53115779	1.56584038e-01
0.53133283	1.55967432e-01
0.53150788	1.55355679e-01
0.53168292	1.54748711e-01
0.53185796	1.54146461e-01
0.53203301	1.53548863e-01
0.53220805	1.52955854e-01
0.53238310	1.52367616e-01
0.53255814	1.51785838e-01
0.53273318	1.51208451e-01
0.53290823	1.50635395e-01
0.53308327	1.50066614e-01
0.53325831	1.49502049e-01
0.53343336	1.48941645e-01
0.53360840	1.48385347e-01
0.53378345	1.47833100e-01
0.53395849	1.47284854e-01
0.53413353	1.46740554e-01
0.53430858	1.46200151e-01
0.53448362	1.45664809e-01
0.53465866	1.45133912e-01
0.53483371	1.44606755e-01
0.53500875	1.44083291e-01
0.53518380	1.43563472e-01
0.53535884	1.43047253e-01
0.53553388	1.42534590e-01
0.53570893	1.42025439e-01
0.53588397	1.41519755e-01
0.53605901	1.41017498e-01
0.53623406	1.40518624e-01
0.53640910	1.40023477e-01
0.53658415	1.39533154e-01
0.53675919	1.39046085e-01
0.53693423	1.38562230e-01
0.53710928	1.38081553e-01
0.53728432	1.37604014e-01
0.53745936	1.37129578e-01
0.53763441	1.36658207e-01
0.53780945	1.36189867e-01
0.53798450	1.35724522e-01
0.53815954	1.35262137e-01
0.53833458	1.34802678e-01
0.53850963	1.34347613e-01
0.53868467	1.33895894e-01
0.53885971	1.33446994e-01
0.53903476	1.33000881e-01
0.53920980	1.32557523e-01
0.53938485	1.32116890e-01
0.53955989	1.31678952e-01
0.53973493	1.31243678e-01
0.53990998	1.30811039e-01
0.54008502	1.30381007e-01
0.54026007	1.29953553e-01
0.54043511	1.29529130e-01
0.54061015	1.29108390e-01
0.54078520	1.28690139e-01
0.54096024	1.28274349e-01
0.54113528	1.27860994e-01
0.54131033	1.27450048e-01
0.54148537	1.27041486e-01
0.54166042	1.26635283e-01
0.54183546	1.26231414e-01
0.54201050	1.25829854e-01
0.54218555	1.25430581e-01
0.54236059	1.25033569e-01
0.54253563	1.24640323e-01
0.54271068	1.24249571e-01
0.54288572	1.23861004e-01
0.54306077	1.23474600e-01
0.54323581	1.23090338e-01
0.54341085	1.22708195e-01
0.54358590	1.22328151e-01
0.54376094	1.21950185e-01
0.54393598	1.21574275e-01
0.54411103	1.21200402e-01
0.54428607	1.20828546e-01
0.54446112	1.20459268e-01
0.54463616	1.20092900e-01
0.54481120	1.19728484e-01
0.54498625	1.19366001e-01
0.54516129	1.19005432e-01
0.54533633	1.18646758e-01
0.54551138	1.18289961e-01
0.54568642	1.17935024e-01
0.54586147	1.17581929e-01
0.54603651	1.17230657e-01
0.54621155	1.16881193e-01
0.54638660	1.16533519e-01
0.54656164	1.16189208e-01
0.54673668	1.15846759e-01
0.54691173	1.15506043e-01
0.54708677	1.15167045e-01
0.54726182	1.14829749e-01
0.54743686	1.14494140e-01
0.54761190	1.14160201e-01
0.54778695	1.13827918e-01
0.54796199	1.13497275e-01
0.54813703	1.13168259e-01
0.54831208	1.12840853e-01
0.54848712	1.12515712e-01
0.54866217	1.12192888e-01
0.54883721	1.11871628e-01
0.54901225	1.11551916e-01
0.54918730	1.11233740e-01
0.54936234	1.10917086e-01
0.54953738	1.10601941e-01
0.54971243	1.10288291e-01
0.54988747	1.09976123e-01
0.55006252	1.09665425e-01
0.55023756	1.09356183e-01
0.55041260	1.09048426e-01
0.55058765	1.08743615e-01
0.55076269	1.08440217e-01
0.55093773	1.08138222e-01
0.55111278	1.07837616e-01
0.55128782	1.07538389e-01
0.55146287	1.07240528e-01
0.55163791	1.06944022e-01
0.55181295	1.06648860e-01
0.55198800	1.06355031e-01
0.55216304	1.06062523e-01
0.55233808	1.05771325e-01
0.55251313	1.05482180e-01
0.55268817	1.05194898e-01
0.55286322	1.04908889e-01
0.55303826	1.04624143e-01
0.55321330	1.04340651e-01
0.55338835	1.04058401e-01
0.55356339	1.03777385e-01
0.55373843	1.03497591e-01
0.55391348	1.03219011e-01
0.55408852	1.02941633e-01
0.55426357	1.02665450e-01
0.55443861	1.02390624e-01
0.55461365	1.02118268e-01
0.55478870	1.01847073e-01
0.55496374	1.01577029e-01
0.55513878	1.01308128e-01
0.55531383	1.01040361e-01
0.55548887	1.00773718e-01
0.55566392	1.00508192e-01
0.55583896	1.00243772e-01
