# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	1.10918054e+00
0.50017504	1.21387410e+00
0.50035009	1.35592220e+00
0.50052513	1.56444717e+00
0.50070018	1.91505596e+00
0.50087522	2.70985936e+00
0.50105026	3.33772632e+01
0.50122531	2.68646943e+00
0.50140035	1.90067889e+00
0.50157539	1.55108036e+00
0.50175044	1.34220169e+00
0.50192548	1.19941078e+00
0.50210053	1.09385157e+00
0.50227557	1.01170077e+00
0.50245061	9.45410653e-01
0.50262566	8.90436726e-01
0.50280070	8.43876175e-01
0.50297574	8.03773041e-01
0.50315079	7.68754317e-01
0.50332583	7.37824007e-01
0.50350088	7.10239653e-01
0.50367592	6.85434951e-01
0.50385096	6.62969403e-01
0.50402601	6.42494518e-01
0.50420105	6.23730479e-01
0.50437609	6.06453345e-01
0.50455114	5.90476190e-01
0.50472618	5.75638837e-01
0.50490123	5.61810619e-01
0.50507627	5.48880950e-01
0.50525131	5.36755523e-01
0.50542636	5.25353350e-01
0.50560140	5.14604439e-01
0.50577644	5.04447942e-01
0.50595149	4.94830676e-01
0.50612653	4.85705923e-01
0.50630158	4.77032517e-01
0.50647662	4.68780998e-01
0.50665166	4.60911465e-01
0.50682671	4.53394878e-01
0.50700175	4.46205206e-01
0.50717679	4.39319034e-01
0.50735184	4.32715235e-01
0.50752688	4.26374689e-01
0.50770193	4.20280048e-01
0.50787697	4.14415524e-01
0.50805201	4.08766719e-01
0.50822706	4.03320467e-01
0.50840210	3.98067643e-01
0.50857714	3.92996546e-01
0.50875219	3.88094546e-01
0.50892723	3.83352250e-01
0.50910228	3.78760982e-01
0.50927732	3.74312714e-01
0.50945236	3.70000004e-01
0.50962741	3.65815944e-01
0.50980245	3.61754110e-01
0.50997749	3.57808520e-01
0.51015254	3.53973595e-01
0.51032758	3.50244663e-01
0.51050263	3.46621066e-01
0.51067767	3.43093395e-01
0.51085271	3.39657382e-01
0.51102776	3.36309015e-01
0.51120280	3.33044529e-01
0.51137784	3.29860381e-01
0.51155289	3.26753235e-01
0.51172793	3.23719946e-01
0.51190298	3.20757547e-01
0.51207802	3.17863237e-01
0.51225306	3.15034367e-01
0.51242811	3.12271060e-01
0.51260315	3.09569740e-01
0.51277819	3.06926671e-01
0.51295324	3.04339721e-01
0.51312828	3.01806869e-01
0.51330333	2.99326191e-01
0.51347837	2.96895860e-01
0.51365341	2.94514139e-01
0.51382846	2.92179371e-01
0.51400350	2.89889980e-01
0.51417854	2.87644462e-01
0.51435359	2.85442171e-01
0.51452863	2.83284235e-01
0.51470368	2.81166009e-01
0.51487872	2.79086244e-01
0.51505376	2.77043747e-01
0.51522881	2.75037376e-01
0.51540385	2.73066036e-01
0.51557889	2.71128680e-01
0.51575394	2.69224305e-01
0.51592898	2.67351947e-01
0.51610403	2.65510683e-01
0.51627907	2.63699627e-01
0.51645411	2.61920836e-01
0.51662916	2.60171550e-01
0.51680420	2.58449973e-01
0.51697924	2.56755351e-01
0.51715429	2.55086956e-01
0.51732933	2.53444091e-01
0.51750438	2.51826081e-01
0.51767942	2.50232279e-01
0.51785446	2.48662061e-01
0.51802951	2.47114823e-01
0.51820455	2.45589985e-01
0.51837959	2.44087898e-01
0.51855464	2.42609392e-01
0.51872968	2.41151632e-01
0.51890473	2.39714114e-01
0.51907977	2.38296351e-01
0.51925481	2.36897874e-01
0.51942986	2.35518227e-01
0.51960490	2.34156973e-01
0.51977994	2.32813684e-01
0.51995499	2.31487951e-01
0.52013003	2.30179374e-01
0.52030508	2.28887568e-01
0.52048012	2.27615063e-01
0.52065516	2.26359140e-01
0.52083021	2.25118871e-01
0.52100525	2.23893917e-01
0.52118030	2.22683949e-01
0.52135534	2.21488648e-01
0.52153038	2.20307703e-01
0.52170543	2.19140814e-01
0.52188047	2.17987690e-01
0.52205551	2.16848047e-01
0.52223056	2.15721610e-01
0.52240560	2.14609143e-01
0.52258065	2.13511061e-01
0.52275569	2.12425384e-01
0.52293073	2.11351866e-01
0.52310578	2.10290269e-01
0.52328082	2.09240363e-01
0.52345586	2.08201921e-01
0.52363091	2.07174724e-01
0.52380595	2.06158560e-01
0.52398100	2.05153219e-01
0.52415604	2.04158501e-01
0.52433108	2.03174207e-01
0.52450613	2.02202943e-01
0.52468117	2.01241926e-01
0.52485621	2.00290751e-01
0.52503126	1.99349241e-01
0.52520630	1.98417224e-01
0.52538135	1.97494532e-01
0.52555639	1.96580999e-01
0.52573143	1.95676467e-01
0.52590648	1.94780778e-01
0.52608152	1.93893781e-01
0.52625656	1.93015327e-01
0.52643161	1.92146435e-01
0.52660665	1.91287118e-01
0.52678170	1.90435903e-01
0.52695674	1.89592654e-01
0.52713178	1.88757240e-01
0.52730683	1.87929532e-01
0.52748187	1.87109404e-01
0.52765691	1.86296735e-01
0.52783196	1.85491403e-01
0.52800700	1.84693292e-01
0.52818205	1.83902287e-01
0.52835709	1.83118324e-01
0.52853213	1.82343915e-01
0.52870718	1.81576267e-01
0.52888222	1.80815274e-01
0.52905726	1.80060834e-01
0.52923231	1.79312848e-01
0.52940735	1.78571217e-01
0.52958240	1.77835845e-01
0.52975744	1.77106639e-01
0.52993248	1.76383507e-01
0.53010753	1.75666358e-01
0.53028257	1.74955106e-01
0.53045761	1.74250924e-01
0.53063266	1.73553456e-01
0.53080770	1.72861618e-01
0.53098275	1.72175328e-01
0.53115779	1.71494507e-01
0.53133283	1.70819078e-01
0.53150788	1.70148964e-01
0.53168292	1.69484092e-01
0.53185796	1.68824387e-01
0.53203301	1.68169778e-01
0.53220805	1.67520196e-01
0.53238310	1.66875837e-01
0.53255814	1.66238542e-01
0.53273318	1.65606057e-01
0.53290823	1.64978316e-01
0.53308327	1.64355256e-01
0.53325831	1.63736816e-01
0.53343336	1.63122933e-01
0.53360840	1.62513548e-01
0.53378345	1.61908601e-01
0.53395849	1.61308034e-01
0.53413353	1.60711792e-01
0.53430858	1.60119818e-01
0.53448362	1.59533377e-01
0.53465866	1.58951802e-01
0.53483371	1.58374323e-01
0.53500875	1.57800888e-01
0.53518380	1.57231447e-01
0.53535884	1.56665949e-01
0.53553388	1.56104346e-01
0.53570893	1.55546590e-01
0.53588397	1.54992633e-01
0.53605901	1.54442428e-01
0.53623406	1.53895931e-01
0.53640910	1.53353519e-01
0.53658415	1.52816407e-01
0.53675919	1.52282860e-01
0.53693423	1.51752834e-01
0.53710928	1.51226288e-01
0.53728432	1.50703180e-01
0.53745936	1.50183471e-01
0.53763441	1.49667119e-01
0.53780945	1.49154087e-01
0.53798450	1.48644335e-01
0.53815954	1.48137827e-01
0.53833458	1.47634523e-01
0.53850963	1.47136026e-01
0.53868467	1.46641193e-01
0.53885971	1.46149446e-01
0.53903476	1.45660753e-01
0.53920980	1.45175078e-01
0.53938485	1.44692387e-01
0.53955989	1.44212648e-01
0.53973493	1.43735828e-01
0.53990998	1.43261894e-01
0.54008502	1.42790816e-01
0.54026007	1.42322561e-01
0.54043511	1.41857624e-01
0.54061015	1.41396719e-01
0.54078520	1.40938540e-01
0.54096024	1.40483056e-01
0.54113528	1.40030240e-01
0.54131033	1.39580063e-01
0.54148537	1.39132497e-01
0.54166042	1.38687515e-01
0.54183546	1.38245090e-01
0.54201050	1.37805194e-01
0.54218555	1.37367802e-01
0.54236059	1.36932888e-01
0.54253563	1.36502100e-01
0.54271068	1.36074042e-01
0.54288572	1.35648378e-01
0.54306077	1.35225084e-01
0.54323581	1.34804136e-01
0.54341085	1.34385509e-01
0.54358590	1.33969182e-01
0.54376094	1.33555130e-01
0.54393598	1.33143331e-01
0.54411103	1.32733763e-01
0.54428607	1.32326403e-01
0.54446112	1.31921859e-01
0.54463616	1.31520486e-01
0.54481120	1.31121251e-01
0.54498625	1.30724133e-01
0.54516129	1.30329111e-01
0.54533633	1.29936166e-01
0.54551138	1.29545278e-01
0.54568642	1.29156426e-01
0.54586147	1.28769592e-01
0.54603651	1.28384756e-01
0.54621155	1.28001900e-01
0.54638660	1.27621005e-01
0.54656164	1.27243820e-01
0.54673668	1.26868676e-01
0.54691173	1.26495431e-01
0.54708677	1.26124067e-01
0.54726182	1.25754568e-01
0.54743686	1.25386916e-01
0.54761190	1.25021094e-01
0.54778695	1.24657086e-01
0.54796199	1.24294875e-01
0.54813703	1.23934445e-01
0.54831208	1.23575779e-01
0.54848712	1.23219585e-01
0.54866217	1.22865918e-01
0.54883721	1.22513964e-01
0.54901225	1.22163706e-01
0.54918730	1.21815131e-01
0.54936234	1.21468222e-01
0.54953738	1.21122967e-01
0.54971243	1.20779349e-01
0.54988747	1.20437355e-01
0.55006252	1.20096971e-01
0.55023756	1.19758182e-01
0.55041260	1.19421021e-01
0.55058765	1.19087119e-01
0.55076269	1.18754766e-01
0.55093773	1.18423949e-01
0.55111278	1.18094654e-01
0.55128782	1.17766868e-01
0.55146287	1.17440580e-01
0.55163791	1.17115776e-01
0.55181295	1.16792443e-01
0.55198800	1.16470571e-01
0.55216304	1.16150146e-01
0.55233808	1.15831156e-01
0.55251313	1.15514391e-01
0.55268817	1.15199648e-01
0.55286322	1.14886300e-01
0.55303826	1.14574337e-01
