# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	7.50986878e-01
0.50017504	8.21871503e-01
0.50035009	9.18047721e-01
0.50052513	1.05923338e+00
0.50070018	1.29661935e+00
0.50087522	1.83475488e+00
0.50105026	2.25986396e+01
0.50122531	1.81892063e+00
0.50140035	1.28688836e+00
0.50157539	1.05018714e+00
0.50175044	9.08762613e-01
0.50192548	8.12083887e-01
0.50210053	7.40613489e-01
0.50227557	6.84992124e-01
0.50245061	6.40109583e-01
0.50262566	6.02888842e-01
0.50280070	5.71364499e-01
0.50297574	5.44212244e-01
0.50315079	5.20502462e-01
0.50332583	4.99560797e-01
0.50350088	4.80884559e-01
0.50367592	4.64090321e-01
0.50385096	4.48879840e-01
0.50402601	4.35017163e-01
0.50420105	4.22312838e-01
0.50437609	4.10615272e-01
0.50455114	3.99797906e-01
0.50472618	3.89752256e-01
0.50490123	3.80389850e-01
0.50507627	3.71635816e-01
0.50525131	3.63426300e-01
0.50542636	3.55706471e-01
0.50560140	3.48428938e-01
0.50577644	3.41552505e-01
0.50595149	3.35041162e-01
0.50612653	3.28863279e-01
0.50630158	3.22990986e-01
0.50647662	3.17404435e-01
0.50665166	3.12076507e-01
0.50682671	3.06987542e-01
0.50700175	3.02119914e-01
0.50717679	2.97457770e-01
0.50735184	2.92986806e-01
0.50752688	2.88694078e-01
0.50770193	2.84567838e-01
0.50787697	2.80597398e-01
0.50805201	2.76773011e-01
0.50822706	2.73085761e-01
0.50840210	2.69529485e-01
0.50857714	2.66096257e-01
0.50875219	2.62777515e-01
0.50892723	2.59566900e-01
0.50910228	2.56458536e-01
0.50927732	2.53446990e-01
0.50945236	2.50527222e-01
0.50962741	2.47694555e-01
0.50980245	2.44944641e-01
0.50997749	2.42273428e-01
0.51015254	2.39677140e-01
0.51032758	2.37152616e-01
0.51050263	2.34699429e-01
0.51067767	2.32311187e-01
0.51085271	2.29985000e-01
0.51102776	2.27718154e-01
0.51120280	2.25508097e-01
0.51137784	2.23352432e-01
0.51155289	2.21248899e-01
0.51172793	2.19195371e-01
0.51190298	2.17189837e-01
0.51207802	2.15230402e-01
0.51225306	2.13315271e-01
0.51242811	2.11444566e-01
0.51260315	2.09615846e-01
0.51277819	2.07826564e-01
