# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	6.57602928e+00
0.50017504	7.19672411e+00
0.50035009	8.03888056e+00
0.50052513	9.27515328e+00
0.50070018	1.13537951e+01
0.50087522	1.60659244e+01
0.50105026	1.97883269e+02
0.50122531	1.59272076e+01
0.50140035	1.12684938e+01
0.50157539	9.19582715e+00
0.50175044	7.95744528e+00
0.50192548	7.11087764e+00
0.50210053	6.48504554e+00
0.50227557	5.99799487e+00
0.50245061	5.60497578e+00
0.50262566	5.27904710e+00
0.50280070	5.00299906e+00
0.50297574	4.76523532e+00
0.50315079	4.55761572e+00
0.50332583	4.37423525e+00
0.50350088	4.21069211e+00
0.50367592	4.06362881e+00
0.50385096	3.93043378e+00
0.50402601	3.80904089e+00
0.50420105	3.69779120e+00
0.50437609	3.59535635e+00
0.50455114	3.50062802e+00
0.50472618	3.41265738e+00
0.50490123	3.33066973e+00
0.50507627	3.25400943e+00
0.50525131	3.18211736e+00
0.50542636	3.11451334e+00
0.50560140	3.05078241e+00
0.50577644	2.99056382e+00
0.50595149	2.93354226e+00
0.50612653	2.87944073e+00
0.50630158	2.82801517e+00
0.50647662	2.77909024e+00
0.50665166	2.73243006e+00
0.50682671	2.68786249e+00
0.50700175	2.64523318e+00
0.50717679	2.60440330e+00
0.50735184	2.56524759e+00
0.50752688	2.52765270e+00
0.50770193	2.49151577e+00
0.50787697	2.45674320e+00
0.50805201	2.42324961e+00
0.50822706	2.39095696e+00
0.50840210	2.35981010e+00
0.50857714	2.32973989e+00
0.50875219	2.30067229e+00
0.50892723	2.27255162e+00
0.50910228	2.24532643e+00
0.50927732	2.21894912e+00
0.50945236	2.19337556e+00
0.50962741	2.16856481e+00
0.50980245	2.14447877e+00
0.50997749	2.12108197e+00
0.51015254	2.09834134e+00
0.51032758	2.07622916e+00
0.51050263	2.05474146e+00
0.51067767	2.03382254e+00
0.51085271	2.01344708e+00
0.51102776	1.99359131e+00
0.51120280	1.97423289e+00
0.51137784	1.95535083e+00
0.51155289	1.93692534e+00
0.51172793	1.91893777e+00
0.51190298	1.90137054e+00
0.51207802	1.88420703e+00
0.51225306	1.86743153e+00
0.51242811	1.85104427e+00
0.51260315	1.83502426e+00
0.51277819	1.81934966e+00
0.51295324	1.80400783e+00
0.51312828	1.78898677e+00
0.51330333	1.77427508e+00
0.51347837	1.75986194e+00
0.51365341	1.74573703e+00
0.51382846	1.73189054e+00
0.51400350	1.71831311e+00
0.51417854	1.70499584e+00
0.51435359	1.69193474e+00
0.51452863	1.67913606e+00
0.51470368	1.66657285e+00
0.51487872	1.65423772e+00
0.51505376	1.64212358e+00
0.51522881	1.63022366e+00
0.51540385	1.61853148e+00
0.51557889	1.60704082e+00
0.51575394	1.59574573e+00
0.51592898	1.58464051e+00
0.51610403	1.57371967e+00
0.51627907	1.56297796e+00
0.51645411	1.55242752e+00
0.51662916	1.54205202e+00
0.51680420	1.53184084e+00
0.51697924	1.52178950e+00
0.51715429	1.51189369e+00
0.51732933	1.50214927e+00
0.51750438	1.49255224e+00
0.51767942	1.48309877e+00
0.51785446	1.47378515e+00
0.51802951	1.46460781e+00
0.51820455	1.45556330e+00
0.51837959	1.44665350e+00
0.51855464	1.43788299e+00
0.51872968	1.42923552e+00
0.51890473	1.42070809e+00
0.51907977	1.41229782e+00
0.51925481	1.40400192e+00
0.51942986	1.39581770e+00
0.51960490	1.38774256e+00
0.51977994	1.37977396e+00
0.51995499	1.37190947e+00
0.52013003	1.36414673e+00
0.52030508	1.35648345e+00
0.52048012	1.34893424e+00
0.52065516	1.34148330e+00
0.52083021	1.33412521e+00
0.52100525	1.32685794e+00
0.52118030	1.31967955e+00
0.52135534	1.31258814e+00
0.52153038	1.30558189e+00
0.52170543	1.29865900e+00
0.52188047	1.29181774e+00
0.52205551	1.28505644e+00
0.52223056	1.27837347e+00
0.52240560	1.27177328e+00
0.52258065	1.26525831e+00
0.52275569	1.25881690e+00
0.52293073	1.25244761e+00
0.52310578	1.24614904e+00
0.52328082	1.23991979e+00
0.52345586	1.23375854e+00
0.52363091	1.22766399e+00
0.52380595	1.22163487e+00
0.52398100	1.21566995e+00
0.52415604	1.20976803e+00
0.52433108	1.20392794e+00
0.52450613	1.19816519e+00
0.52468117	1.19246321e+00
0.52485621	1.18681961e+00
0.52503126	1.18123334e+00
0.52520630	1.17570336e+00
0.52538135	1.17022870e+00
0.52555639	1.16480836e+00
0.52573143	1.15944140e+00
0.52590648	1.15412690e+00
0.52608152	1.14886394e+00
0.52625656	1.14365166e+00
0.52643161	1.13849579e+00
0.52660665	1.13339638e+00
0.52678170	1.12834503e+00
0.52695674	1.12334092e+00
0.52713178	1.11838329e+00
0.52730683	1.11347138e+00
0.52748187	1.10860442e+00
0.52765691	1.10378171e+00
0.52783196	1.09900252e+00
0.52800700	1.09426617e+00
0.52818205	1.08957197e+00
0.52835709	1.08491953e+00
0.52853213	1.08032356e+00
0.52870718	1.07576769e+00
0.52888222	1.07125130e+00
0.52905726	1.06677379e+00
0.52923231	1.06233456e+00
0.52940735	1.05793302e+00
0.52958240	1.05356862e+00
0.52975744	1.04924080e+00
0.52993248	1.04494900e+00
0.53010753	1.04069270e+00
0.53028257	1.03647138e+00
0.53045761	1.03229187e+00
0.53063266	1.02815210e+00
0.53080770	1.02404573e+00
0.53098275	1.01997227e+00
0.53115779	1.01593126e+00
0.53133283	1.01192223e+00
0.53150788	1.00794473e+00
0.53168292	1.00399833e+00
0.53185796	1.00008258e+00
0.53203301	9.96197071e-01
0.53220805	9.92341375e-01
0.53238310	9.88516676e-01
0.53255814	9.84733911e-01
0.53273318	9.80979680e-01
0.53290823	9.77253598e-01
0.53308327	9.73555287e-01
