# z/w	Integrand for V0 = 0.0135 eV, theta = 0.2600 mrad
0.50000000	1.10589620e+00
0.50017504	1.15087802e+00
0.50035009	1.20207856e+00
0.50052513	1.26106617e+00
0.50070018	1.33000610e+00
0.50087522	1.41203162e+00
0.50105026	1.51185566e+00
0.50122531	1.63696792e+00
0.50140035	1.80016731e+00
0.50157539	2.02564323e+00
0.50175044	2.36652618e+00
0.50192548	2.97319468e+00
0.50210053	4.59274918e+00
0.50227557	7.33431230e+00
0.50245061	3.43258634e+00
0.50262566	2.56974527e+00
0.50280070	2.14039993e+00
0.50297574	1.87183262e+00
0.50315079	1.68353142e+00
0.50332583	1.54206746e+00
0.50350088	1.43073692e+00
0.50367592	1.34014154e+00
0.50385096	1.26453471e+00
0.50402601	1.20017869e+00
0.50420105	1.14452331e+00
0.50437609	1.09576772e+00
0.50455114	1.05259060e+00
0.50472618	1.01399202e+00
0.50490123	9.79211280e-01
0.50507627	9.47653746e-01
0.50525131	9.18846989e-01
0.50542636	8.92410256e-01
0.50560140	8.68032795e-01
0.50577644	8.45458124e-01
0.50595149	8.24472420e-01
0.50612653	8.04895806e-01
0.50630158	7.86575826e-01
0.50647662	7.69393661e-01
0.50665166	7.53225039e-01
0.50682671	7.37972909e-01
0.50700175	7.23552777e-01
0.50717679	7.09890683e-01
0.50735184	6.96921574e-01
0.50752688	6.84587969e-01
0.50770193	6.72838859e-01
0.50787697	6.61628803e-01
0.50805201	6.50917165e-01
0.50822706	6.40667484e-01
0.50840210	6.30851512e-01
0.50857714	6.21438611e-01
0.50875219	6.12398133e-01
0.50892723	6.03705710e-01
0.50910228	5.95339157e-01
0.50927732	5.87278223e-01
0.50945236	5.79504382e-01
0.50962741	5.72000646e-01
0.50980245	5.64751408e-01
0.50997749	5.57742297e-01
0.51015254	5.50960057e-01
0.51032758	5.44393261e-01
0.51050263	5.38037028e-01
0.51067767	5.31873389e-01
0.51085271	5.25892584e-01
0.51102776	5.20085532e-01
0.51120280	5.14443777e-01
0.51137784	5.08959428e-01
0.51155289	5.03625113e-01
0.51172793	4.98433937e-01
0.51190298	4.93379441e-01
0.51207802	4.88455572e-01
0.51225306	4.83656642e-01
0.51242811	4.78981372e-01
0.51260315	4.74422863e-01
0.51277819	4.69974084e-01
0.51295324	4.65630575e-01
0.51312828	4.61388125e-01
0.51330333	4.57242758e-01
0.51347837	4.53190713e-01
0.51365341	4.49228432e-01
0.51382846	4.45352543e-01
0.51400350	4.41559853e-01
0.51417854	4.37847329e-01
0.51435359	4.34213253e-01
0.51452863	4.30658559e-01
0.51470368	4.27175734e-01
0.51487872	4.23762304e-01
0.51505376	4.20415917e-01
0.51522881	4.17134327e-01
0.51540385	4.13915398e-01
0.51557889	4.10757086e-01
0.51575394	4.07657445e-01
0.51592898	4.04614611e-01
0.51610403	4.01626807e-01
0.51627907	3.98692329e-01
0.51645411	3.95814037e-01
0.51662916	3.92987369e-01
0.51680420	3.90209273e-01
0.51697924	3.87478320e-01
0.51715429	3.84793137e-01
0.51732933	3.82152408e-01
0.51750438	3.79554871e-01
0.51767942	3.76999311e-01
0.51785446	3.74484563e-01
0.51802951	3.72009505e-01
0.51820455	3.69573061e-01
0.51837959	3.67175528e-01
0.51855464	3.64817920e-01
0.51872968	3.62495879e-01
0.51890473	3.60208479e-01
0.51907977	3.57954829e-01
0.51925481	3.55734070e-01
0.51942986	3.53545372e-01
0.51960490	3.51387937e-01
0.51977994	3.49260992e-01
0.51995499	3.47163792e-01
0.52013003	3.45095618e-01
0.52030508	3.43055773e-01
0.52048012	3.41047893e-01
0.52065516	3.39067828e-01
0.52083021	3.37114094e-01
0.52100525	3.35186084e-01
0.52118030	3.33283209e-01
0.52135534	3.31404902e-01
0.52153038	3.29550610e-01
0.52170543	3.27719801e-01
0.52188047	3.25911958e-01
0.52205551	3.24126579e-01
0.52223056	3.22363178e-01
0.52240560	3.20622827e-01
0.52258065	3.18906075e-01
0.52275569	3.17209894e-01
0.52293073	3.15533856e-01
0.52310578	3.13877543e-01
0.52328082	3.12240551e-01
0.52345586	3.10622486e-01
0.52363091	3.09022965e-01
0.52380595	3.07441618e-01
0.52398100	3.05878083e-01
0.52415604	3.04332010e-01
0.52433108	3.02803057e-01
0.52450613	3.01295077e-01
0.52468117	2.99803862e-01
0.52485621	2.98328763e-01
0.52503126	2.96869477e-01
0.52520630	2.95425704e-01
0.52538135	2.93997157e-01
0.52555639	2.92583553e-01
0.52573143	2.91184618e-01
0.52590648	2.89800085e-01
0.52608152	2.88429693e-01
0.52625656	2.87073188e-01
0.52643161	2.85732014e-01
0.52660665	2.84406154e-01
0.52678170	2.83093432e-01
0.52695674	2.81793618e-01
0.52713178	2.80506489e-01
0.52730683	2.79231827e-01
0.52748187	2.77969419e-01
0.52765691	2.76719057e-01
0.52783196	2.75480539e-01
0.52800700	2.74253667e-01
0.52818205	2.73038246e-01
0.52835709	2.71834161e-01
0.52853213	2.70645133e-01
0.52870718	2.69466976e-01
0.52888222	2.68299517e-01
0.52905726	2.67142581e-01
0.52923231	2.65996002e-01
0.52940735	2.64859616e-01
0.52958240	2.63733262e-01
0.52975744	2.62616784e-01
0.52993248	2.61510027e-01
0.53010753	2.60412842e-01
0.53028257	2.59325082e-01
0.53045761	2.58248443e-01
0.53063266	2.57182389e-01
0.53080770	2.56125318e-01
0.53098275	2.55077096e-01
0.53115779	2.54037591e-01
0.53133283	2.53006674e-01
0.53150788	2.51984219e-01
0.53168292	2.50970103e-01
0.53185796	2.49964204e-01
0.53203301	2.48966405e-01
0.53220805	2.47976588e-01
0.53238310	2.46995039e-01
0.53255814	2.46024489e-01
0.53273318	2.45061566e-01
0.53290823	2.44106165e-01
0.53308327	2.43158178e-01
0.53325831	2.42217506e-01
0.53343336	2.41284045e-01
0.53360840	2.40357699e-01
0.53378345	2.39438370e-01
0.53395849	2.38525962e-01
0.53413353	2.37620384e-01
0.53430858	2.36721543e-01
0.53448362	2.35831280e-01
0.53465866	2.34948606e-01
0.53483371	2.34072391e-01
0.53500875	2.33202548e-01
0.53518380	2.32338996e-01
0.53535884	2.31481652e-01
0.53553388	2.30630436e-01
0.53570893	2.29785271e-01
0.53588397	2.28946078e-01
0.53605901	2.28112783e-01
0.53623406	2.27285311e-01
0.53640910	2.26464210e-01
0.53658415	2.25651256e-01
0.53675919	2.24843895e-01
0.53693423	2.24042056e-01
0.53710928	2.23245672e-01
0.53728432	2.22454676e-01
0.53745936	2.21669003e-01
0.53763441	2.20888587e-01
0.53780945	2.20113367e-01
0.53798450	2.19343280e-01
0.53815954	2.18578263e-01
0.53833458	2.17818258e-01
0.53850963	2.17065617e-01
0.53868467	2.16318650e-01
0.53885971	2.15576506e-01
0.53903476	2.14839126e-01
0.53920980	2.14106457e-01
0.53938485	2.13378444e-01
0.53955989	2.12655032e-01
0.53973493	2.11936171e-01
0.53990998	2.11221808e-01
0.54008502	2.10511893e-01
0.54026007	2.09806375e-01
0.54043511	2.09105972e-01
0.54061015	2.08411724e-01
0.54078520	2.07721715e-01
0.54096024	2.07035900e-01
0.54113528	2.06354232e-01
0.54131033	2.05676665e-01
0.54148537	2.05003155e-01
0.54166042	2.04333658e-01
0.54183546	2.03668131e-01
0.54201050	2.03006531e-01
0.54218555	2.02348815e-01
0.54236059	2.01694943e-01
0.54253563	2.01047367e-01
0.54271068	2.00404004e-01
0.54288572	1.99764352e-01
0.54306077	1.99128371e-01
0.54323581	1.98496023e-01
0.54341085	1.97867271e-01
0.54358590	1.97242077e-01
0.54376094	1.96620405e-01
0.54393598	1.96002219e-01
0.54411103	1.95387483e-01
0.54428607	1.94776162e-01
0.54446112	1.94169143e-01
0.54463616	1.93566944e-01
0.54481120	1.92968048e-01
0.54498625	1.92372422e-01
0.54516129	1.91780034e-01
0.54533633	1.91190851e-01
0.54551138	1.90604843e-01
0.54568642	1.90021977e-01
0.54586147	1.89442223e-01
0.54603651	1.88865550e-01
0.54621155	1.88291930e-01
0.54638660	1.87721332e-01
0.54656164	1.87156285e-01
0.54673668	1.86594370e-01
0.54691173	1.86035381e-01
0.54708677	1.85479289e-01
0.54726182	1.84926068e-01
0.54743686	1.84375690e-01
0.54761190	1.83828129e-01
0.54778695	1.83283357e-01
0.54796199	1.82741350e-01
0.54813703	1.82202081e-01
0.54831208	1.81665525e-01
0.54848712	1.81132725e-01
0.54866217	1.80603764e-01
0.54883721	1.80077433e-01
0.54901225	1.79553709e-01
0.54918730	1.79032568e-01
0.54936234	1.78513986e-01
0.54953738	1.77997941e-01
0.54971243	1.77484410e-01
0.54988747	1.76973370e-01
0.55006252	1.76464800e-01
0.55023756	1.75958676e-01
0.55041260	1.75455046e-01
0.55058765	1.74956318e-01
0.55076269	1.74459964e-01
0.55093773	1.73965963e-01
0.55111278	1.73474295e-01
0.55128782	1.72984939e-01
0.55146287	1.72497876e-01
0.55163791	1.72013085e-01
0.55181295	1.71530547e-01
0.55198800	1.71050243e-01
0.55216304	1.70572154e-01
0.55233808	1.70096261e-01
0.55251313	1.69623715e-01
0.55268817	1.69154218e-01
0.55286322	1.68686855e-01
0.55303826	1.68221608e-01
0.55321330	1.67758460e-01
0.55338835	1.67297392e-01
0.55356339	1.66838387e-01
0.55373843	1.66381429e-01
0.55391348	1.65926501e-01
0.55408852	1.65473586e-01
0.55426357	1.65022667e-01
0.55443861	1.64574011e-01
0.55461365	1.64129426e-01
0.55478870	1.63686782e-01
0.55496374	1.63246062e-01
0.55513878	1.62807252e-01
0.55531383	1.62370336e-01
0.55548887	1.61935299e-01
0.55566392	1.61502125e-01
0.55583896	1.61070801e-01
0.55601400	1.60641311e-01
0.55618905	1.60213641e-01
