# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	3.81218531e+00
0.50017504	4.17200787e+00
0.50035009	4.66021506e+00
0.50052513	5.37689807e+00
0.50070018	6.58191220e+00
0.50087522	9.31358923e+00
0.50105026	1.14715147e+02
0.50122531	9.23318750e+00
0.50140035	6.53248189e+00
0.50157539	5.33093605e+00
0.50175044	4.61303409e+00
0.50192548	4.12227100e+00
0.50210053	3.75947062e+00
0.50227557	3.47712327e+00
0.50245061	3.24928580e+00
0.50262566	3.06034135e+00
0.50280070	2.90031332e+00
0.50297574	2.76247915e+00
0.50315079	2.64211991e+00
0.50332583	2.53581238e+00
0.50350088	2.44100479e+00
0.50367592	2.35575075e+00
0.50385096	2.27853632e+00
0.50402601	2.20816372e+00
0.50420105	2.14367126e+00
0.50437609	2.08428897e+00
0.50455114	2.02937438e+00
0.50472618	1.97837729e+00
0.50490123	1.93084859e+00
0.50507627	1.88640821e+00
0.50525131	1.84473201e+00
0.50542636	1.80554164e+00
0.50560140	1.76859653e+00
0.50577644	1.73368756e+00
0.50595149	1.70063193e+00
0.50612653	1.66926907e+00
0.50630158	1.63945750e+00
0.50647662	1.61109577e+00
0.50665166	1.58404692e+00
0.50682671	1.55821117e+00
0.50700175	1.53349904e+00
0.50717679	1.50983006e+00
0.50735184	1.48713159e+00
0.50752688	1.46533795e+00
0.50770193	1.44438948e+00
0.50787697	1.42423195e+00
0.50805201	1.40481585e+00
0.50822706	1.38609593e+00
0.50840210	1.36804005e+00
0.50857714	1.35060814e+00
0.50875219	1.33375746e+00
0.50892723	1.31745572e+00
0.50910228	1.30167311e+00
0.50927732	1.28638202e+00
0.50945236	1.27155689e+00
0.50962741	1.25717395e+00
0.50980245	1.24321114e+00
0.50997749	1.22964790e+00
0.51015254	1.21646504e+00
0.51032758	1.20364655e+00
0.51050263	1.19119050e+00
0.51067767	1.17906418e+00
0.51085271	1.16725289e+00
0.51102776	1.15574287e+00
0.51120280	1.14452117e+00
0.51137784	1.13357560e+00
0.51155289	1.12289471e+00
0.51172793	1.11246768e+00
0.51190298	1.10228431e+00
0.51207802	1.09233499e+00
0.51225306	1.08261059e+00
0.51242811	1.07311125e+00
0.51260315	1.06382481e+00
0.51277819	1.05473861e+00
0.51295324	1.04584530e+00
0.51312828	1.03713795e+00
0.51330333	1.02860994e+00
0.51347837	1.02025499e+00
0.51365341	1.01206713e+00
0.51382846	1.00404067e+00
0.51400350	9.96170182e-01
