# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	2.04612204e+00
0.50017504	2.23922023e+00
0.50035009	2.50121965e+00
0.50052513	2.88583774e+00
0.50070018	3.53253448e+00
0.50087522	4.99856808e+00
0.50105026	6.15663618e+01
0.50122531	4.95528415e+00
0.50140035	3.50581740e+00
0.50157539	2.86093973e+00
0.50175044	2.47563175e+00
0.50192548	2.21222885e+00
0.50210053	2.01750364e+00
0.50227557	1.86595783e+00
0.50245061	1.74366829e+00
0.50262566	1.64225294e+00
0.50280070	1.55635727e+00
0.50297574	1.48237331e+00
0.50315079	1.41776837e+00
0.50332583	1.36070520e+00
0.50350088	1.30981426e+00
0.50367592	1.26405091e+00
0.50385096	1.22260260e+00
0.50402601	1.18482647e+00
0.50420105	1.15020637e+00
0.50437609	1.11832964e+00
0.50455114	1.08885150e+00
0.50472618	1.06147596e+00
0.50490123	1.03596198e+00
0.50507627	1.01210558e+00
0.50525131	9.89732778e-01
0.50542636	9.68694193e-01
0.50560140	9.48860708e-01
0.50577644	9.30120083e-01
0.50595149	9.12374210e-01
0.50612653	8.95536908e-01
0.50630158	8.79532238e-01
0.50647662	8.64305294e-01
0.50665166	8.49783052e-01
0.50682671	8.35911944e-01
0.50700175	8.22643949e-01
0.50717679	8.09935869e-01
0.50735184	7.97748733e-01
0.50752688	7.86047268e-01
0.50770193	7.74799471e-01
0.50787697	7.63976217e-01
0.50805201	7.53550946e-01
0.50822706	7.43499369e-01
0.50840210	7.33804614e-01
0.50857714	7.24445105e-01
0.50875219	7.15397572e-01
0.50892723	7.06644687e-01
0.50910228	6.98170444e-01
0.50927732	6.89960033e-01
0.50945236	6.81999724e-01
0.50962741	6.74276774e-01
0.50980245	6.66779332e-01
0.50997749	6.59496361e-01
0.51015254	6.52417571e-01
0.51032758	6.45534361e-01
0.51050263	6.38845689e-01
0.51067767	6.32334003e-01
0.51085271	6.25991425e-01
0.51102776	6.19810557e-01
0.51120280	6.13784453e-01
0.51137784	6.07906574e-01
0.51155289	6.02170768e-01
0.51172793	5.96571232e-01
0.51190298	5.91102494e-01
0.51207802	5.85759384e-01
0.51225306	5.80537016e-01
0.51242811	5.75435629e-01
0.51260315	5.70448618e-01
0.51277819	5.65569086e-01
0.51295324	5.60793102e-01
0.51312828	5.56116933e-01
0.51330333	5.51537032e-01
0.51347837	5.47050030e-01
0.51365341	5.42652717e-01
0.51382846	5.38342042e-01
0.51400350	5.34115093e-01
0.51417854	5.29969099e-01
0.51435359	5.25902860e-01
0.51452863	5.21918445e-01
0.51470368	5.18007303e-01
0.51487872	5.14167130e-01
0.51505376	5.10395724e-01
0.51522881	5.06690977e-01
0.51540385	5.03050872e-01
0.51557889	4.99473476e-01
0.51575394	4.95956937e-01
0.51592898	4.92499479e-01
0.51610403	4.89099397e-01
0.51627907	4.85755057e-01
