# z/w	Integrand for V0 = 0.0135 eV, theta = 0.2600 mrad
0.50000000	1.41252616e+00
0.50017504	1.46997976e+00
0.50035009	1.53537641e+00
0.50052513	1.61071944e+00
0.50070018	1.69877424e+00
0.50087522	1.80354286e+00
0.50105026	1.93104496e+00
0.50122531	2.09084689e+00
0.50140035	2.29929633e+00
0.50157539	2.58728959e+00
0.50175044	3.02268860e+00
0.50192548	3.79756706e+00
0.50210053	5.86617267e+00
0.50227557	9.36788440e+00
0.50245061	4.38432961e+00
0.50262566	3.28224782e+00
0.50280070	2.73385694e+00
0.50297574	2.39082304e+00
0.50315079	2.15031067e+00
0.50332583	1.96962213e+00
0.50350088	1.82742217e+00
0.50367592	1.71170663e+00
0.50385096	1.61513555e+00
0.50402601	1.53293482e+00
0.50420105	1.46184720e+00
0.50437609	1.39957288e+00
0.50455114	1.34442423e+00
0.50472618	1.29512359e+00
0.50490123	1.25069931e+00
0.50507627	1.21039191e+00
0.50525131	1.17359798e+00
0.50542636	1.13983119e+00
0.50560140	1.10869463e+00
0.50577644	1.07986071e+00
0.50595149	1.05305631e+00
0.50612653	1.02805169e+00
0.50630158	1.00465213e+00
0.50647662	9.82705970e-01
0.50665166	9.62054365e-01
0.50682671	9.42573360e-01
0.50700175	9.24155031e-01
0.50717679	9.06704913e-01
0.50735184	8.90139917e-01
0.50752688	8.74386623e-01
0.50770193	8.59379882e-01
0.50787697	8.45061652e-01
0.50805201	8.31380032e-01
0.50822706	8.18288450e-01
0.50840210	8.05750929e-01
0.50857714	7.93728313e-01
0.50875219	7.82181373e-01
0.50892723	7.71078986e-01
0.50910228	7.60392814e-01
0.50927732	7.50096995e-01
0.50945236	7.40167863e-01
0.50962741	7.30583724e-01
0.50980245	7.21324640e-01
0.50997749	7.12372258e-01
0.51015254	7.03709646e-01
0.51032758	6.95322160e-01
0.51050263	6.87203178e-01
0.51067767	6.79330196e-01
0.51085271	6.71690747e-01
0.51102776	6.64273235e-01
0.51120280	6.57066856e-01
0.51137784	6.50061531e-01
0.51155289	6.43247844e-01
0.51172793	6.36616990e-01
0.51190298	6.30160719e-01
0.51207802	6.23871295e-01
0.51225306	6.17741458e-01
0.51242811	6.11769588e-01
0.51260315	6.05946868e-01
0.51277819	6.00264305e-01
0.51295324	5.94716204e-01
0.51312828	5.89297185e-01
0.51330333	5.84002170e-01
0.51347837	5.78826356e-01
0.51365341	5.73765197e-01
0.51382846	5.68814388e-01
0.51400350	5.63969848e-01
0.51417854	5.59227704e-01
0.51435359	5.54585770e-01
0.51452863	5.50045266e-01
0.51470368	5.45596560e-01
0.51487872	5.41236492e-01
0.51505376	5.36962057e-01
0.51522881	5.32770388e-01
0.51540385	5.28658754e-01
0.51557889	5.24624548e-01
0.51575394	5.20665280e-01
0.51592898	5.16778573e-01
0.51610403	5.12962154e-01
0.51627907	5.09213849e-01
0.51645411	5.05537264e-01
0.51662916	5.01926603e-01
0.51680420	4.98377983e-01
0.51697924	4.94889579e-01
0.51715429	4.91459638e-01
0.51732933	4.88086480e-01
0.51750438	4.84768489e-01
0.51767942	4.81504118e-01
0.51785446	4.78291875e-01
0.51802951	4.75130331e-01
0.51820455	4.72018107e-01
0.51837959	4.68955582e-01
0.51855464	4.65944045e-01
0.51872968	4.62977938e-01
0.51890473	4.60056079e-01
0.51907977	4.57177330e-01
0.51925481	4.54340593e-01
0.51942986	4.51544809e-01
0.51960490	4.48788956e-01
0.51977994	4.46072050e-01
0.51995499	4.43393137e-01
0.52013003	4.40751299e-01
0.52030508	4.38145647e-01
0.52048012	4.35580783e-01
0.52065516	4.33051440e-01
0.52083021	4.30555730e-01
0.52100525	4.28092877e-01
0.52118030	4.25662131e-01
0.52135534	4.23262766e-01
0.52153038	4.20894078e-01
0.52170543	4.18555385e-01
0.52188047	4.16246027e-01
0.52205551	4.13965364e-01
0.52223056	4.11712774e-01
0.52240560	4.09489620e-01
0.52258065	4.07296599e-01
0.52275569	4.05129855e-01
0.52293073	4.02988841e-01
0.52310578	4.00873023e-01
0.52328082	3.98781883e-01
0.52345586	3.96714920e-01
0.52363091	3.94671645e-01
0.52380595	3.92651584e-01
0.52398100	3.90654276e-01
0.52415604	3.88679272e-01
0.52433108	3.86726137e-01
0.52450613	3.84799787e-01
0.52468117	3.82894851e-01
0.52485621	3.81010501e-01
0.52503126	3.79146349e-01
0.52520630	3.77302014e-01
0.52538135	3.75477127e-01
0.52555639	3.73671328e-01
0.52573143	3.71884266e-01
0.52590648	3.70115601e-01
0.52608152	3.68365000e-01
0.52625656	3.66632137e-01
0.52643161	3.64918868e-01
0.52660665	3.63225172e-01
0.52678170	3.61548258e-01
0.52695674	3.59887832e-01
0.52713178	3.58243609e-01
0.52730683	3.56615311e-01
0.52748187	3.55002665e-01
0.52765691	3.53405407e-01
0.52783196	3.51823277e-01
0.52800700	3.50256023e-01
0.52818205	3.48703397e-01
0.52835709	3.47165249e-01
0.52853213	3.45646292e-01
0.52870718	3.44141221e-01
0.52888222	3.42649814e-01
0.52905726	3.41171851e-01
0.52923231	3.39707117e-01
0.52940735	3.38255403e-01
0.52958240	3.36816504e-01
0.52975744	3.35390219e-01
0.52993248	3.33976353e-01
0.53010753	3.32574714e-01
0.53028257	3.31185114e-01
0.53045761	3.29809706e-01
0.53063266	3.28447808e-01
0.53080770	3.27097384e-01
0.53098275	3.25758264e-01
0.53115779	3.24430279e-01
0.53133283	3.23113265e-01
0.53150788	3.21807060e-01
0.53168292	3.20511507e-01
0.53185796	3.19226451e-01
0.53203301	3.17951741e-01
0.53220805	3.16687228e-01
0.53238310	3.15433279e-01
0.53255814	3.14193401e-01
0.53273318	3.12963267e-01
0.53290823	3.11742739e-01
0.53308327	3.10531685e-01
0.53325831	3.09329972e-01
0.53343336	3.08137473e-01
0.53360840	3.06954061e-01
0.53378345	3.05779612e-01
0.53395849	3.04614005e-01
0.53413353	3.03457122e-01
0.53430858	3.02308845e-01
0.53448362	3.01171511e-01
0.53465866	3.00043866e-01
0.53483371	2.98924470e-01
0.53500875	2.97813214e-01
0.53518380	2.96709994e-01
0.53535884	2.95614705e-01
0.53553388	2.94527244e-01
0.53570893	2.93447511e-01
0.53588397	2.92375409e-01
0.53605901	2.91310840e-01
0.53623406	2.90253709e-01
0.53640910	2.89204714e-01
0.53658415	2.88166118e-01
0.53675919	2.87134665e-01
0.53693423	2.86110266e-01
0.53710928	2.85092836e-01
0.53728432	2.84082289e-01
0.53745936	2.83078541e-01
0.53763441	2.82081510e-01
0.53780945	2.81091116e-01
0.53798450	2.80107277e-01
0.53815954	2.79129917e-01
0.53833458	2.78158959e-01
0.53850963	2.77197404e-01
0.53868467	2.76243098e-01
0.53885971	2.75294951e-01
0.53903476	2.74352892e-01
0.53920980	2.73416849e-01
0.53938485	2.72486755e-01
0.53955989	2.71562539e-01
0.53973493	2.70644135e-01
0.53990998	2.69731478e-01
0.54008502	2.68824502e-01
0.54026007	2.67923143e-01
0.54043511	2.67028315e-01
0.54061015	2.66141337e-01
0.54078520	2.65259775e-01
0.54096024	2.64383569e-01
0.54113528	2.63512661e-01
0.54131033	2.62646993e-01
0.54148537	2.61786507e-01
0.54166042	2.60931147e-01
0.54183546	2.60080859e-01
0.54201050	2.59235587e-01
0.54218555	2.58395277e-01
0.54236059	2.57559878e-01
0.54253563	2.56732514e-01
0.54271068	2.55910532e-01
0.54288572	2.55093290e-01
0.54306077	2.54280738e-01
0.54323581	2.53472828e-01
0.54341085	2.52669510e-01
0.54358590	2.51870739e-01
0.54376094	2.51076466e-01
0.54393598	2.50286646e-01
0.54411103	2.49501234e-01
0.54428607	2.48720185e-01
0.54446112	2.47944635e-01
0.54463616	2.47175252e-01
0.54481120	2.46410089e-01
0.54498625	2.45649103e-01
0.54516129	2.44892253e-01
0.54533633	2.44139498e-01
0.54551138	2.43390797e-01
0.54568642	2.42646111e-01
0.54586147	2.41905401e-01
0.54603651	2.41168627e-01
0.54621155	2.40435752e-01
0.54638660	2.39706737e-01
0.54656164	2.38984803e-01
0.54673668	2.38266870e-01
0.54691173	2.37552674e-01
0.54708677	2.36842180e-01
0.54726182	2.36135353e-01
0.54743686	2.35432157e-01
0.54761190	2.34732560e-01
0.54778695	2.34036527e-01
0.54796199	2.33344025e-01
0.54813703	2.32655021e-01
0.54831208	2.31969483e-01
0.54848712	2.31288744e-01
0.54866217	2.30612910e-01
0.54883721	2.29940437e-01
0.54901225	2.29271293e-01
0.54918730	2.28605449e-01
0.54936234	2.27942875e-01
0.54953738	2.27283541e-01
0.54971243	2.26627418e-01
0.54988747	2.25974479e-01
0.55006252	2.25324693e-01
0.55023756	2.24678034e-01
0.55041260	2.24034558e-01
0.55058765	2.23397300e-01
0.55076269	2.22763075e-01
0.55093773	2.22131855e-01
0.55111278	2.21503616e-01
0.55128782	2.20878331e-01
0.55146287	2.20255974e-01
0.55163791	2.19636521e-01
0.55181295	2.19019947e-01
0.55198800	2.18406226e-01
0.55216304	2.17795335e-01
0.55233808	2.17187249e-01
0.55251313	2.16583469e-01
0.55268817	2.15983607e-01
0.55286322	2.15386472e-01
0.55303826	2.14792039e-01
0.55321330	2.14200287e-01
0.55338835	2.13611193e-01
0.55356339	2.13024735e-01
0.55373843	2.12440891e-01
0.55391348	2.11859640e-01
0.55408852	2.11280961e-01
0.55426357	2.10704832e-01
0.55443861	2.10131593e-01
0.55461365	2.09563554e-01
0.55478870	2.08997994e-01
0.55496374	2.08434893e-01
0.55513878	2.07874231e-01
0.55531383	2.07315989e-01
0.55548887	2.06760147e-01
0.55566392	2.06206685e-01
0.55583896	2.05655586e-01
0.55601400	2.05106831e-01
0.55618905	2.04560401e-01
0.55636409	2.04016278e-01
0.55653913	2.03476074e-01
0.55671418	2.02938983e-01
0.55688922	2.02404138e-01
0.55706427	2.01871520e-01
0.55723931	2.01341114e-01
0.55741435	2.00812901e-01
0.55758940	2.00286866e-01
0.55776444	1.99762990e-01
0.55793948	1.99241259e-01
0.55811453	1.98721655e-01
0.55828957	1.98204162e-01
0.55846462	1.97689319e-01
0.55863966	1.97178642e-01
0.55881470	1.96670021e-01
0.55898975	1.96163441e-01
0.55916479	1.95658886e-01
0.55933983	1.95156341e-01
0.55951488	1.94655792e-01
0.55968992	1.94157224e-01
0.55986497	1.93660622e-01
0.56004001	1.93165971e-01
0.56021505	1.92673258e-01
0.56039010	1.92182468e-01
0.56056514	1.91695679e-01
0.56074019	1.91211437e-01
0.56091523	1.90729068e-01
0.56109027	1.90248559e-01
0.56126532	1.89769897e-01
0.56144036	1.89293068e-01
0.56161540	1.88818060e-01
0.56179045	1.88344859e-01
0.56196549	1.87873453e-01
0.56214054	1.87403829e-01
0.56231558	1.86935974e-01
0.56249062	1.86470560e-01
0.56266567	1.86008475e-01
0.56284071	1.85548117e-01
0.56301575	1.85089472e-01
0.56319080	1.84632529e-01
0.56336584	1.84177277e-01
0.56354089	1.83723702e-01
0.56371593	1.83271795e-01
0.56389097	1.82821543e-01
0.56406602	1.82372935e-01
0.56424106	1.81925960e-01
0.56441610	1.81480607e-01
0.56459115	1.81039089e-01
0.56476619	1.80599550e-01
0.56494124	1.80161594e-01
0.56511628	1.79725208e-01
0.56529132	1.79290383e-01
0.56546637	1.78857108e-01
0.56564141	1.78425373e-01
0.56581645	1.77995167e-01
0.56599150	1.77566480e-01
0.56616654	1.77139303e-01
0.56634159	1.76713625e-01
0.56651663	1.76290276e-01
0.56669167	1.75869705e-01
0.56686672	1.75450598e-01
0.56704176	1.75032946e-01
0.56721680	1.74616738e-01
0.56739185	1.74201967e-01
0.56756689	1.73788622e-01
0.56774194	1.73376694e-01
0.56791698	1.72966174e-01
0.56809202	1.72557053e-01
0.56826707	1.72149323e-01
0.56844211	1.71742973e-01
0.56861715	1.71340281e-01
0.56879220	1.70939083e-01
0.56896724	1.70539234e-01
0.56914229	1.70140725e-01
0.56931733	1.69743548e-01
0.56949237	1.69347694e-01
0.56966742	1.68953155e-01
0.56984246	1.68559923e-01
0.57001750	1.68167990e-01
0.57019255	1.67777348e-01
0.57036759	1.67387988e-01
0.57054264	1.67000889e-01
0.57071768	1.66616108e-01
0.57089272	1.66232580e-01
0.57106777	1.65850299e-01
0.57124281	1.65469256e-01
0.57141785	1.65089444e-01
0.57159290	1.64710856e-01
0.57176794	1.64333483e-01
0.57194299	1.63957319e-01
0.57211803	1.63582357e-01
0.57229307	1.63208589e-01
0.57246812	1.62836088e-01
0.57264316	1.62466993e-01
0.57281820	1.62099064e-01
0.57299325	1.61732296e-01
0.57316829	1.61366681e-01
0.57334334	1.61002212e-01
0.57351838	1.60638882e-01
0.57369342	1.60276686e-01
0.57386847	1.59915615e-01
0.57404351	1.59555664e-01
0.57421855	1.59196826e-01
0.57439360	1.58839095e-01
0.57456864	1.58483571e-01
0.57474369	1.58129956e-01
0.57491873	1.57777424e-01
0.57509377	1.57425969e-01
0.57526882	1.57075583e-01
0.57544386	1.56726261e-01
0.57561890	1.56377997e-01
0.57579395	1.56030785e-01
0.57596899	1.55684619e-01
0.57614404	1.55339492e-01
0.57631908	1.54995400e-01
0.57649412	1.54652608e-01
0.57666917	1.54312725e-01
0.57684421	1.53973853e-01
0.57701925	1.53635986e-01
0.57719430	1.53299120e-01
0.57736934	1.52963247e-01
0.57754439	1.52628364e-01
0.57771943	1.52294464e-01
