# z/w	Integrand for V0 = 0.0135 eV, theta = 0.2600 mrad
0.50000000	6.51721458e-01
0.50017504	6.78230095e-01
0.50035009	7.08403579e-01
0.50052513	7.43166221e-01
0.50070018	7.83793952e-01
0.50087522	8.32133273e-01
0.50105026	8.90961599e-01
0.50122531	9.64692748e-01
0.50140035	1.06086936e+00
0.50157539	1.19374670e+00
0.50175044	1.39463556e+00
0.50192548	1.75215676e+00
0.50210053	2.70659037e+00
0.50227557	4.32224515e+00
0.50245061	2.02288798e+00
0.50262566	1.51440077e+00
0.50280070	1.26138035e+00
0.50297574	1.10310925e+00
0.50315079	9.92140387e-01
0.50332583	9.08773512e-01
0.50350088	8.43164786e-01
0.50367592	7.89775638e-01
0.50385096	7.45219493e-01
0.50402601	7.07293639e-01
0.50420105	6.74495221e-01
0.50437609	6.45762976e-01
0.50455114	6.20318244e-01
0.50472618	5.97571718e-01
0.50490123	5.77075096e-01
0.50507627	5.58477960e-01
0.50525131	5.41501897e-01
0.50542636	5.25922524e-01
0.50560140	5.11556708e-01
0.50577644	4.98253303e-01
0.50595149	4.85886297e-01
0.50612653	4.74349688e-01
0.50630158	4.63553631e-01
0.50647662	4.53428203e-01
0.50665166	4.43900064e-01
0.50682671	4.34912023e-01
0.50700175	4.26414285e-01
0.50717679	4.18363266e-01
0.50735184	4.10720628e-01
0.50752688	4.03452498e-01
0.50770193	3.96528816e-01
0.50787697	3.89922802e-01
0.50805201	3.83610510e-01
0.50822706	3.77570452e-01
0.50840210	3.71786013e-01
0.50857714	3.66239129e-01
0.50875219	3.60911716e-01
0.50892723	3.55789412e-01
0.50910228	3.50859144e-01
0.50927732	3.46108978e-01
0.50945236	3.41527996e-01
0.50962741	3.37106188e-01
0.50980245	3.32834356e-01
0.50997749	3.28704030e-01
0.51015254	3.24707400e-01
0.51032758	3.20837744e-01
0.51050263	3.17092287e-01
0.51067767	3.13460324e-01
0.51085271	3.09936101e-01
0.51102776	3.06514269e-01
0.51120280	3.03189844e-01
0.51137784	2.99958176e-01
0.51155289	2.96814921e-01
0.51172793	2.93756015e-01
0.51190298	2.90777653e-01
0.51207802	2.87876266e-01
0.51225306	2.85048505e-01
0.51242811	2.82293599e-01
0.51260315	2.79607491e-01
0.51277819	2.76986046e-01
0.51295324	2.74426634e-01
0.51312828	2.71926775e-01
0.51330333	2.69484126e-01
0.51347837	2.67096470e-01
0.51365341	2.64761710e-01
0.51382846	2.62477860e-01
0.51400350	2.60243037e-01
0.51417854	2.58055455e-01
0.51435359	2.55914115e-01
0.51452863	2.53819614e-01
0.51470368	2.51767462e-01
0.51487872	2.49756203e-01
0.51505376	2.47784449e-01
0.51522881	2.45850879e-01
0.51540385	2.43954232e-01
0.51557889	2.42093306e-01
0.51575394	2.40266952e-01
0.51592898	2.38474072e-01
0.51610403	2.36713620e-01
0.51627907	2.34984591e-01
0.51645411	2.33288701e-01
0.51662916	2.31623241e-01
0.51680420	2.29986403e-01
0.51697924	2.28377344e-01
0.51715429	2.26795255e-01
0.51732933	2.25239361e-01
0.51750438	2.23708917e-01
0.51767942	2.22203209e-01
0.51785446	2.20721549e-01
