# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	3.03603220e+01
0.50017504	3.32259235e+01
0.50035009	3.71139730e+01
0.50052513	4.28215905e+01
0.50070018	5.24182571e+01
0.50087522	7.41732096e+01
0.50105026	9.13587724e+02
0.50122531	7.35327222e+01
0.50140035	5.20243545e+01
0.50157539	4.24552551e+01
0.50175044	3.67378842e+01
0.50192548	3.28294426e+01
0.50210053	2.99400939e+01
0.50227557	2.76914720e+01
0.50245061	2.58769570e+01
0.50262566	2.43721860e+01
0.50280070	2.30977060e+01
0.50297574	2.19999788e+01
0.50315079	2.10414223e+01
0.50332583	2.01947743e+01
0.50350088	1.94397122e+01
0.50367592	1.87607351e+01
0.50385096	1.81457858e+01
0.50402601	1.75853253e+01
0.50420105	1.70716944e+01
0.50437609	1.65987627e+01
0.50455114	1.61614134e+01
0.50472618	1.57552633e+01
0.50490123	1.53767356e+01
0.50507627	1.50228034e+01
0.50525131	1.46908852e+01
0.50542636	1.43787644e+01
0.50560140	1.40845249e+01
0.50577644	1.38065013e+01
0.50595149	1.35432379e+01
0.50612653	1.32934558e+01
0.50630158	1.30560282e+01
0.50647662	1.28301421e+01
0.50665166	1.26147122e+01
0.50682671	1.24089437e+01
0.50700175	1.22121238e+01
0.50717679	1.20236118e+01
0.50735184	1.18428292e+01
0.50752688	1.16692528e+01
0.50770193	1.15024077e+01
0.50787697	1.13418616e+01
0.50805201	1.11872205e+01
0.50822706	1.10381240e+01
0.50840210	1.08943157e+01
0.50857714	1.07554765e+01
0.50875219	1.06212665e+01
0.50892723	1.04914284e+01
0.50910228	1.03657247e+01
0.50927732	1.02439357e+01
0.50945236	1.01258576e+01
0.50962741	1.00113014e+01
0.50980245	9.90009119e+00
0.50997749	9.79206321e+00
0.51015254	9.68706476e+00
0.51032758	9.58496786e+00
0.51050263	9.48575414e+00
0.51067767	9.38916651e+00
0.51085271	9.29508804e+00
0.51102776	9.20340898e+00
0.51120280	9.11402624e+00
0.51137784	9.02684281e+00
0.51155289	8.94176737e+00
0.51172793	8.85871386e+00
0.51190298	8.77760104e+00
0.51207802	8.69835221e+00
0.51225306	8.62089488e+00
0.51242811	8.54523299e+00
0.51260315	8.47126836e+00
0.51277819	8.39889841e+00
0.51295324	8.32806480e+00
0.51312828	8.25871215e+00
0.51330333	8.19078784e+00
0.51347837	8.12424185e+00
0.51365341	8.05902659e+00
0.51382846	7.99509673e+00
0.51400350	7.93240913e+00
0.51417854	7.87092261e+00
0.51435359	7.81061783e+00
0.51452863	7.75152049e+00
0.51470368	7.69351036e+00
0.51487872	7.63655328e+00
0.51505376	7.58061656e+00
0.51522881	7.52566893e+00
0.51540385	7.47168044e+00
0.51557889	7.41862242e+00
0.51575394	7.36646739e+00
0.51592898	7.31518898e+00
0.51610403	7.26476190e+00
0.51627907	7.21516190e+00
0.51645411	7.16644625e+00
0.51662916	7.11853873e+00
0.51680420	7.07138987e+00
0.51697924	7.02497900e+00
0.51715429	6.97928623e+00
0.51732933	6.93429243e+00
0.51750438	6.88997918e+00
0.51767942	6.84632872e+00
0.51785446	6.80332395e+00
0.51802951	6.76094839e+00
0.51820455	6.71918614e+00
0.51837959	6.67804443e+00
0.51855464	6.63754249e+00
0.51872968	6.59760863e+00
0.51890473	6.55822907e+00
0.51907977	6.51939050e+00
0.51925481	6.48108003e+00
0.51942986	6.44328524e+00
0.51960490	6.40599407e+00
0.51977994	6.36919490e+00
0.51995499	6.33287644e+00
0.52013003	6.29702781e+00
0.52030508	6.26163843e+00
0.52048012	6.22677853e+00
0.52065516	6.19237288e+00
0.52083021	6.15839590e+00
0.52100525	6.12483830e+00
0.52118030	6.09169106e+00
0.52135534	6.05894545e+00
0.52153038	6.02659298e+00
0.52170543	5.99462543e+00
0.52188047	5.96303480e+00
0.52205551	5.93181335e+00
0.52223056	5.90095353e+00
0.52240560	5.87047639e+00
0.52258065	5.84039335e+00
0.52275569	5.81065001e+00
0.52293073	5.78123964e+00
0.52310578	5.75215573e+00
0.52328082	5.72339195e+00
