# z/w	Integrand for V0 = 0.0135 eV, theta = 0.2600 mrad
0.50000000	8.60807084e-01
0.50017504	8.95820180e-01
0.50035009	9.35673756e-01
0.50052513	9.81588551e-01
0.50070018	1.03525003e+00
0.50087522	1.09909707e+00
0.50105026	1.17679812e+00
0.50122531	1.27418302e+00
0.50140035	1.40121419e+00
0.50157539	1.57672016e+00
0.50175044	1.84205667e+00
0.50192548	2.31427536e+00
0.50210053	3.57490431e+00
0.50227557	5.70888246e+00
0.50245061	2.67185779e+00
0.50262566	2.00024008e+00
0.50280070	1.66604666e+00
0.50297574	1.45699958e+00
0.50315079	1.31042999e+00
0.50332583	1.20031753e+00
0.50350088	1.11366032e+00
0.50367592	1.04314292e+00
0.50385096	9.84292289e-01
0.50402601	9.34199054e-01
0.50420105	8.90878220e-01
0.50437609	8.52928020e-01
0.50455114	8.19319984e-01
0.50472618	7.89275789e-01
0.50490123	7.62203312e-01
0.50507627	7.37639712e-01
0.50525131	7.15217256e-01
0.50542636	6.94639577e-01
0.50560140	6.75664789e-01
0.50577644	6.58093254e-01
0.50595149	6.41758535e-01
0.50612653	6.26520620e-01
0.50630158	6.12260842e-01
0.50647662	5.98886735e-01
0.50665166	5.86301545e-01
0.50682671	5.74429732e-01
0.50700175	5.63205525e-01
0.50717679	5.52571358e-01
0.50735184	5.42476594e-01
0.50752688	5.32876491e-01
0.50770193	5.23731346e-01
0.50787697	5.15005786e-01
0.50805201	5.06668183e-01
0.50822706	4.98690156e-01
0.50840210	4.91049758e-01
0.50857714	4.83723130e-01
0.50875219	4.76686384e-01
0.50892723	4.69920555e-01
0.50910228	4.63408373e-01
0.50927732	4.57134076e-01
0.50945236	4.51083243e-01
0.50962741	4.45242653e-01
0.50980245	4.39600155e-01
0.50997749	4.34144565e-01
0.51015254	4.28865564e-01
0.51032758	4.23754259e-01
0.51050263	4.18806857e-01
0.51067767	4.14009364e-01
0.51085271	4.09354183e-01
0.51102776	4.04834247e-01
0.51120280	4.00442972e-01
0.51137784	3.96174216e-01
0.51155289	3.92022241e-01
0.51172793	3.87981682e-01
0.51190298	3.84047510e-01
