# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	1.20692031e+02
0.50017504	1.32083588e+02
0.50035009	1.47539649e+02
0.50052513	1.70228967e+02
0.50070018	2.08378360e+02
0.50087522	2.94860419e+02
0.50105026	3.63177579e+03
0.50122531	2.92313440e+02
0.50140035	2.06811271e+02
0.50157539	1.68771193e+02
0.50175044	1.46042873e+02
0.50192548	1.30505584e+02
0.50210053	1.19019495e+02
0.50227557	1.10080487e+02
0.50245061	1.02867235e+02
0.50262566	9.68853070e+01
0.50280070	9.18188525e+01
0.50297574	8.74550408e+01
0.50315079	8.36444733e+01
0.50332583	8.02787745e+01
0.50350088	7.72771563e+01
0.50367592	7.45779985e+01
0.50385096	7.21333697e+01
0.50402601	6.99053501e+01
0.50420105	6.78634923e+01
0.50437609	6.59834111e+01
0.50455114	6.42447647e+01
0.50472618	6.26301456e+01
0.50490123	6.11253354e+01
0.50507627	5.97183009e+01
0.50525131	5.83987800e+01
0.50542636	5.71579603e+01
0.50560140	5.59882257e+01
0.50577644	5.48829550e+01
0.50595149	5.38363612e+01
0.50612653	5.28433607e+01
0.50630158	5.18994738e+01
0.50647662	5.10014732e+01
0.50665166	5.01450396e+01
0.50682671	4.93270131e+01
0.50700175	4.85445611e+01
0.50717679	4.77951355e+01
0.50735184	4.70764375e+01
0.50752688	4.63863865e+01
0.50770193	4.57230946e+01
0.50787697	4.50848441e+01
0.50805201	4.44700679e+01
0.50822706	4.38773336e+01
0.50840210	4.33056339e+01
0.50857714	4.27536986e+01
0.50875219	4.22201652e+01
0.50892723	4.17040113e+01
0.50910228	4.12042929e+01
0.50927732	4.07201364e+01
0.50945236	4.02507319e+01
0.50962741	3.97953278e+01
0.50980245	3.93532248e+01
0.50997749	3.89237721e+01
0.51015254	3.85063627e+01
0.51032758	3.81004858e+01
0.51050263	3.77060533e+01
0.51067767	3.73220605e+01
0.51085271	3.69480427e+01
0.51102776	3.65835636e+01
0.51120280	3.62282132e+01
0.51137784	3.58816061e+01
0.51155289	3.55433791e+01
0.51172793	3.52131901e+01
0.51190298	3.48907161e+01
0.51207802	3.45756524e+01
0.51225306	3.42677106e+01
0.51242811	3.39668986e+01
0.51260315	3.36728295e+01
0.51277819	3.33851003e+01
0.51295324	3.31034788e+01
0.51312828	3.28277449e+01
0.51330333	3.25576895e+01
0.51347837	3.22931137e+01
0.51365341	3.20338282e+01
0.51382846	3.17796530e+01
0.51400350	3.15304164e+01
0.51417854	3.12859548e+01
0.51435359	3.10461936e+01
0.51452863	3.08112422e+01
0.51470368	3.05806129e+01
0.51487872	3.03541700e+01
0.51505376	3.01317834e+01
0.51522881	2.99133289e+01
0.51540385	2.96986874e+01
0.51557889	2.94877449e+01
0.51575394	2.92803922e+01
0.51592898	2.90765244e+01
0.51610403	2.88760411e+01
0.51627907	2.86788458e+01
0.51645411	2.84851615e+01
0.51662916	2.82946883e+01
0.51680420	2.81072312e+01
0.51697924	2.79227081e+01
0.51715429	2.77410397e+01
0.51732933	2.75621502e+01
0.51750438	2.73859662e+01
0.51767942	2.72124172e+01
0.51785446	2.70414351e+01
0.51802951	2.68729545e+01
0.51820455	2.67069121e+01
0.51837959	2.65433421e+01
0.51855464	2.63823286e+01
0.51872968	2.62235734e+01
0.51890473	2.60670217e+01
0.51907977	2.59126206e+01
0.51925481	2.57603188e+01
0.51942986	2.56100669e+01
0.51960490	2.54618171e+01
0.51977994	2.53155230e+01
0.51995499	2.51711400e+01
0.52013003	2.50286245e+01
0.52030508	2.48879348e+01
0.52048012	2.47493354e+01
0.52065516	2.46125391e+01
0.52083021	2.44774470e+01
0.52100525	2.43440222e+01
0.52118030	2.42122288e+01
0.52135534	2.40820321e+01
0.52153038	2.39533985e+01
0.52170543	2.38262951e+01
0.52188047	2.37006902e+01
0.52205551	2.35765530e+01
