# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	1.03012904e+02
0.50017504	1.12735855e+02
0.50035009	1.25927959e+02
0.50052513	1.45293829e+02
0.50070018	1.77855216e+02
0.50087522	2.51669599e+02
0.50105026	3.09979945e+03
0.50122531	2.49496030e+02
0.50140035	1.76518143e+02
0.50157539	1.44050164e+02
0.50175044	1.24651094e+02
0.50192548	1.11389721e+02
0.50210053	1.01586130e+02
0.50227557	9.39565256e+01
0.50245061	8.77998682e+01
0.50262566	8.26941725e+01
0.50280070	7.83698532e+01
0.50297574	7.46452549e+01
0.50315079	7.13928628e+01
0.50332583	6.85201757e+01
0.50350088	6.59582393e+01
0.50367592	6.36544593e+01
0.50385096	6.15679254e+01
0.50402601	5.96662719e+01
0.50420105	5.79235116e+01
0.50437609	5.63188356e+01
0.50455114	5.48348821e+01
0.50472618	5.34567882e+01
0.50490123	5.21724179e+01
0.50507627	5.09715008e+01
0.50525131	4.98452781e+01
0.50542636	4.87862282e+01
0.50560140	4.77878504e+01
0.50577644	4.68444938e+01
0.50595149	4.59512187e+01
0.50612653	4.51036864e+01
0.50630158	4.42980733e+01
0.50647662	4.35316253e+01
0.50665166	4.28006554e+01
0.50682671	4.21024665e+01
0.50700175	4.14346409e+01
0.50717679	4.07950039e+01
0.50735184	4.01815933e+01
0.50752688	3.95926333e+01
0.50770193	3.90265126e+01
0.50787697	3.84817650e+01
0.50805201	3.79570531e+01
0.50822706	3.74511543e+01
0.50840210	3.69632050e+01
0.50857714	3.64921219e+01
0.50875219	3.60367452e+01
0.50892723	3.55962023e+01
0.50910228	3.51696875e+01
0.50927732	3.47564550e+01
0.50945236	3.43558137e+01
0.50962741	3.39671219e+01
0.50980245	3.35897830e+01
0.50997749	3.32232414e+01
0.51015254	3.28669789e+01
0.51032758	3.25205606e+01
0.51050263	3.21839176e+01
0.51067767	3.18561850e+01
0.51085271	3.15369661e+01
0.51102776	3.12258885e+01
0.51120280	3.09226023e+01
0.51137784	3.06267786e+01
0.51155289	3.03381073e+01
0.51172793	3.00562965e+01
0.51190298	2.97810706e+01
0.51207802	2.95121692e+01
0.51225306	2.92493465e+01
0.51242811	2.89926078e+01
0.51260315	2.87416237e+01
0.51277819	2.84960506e+01
0.51295324	2.82556905e+01
0.51312828	2.80203556e+01
0.51330333	2.77898672e+01
0.51347837	2.75640557e+01
0.51365341	2.73427596e+01
0.51382846	2.71258251e+01
0.51400350	2.69131058e+01
0.51417854	2.67044619e+01
0.51435359	2.64998301e+01
0.51452863	2.62993041e+01
0.51470368	2.61024671e+01
0.51487872	2.59092031e+01
0.51505376	2.57194013e+01
0.51522881	2.55329554e+01
0.51540385	2.53497640e+01
0.51557889	2.51697298e+01
0.51575394	2.49927593e+01
0.51592898	2.48187633e+01
0.51610403	2.46476560e+01
0.51627907	2.44793549e+01
0.51645411	2.43140478e+01
0.51662916	2.41514806e+01
0.51680420	2.39914877e+01
0.51697924	2.38339988e+01
0.51715429	2.36789467e+01
0.51732933	2.35262662e+01
0.51750438	2.33758950e+01
0.51767942	2.32277727e+01
0.51785446	2.30818414e+01
0.51802951	2.29380451e+01
0.51820455	2.27963299e+01
0.51837959	2.26567247e+01
0.51855464	2.25193013e+01
0.51872968	2.23838054e+01
0.51890473	2.22501902e+01
0.51907977	2.21184105e+01
0.51925481	2.19884226e+01
0.51942986	2.18601844e+01
0.51960490	2.17336549e+01
0.51977994	2.16087947e+01
0.51995499	2.14855656e+01
0.52013003	2.13639305e+01
0.52030508	2.12438537e+01
0.52048012	2.11255635e+01
0.52065516	2.10088126e+01
0.52083021	2.08935163e+01
0.52100525	2.07796430e+01
0.52118030	2.06671621e+01
0.52135534	2.05560441e+01
0.52153038	2.04462600e+01
0.52170543	2.03377820e+01
0.52188047	2.02305830e+01
0.52205551	2.01246367e+01
0.52223056	2.00199175e+01
0.52240560	1.99164958e+01
0.52258065	1.98144099e+01
0.52275569	1.97134766e+01
0.52293073	1.96136733e+01
0.52310578	1.95149776e+01
0.52328082	1.94173683e+01
0.52345586	1.93208242e+01
0.52363091	1.92253251e+01
0.52380595	1.91308510e+01
0.52398100	1.90373828e+01
0.52415604	1.89449016e+01
0.52433108	1.88533891e+01
0.52450613	1.87630795e+01
0.52468117	1.86737216e+01
0.52485621	1.85852784e+01
0.52503126	1.84977333e+01
0.52520630	1.84110703e+01
0.52538135	1.83252739e+01
0.52555639	1.82403287e+01
0.52573143	1.81562199e+01
0.52590648	1.80729330e+01
0.52608152	1.79904538e+01
0.52625656	1.79087685e+01
0.52643161	1.78279695e+01
0.52660665	1.77480577e+01
0.52678170	1.76688988e+01
0.52695674	1.75904803e+01
0.52713178	1.75127899e+01
0.52730683	1.74358157e+01
0.52748187	1.73595460e+01
0.52765691	1.72839694e+01
0.52783196	1.72090748e+01
0.52800700	1.71348512e+01
0.52818205	1.70612881e+01
0.52835709	1.69883794e+01
0.52853213	1.69163537e+01
0.52870718	1.68449563e+01
0.52888222	1.67741775e+01
0.52905726	1.67040078e+01
0.52923231	1.66344379e+01
0.52940735	1.65654587e+01
0.52958240	1.64970613e+01
0.52975744	1.64292369e+01
0.52993248	1.63619771e+01
0.53010753	1.62952734e+01
0.53028257	1.62291178e+01
0.53045761	1.61636164e+01
0.53063266	1.60987368e+01
0.53080770	1.60343805e+01
0.53098275	1.59705400e+01
0.53115779	1.59072078e+01
0.53133283	1.58443767e+01
0.53150788	1.57820398e+01
0.53168292	1.57201900e+01
0.53185796	1.56588206e+01
0.53203301	1.55979249e+01
0.53220805	1.55374964e+01
0.53238310	1.54775532e+01
0.53255814	1.54182645e+01
0.53273318	1.53594230e+01
0.53290823	1.53010225e+01
0.53308327	1.52430572e+01
0.53325831	1.51855212e+01
0.53343336	1.51284089e+01
0.53360840	1.50717146e+01
0.53378345	1.50154330e+01
0.53395849	1.49595586e+01
0.53413353	1.49040861e+01
0.53430858	1.48490103e+01
0.53448362	1.47944474e+01
0.53465866	1.47403359e+01
0.53483371	1.46866051e+01
0.53500875	1.46332503e+01
0.53518380	1.45802668e+01
0.53535884	1.45276499e+01
0.53553388	1.44753950e+01
0.53570893	1.44234978e+01
0.53588397	1.43719537e+01
0.53605901	1.43207585e+01
0.53623406	1.42699078e+01
0.53640910	1.42194365e+01
0.53658415	1.41694560e+01
0.53675919	1.41198068e+01
0.53693423	1.40704851e+01
0.53710928	1.40214868e+01
0.53728432	1.39728082e+01
0.53745936	1.39244455e+01
0.53763441	1.38763950e+01
0.53780945	1.38286531e+01
0.53798450	1.37812161e+01
0.53815954	1.37340807e+01
0.53833458	1.36872433e+01
0.53850963	1.36408487e+01
0.53868467	1.35947935e+01
0.53885971	1.35490253e+01
0.53903476	1.35035409e+01
0.53920980	1.34583372e+01
0.53938485	1.34134109e+01
0.53955989	1.33687592e+01
0.53973493	1.33243787e+01
0.53990998	1.32802667e+01
0.54008502	1.32364202e+01
0.54026007	1.31928362e+01
0.54043511	1.31495600e+01
0.54061015	1.31066565e+01
0.54078520	1.30640064e+01
0.54096024	1.30216070e+01
0.54113528	1.29794557e+01
0.54131033	1.29375497e+01
0.54148537	1.28958866e+01
0.54166042	1.28544637e+01
0.54183546	1.28132786e+01
0.54201050	1.27723287e+01
0.54218555	1.27316116e+01
0.54236059	1.26911249e+01
0.54253563	1.26510216e+01
0.54271068	1.26111722e+01
0.54288572	1.25715454e+01
0.54306077	1.25321390e+01
0.54323581	1.24929507e+01
0.54341085	1.24539783e+01
0.54358590	1.24152197e+01
0.54376094	1.23766726e+01
0.54393598	1.23383352e+01
0.54411103	1.23002051e+01
0.54428607	1.22622804e+01
0.54446112	1.22246183e+01
0.54463616	1.21872522e+01
0.54481120	1.21500849e+01
0.54498625	1.21131144e+01
0.54516129	1.20763390e+01
0.54533633	1.20397566e+01
0.54551138	1.20033654e+01
0.54568642	1.19671637e+01
0.54586147	1.19311495e+01
0.54603651	1.18953212e+01
0.54621155	1.18596770e+01
0.54638660	1.18242151e+01
0.54656164	1.17890908e+01
0.54673668	1.17541558e+01
0.54691173	1.17193975e+01
0.54708677	1.16848141e+01
0.54726182	1.16504042e+01
0.54743686	1.16161660e+01
0.54761190	1.15820981e+01
0.54778695	1.15481989e+01
0.54796199	1.15144668e+01
0.54813703	1.14809003e+01
0.54831208	1.14474980e+01
0.54848712	1.14143261e+01
0.54866217	1.13813901e+01
0.54883721	1.13486134e+01
0.54901225	1.13159945e+01
0.54918730	1.12835320e+01
0.54936234	1.12512246e+01
0.54953738	1.12190709e+01
0.54971243	1.11870696e+01
0.54988747	1.11552192e+01
0.55006252	1.11235186e+01
0.55023756	1.10919664e+01
0.55041260	1.10605656e+01
0.55058765	1.10294671e+01
0.55076269	1.09985126e+01
0.55093773	1.09677010e+01
0.55111278	1.09370310e+01
0.55128782	1.09065014e+01
0.55146287	1.08761111e+01
0.55163791	1.08458588e+01
0.55181295	1.08157434e+01
0.55198800	1.07857637e+01
0.55216304	1.07559187e+01
0.55233808	1.07262073e+01
0.55251313	1.06967019e+01
0.55268817	1.06673841e+01
0.55286322	1.06381960e+01
0.55303826	1.06091367e+01
0.55321330	1.05802051e+01
0.55338835	1.05514001e+01
0.55356339	1.05227208e+01
0.55373843	1.04941661e+01
0.55391348	1.04657350e+01
0.55408852	1.04374265e+01
0.55426357	1.04092397e+01
0.55443861	1.03811915e+01
0.55461365	1.03533969e+01
0.55478870	1.03257206e+01
0.55496374	1.02981617e+01
0.55513878	1.02707191e+01
0.55531383	1.02433921e+01
0.55548887	1.02161797e+01
0.55566392	1.01890811e+01
0.55583896	1.01620952e+01
0.55601400	1.01352214e+01
0.55618905	1.01084586e+01
0.55636409	1.00818061e+01
0.55653913	1.00553442e+01
0.55671418	1.00290327e+01
0.55688922	1.00028286e+01
0.55706427	9.97673110e+00
0.55723931	9.95073931e+00
0.55741435	9.92485246e+00
0.55758940	9.89906978e+00
0.55776444	9.87339047e+00
0.55793948	9.84781378e+00
0.55811453	9.82233893e+00
0.55828957	9.79696518e+00
0.55846462	9.77171885e+00
0.55863966	9.74667428e+00
0.55881470	9.72172819e+00
0.55898975	9.69687986e+00
0.55916479	9.67212858e+00
0.55933983	9.64747365e+00
0.55951488	9.62291435e+00
0.55968992	9.59845001e+00
0.55986497	9.57407994e+00
0.56004001	9.54980345e+00
0.56021505	9.52561989e+00
0.56039010	9.50152858e+00
0.56056514	9.47763309e+00
0.56074019	9.45386100e+00
0.56091523	9.43017881e+00
0.56109027	9.40658589e+00
0.56126532	9.38308161e+00
0.56144036	9.35966535e+00
0.56161540	9.33633649e+00
0.56179045	9.31309443e+00
0.56196549	9.28993856e+00
0.56214054	9.26686829e+00
0.56231558	9.24388301e+00
0.56249062	9.22101620e+00
0.56266567	9.19831221e+00
0.56284071	9.17569117e+00
0.56301575	9.15315250e+00
0.56319080	9.13069564e+00
0.56336584	9.10832004e+00
0.56354089	9.08602514e+00
0.56371593	9.06381041e+00
0.56389097	9.04167529e+00
0.56406602	9.01961926e+00
0.56424106	8.99764178e+00
0.56441610	8.97574233e+00
0.56459115	8.95402950e+00
0.56476619	8.93241229e+00
0.56494124	8.91087121e+00
0.56511628	8.88940577e+00
0.56529132	8.86801546e+00
0.56546637	8.84669979e+00
0.56564141	8.82545827e+00
0.56581645	8.80429042e+00
0.56599150	8.78319576e+00
0.56616654	8.76217382e+00
0.56634159	8.74122411e+00
0.56651663	8.72038845e+00
0.56669167	8.69968946e+00
0.56686672	8.67906103e+00
0.56704176	8.65850272e+00
0.56721680	8.63801408e+00
0.56739185	8.61759466e+00
0.56756689	8.59724403e+00
0.56774194	8.57696174e+00
0.56791698	8.55674737e+00
0.56809202	8.53660048e+00
0.56826707	8.51652066e+00
0.56844211	8.49650748e+00
0.56861715	8.47667352e+00
0.56879220	8.45691185e+00
0.56896724	8.43721527e+00
0.56914229	8.41758338e+00
0.56931733	8.39801578e+00
0.56949237	8.37851207e+00
0.56966742	8.35907187e+00
0.56984246	8.33969477e+00
0.57001750	8.32038040e+00
0.57019255	8.30112837e+00
0.57036759	8.28193830e+00
0.57054264	8.26285952e+00
0.57071768	8.24389487e+00
0.57089272	8.22499080e+00
0.57106777	8.20614695e+00
0.57124281	8.18736295e+00
0.57141785	8.16863845e+00
0.57159290	8.14997309e+00
0.57176794	8.13136652e+00
0.57194299	8.11281838e+00
0.57211803	8.09432834e+00
0.57229307	8.07589604e+00
0.57246812	8.05752507e+00
0.57264316	8.03931931e+00
0.57281820	8.02117000e+00
0.57299325	8.00307683e+00
0.57316829	7.98503945e+00
0.57334334	7.96705754e+00
0.57351838	7.94913078e+00
0.57369342	7.93125885e+00
0.57386847	7.91344143e+00
0.57404351	7.89567821e+00
0.57421855	7.87796887e+00
0.57439360	7.86031311e+00
0.57456864	7.84276705e+00
0.57474369	7.82531549e+00
0.57491873	7.80791636e+00
0.57509377	7.79056935e+00
0.57526882	7.77327418e+00
0.57544386	7.75603055e+00
0.57561890	7.73883816e+00
0.57579395	7.72169674e+00
0.57596899	7.70460598e+00
0.57614404	7.68756561e+00
0.57631908	7.67057535e+00
0.57649412	7.65364843e+00
0.57666917	7.63686438e+00
0.57684421	7.62012936e+00
0.57701925	7.60344309e+00
0.57719430	7.58680531e+00
0.57736934	7.57021574e+00
0.57754439	7.55367412e+00
0.57771943	7.53718018e+00
0.57789447	7.52073367e+00
0.57806952	7.50433433e+00
0.57824456	7.48798189e+00
0.57841960	7.47167611e+00
0.57859465	7.45547664e+00
0.57876969	7.43935315e+00
0.57894474	7.42327535e+00
0.57911978	7.40724301e+00
0.57929482	7.39125587e+00
0.57946987	7.37531369e+00
0.57964491	7.35941623e+00
0.57981995	7.34356326e+00
0.57999500	7.32775453e+00
0.58017004	7.31198981e+00
0.58034509	7.29626887e+00
0.58052013	7.28061455e+00
0.58069517	7.26508630e+00
0.58087022	7.24960091e+00
0.58104526	7.23415814e+00
0.58122031	7.21875778e+00
0.58139535	7.20339960e+00
0.58157039	7.18808338e+00
0.58174544	7.17280890e+00
0.58192048	7.15757595e+00
0.58209552	7.14238430e+00
0.58227057	7.12723376e+00
0.58244561	7.11212410e+00
0.58262066	7.09711880e+00
0.58279570	7.08217417e+00
0.58297074	7.06726961e+00
0.58314579	7.05240492e+00
0.58332083	7.03757990e+00
0.58349587	7.02279434e+00
0.58367092	7.00804805e+00
0.58384596	6.99334082e+00
0.58402101	6.97867246e+00
0.58419605	6.96404277e+00
0.58437109	6.94945155e+00
0.58454614	6.93492657e+00
0.58472118	6.92050201e+00
0.58489622	6.90611515e+00
0.58507127	6.89176582e+00
0.58524631	6.87745382e+00
0.58542136	6.86317896e+00
0.58559640	6.84894107e+00
0.58577144	6.83473996e+00
0.58594649	6.82057544e+00
0.58612153	6.80644734e+00
0.58629657	6.79235548e+00
0.58647162	6.77829968e+00
0.58664666	6.76436261e+00
0.58682171	6.75047448e+00
0.58699675	6.73662168e+00
0.58717179	6.72280404e+00
0.58734684	6.70902140e+00
0.58752188	6.69527358e+00
0.58769692	6.68156041e+00
0.58787197	6.66788173e+00
0.58804701	6.65423736e+00
0.58822206	6.64062715e+00
0.58839710	6.62705093e+00
0.58857214	6.61354042e+00
0.58874719	6.60011114e+00
0.58892223	6.58671521e+00
0.58909727	6.57335246e+00
0.58927232	6.56002274e+00
0.58944736	6.54672590e+00
0.58962241	6.53346176e+00
0.58979745	6.52023019e+00
0.58997249	6.50703103e+00
0.59014754	6.49386412e+00
0.59032258	6.48072931e+00
0.59049762	6.46762646e+00
0.59067267	6.45464309e+00
0.59084771	6.44169560e+00
0.59102276	6.42877945e+00
0.59119780	6.41589447e+00
0.59137284	6.40304053e+00
0.59154789	6.39021749e+00
0.59172293	6.37742519e+00
0.59189797	6.36466350e+00
0.59207302	6.35193228e+00
0.59224806	6.33923138e+00
0.59242311	6.32656067e+00
0.59259815	6.31395661e+00
0.59277319	6.30142013e+00
0.59294824	6.28891327e+00
0.59312328	6.27643592e+00
0.59329832	6.26398793e+00
0.59347337	6.25156917e+00
0.59364841	6.23917950e+00
0.59382346	6.22681881e+00
0.59399850	6.21448695e+00
0.59417354	6.20218380e+00
0.59434859	6.18990922e+00
0.59452363	6.17766687e+00
0.59469867	6.16553543e+00
0.59487372	6.15343204e+00
0.59504876	6.14135655e+00
0.59522381	6.12930884e+00
0.59539885	6.11728880e+00
0.59557389	6.10529629e+00
0.59574894	6.09333121e+00
0.59592398	6.08139342e+00
0.59609902	6.06948280e+00
0.59627407	6.05759924e+00
0.59644911	6.04574262e+00
0.59662416	6.03395538e+00
0.59679920	6.02222512e+00
0.59697424	6.01052130e+00
0.59714929	5.99884383e+00
0.59732433	5.98719257e+00
0.59749937	5.97556742e+00
0.59767442	5.96396827e+00
0.59784946	5.95239500e+00
0.59802451	5.94084750e+00
0.59819955	5.92932567e+00
0.59837459	5.91782938e+00
0.59854964	5.90636970e+00
0.59872468	5.89500685e+00
0.59889972	5.88366907e+00
0.59907477	5.87235626e+00
0.59924981	5.86106831e+00
0.59942486	5.84980511e+00
0.59959990	5.83856657e+00
0.59977494	5.82735257e+00
0.59994999	5.81616301e+00
0.60012503	5.80499778e+00
0.60030008	5.79385680e+00
0.60047512	5.78273994e+00
0.60065016	5.77169429e+00
0.60082521	5.76069518e+00
0.60100025	5.74971977e+00
0.60117529	5.73876798e+00
0.60135034	5.72783969e+00
0.60152538	5.71693482e+00
0.60170043	5.70605326e+00
0.60187547	5.69519492e+00
0.60205051	5.68435970e+00
0.60222556	5.67354751e+00
0.60240060	5.66275826e+00
0.60257564	5.65200939e+00
0.60275069	5.64134317e+00
0.60292573	5.63069946e+00
0.60310078	5.62007817e+00
0.60327582	5.60947922e+00
0.60345086	5.59890251e+00
0.60362591	5.58834795e+00
0.60380095	5.57781545e+00
0.60397599	5.56730492e+00
0.60415104	5.55681628e+00
0.60432608	5.54634942e+00
0.60450113	5.53590427e+00
0.60467617	5.52553207e+00
0.60485121	5.51519694e+00
0.60502626	5.50488313e+00
0.60520130	5.49459057e+00
0.60537634	5.48431918e+00
0.60555139	5.47406885e+00
0.60572643	5.46383952e+00
0.60590148	5.45363110e+00
0.60607652	5.44344350e+00
0.60625156	5.43327665e+00
0.60642661	5.42313045e+00
0.60660165	5.41302667e+00
0.60677669	5.40299016e+00
0.60695174	5.39297394e+00
0.60712678	5.38297796e+00
0.60730183	5.37300211e+00
0.60747687	5.36304633e+00
0.60765191	5.35311053e+00
0.60782696	5.34319464e+00
0.60800200	5.33329858e+00
0.60817704	5.32342227e+00
0.60835209	5.31356563e+00
0.60852713	5.30372859e+00
0.60870218	5.29397636e+00
0.60887722	5.28425326e+00
0.60905226	5.27454941e+00
0.60922731	5.26486474e+00
0.60940235	5.25519917e+00
0.60957739	5.24555263e+00
0.60975244	5.23592505e+00
0.60992748	5.22631634e+00
0.61010253	5.21672645e+00
0.61027757	5.20715529e+00
0.61045261	5.19760281e+00
0.61062766	5.18809364e+00
0.61080270	5.17863859e+00
0.61097774	5.16920191e+00
0.61115279	5.15978352e+00
0.61132783	5.15038334e+00
0.61150288	5.14100132e+00
0.61167792	5.13163737e+00
0.61185296	5.12229144e+00
0.61202801	5.11296346e+00
0.61220305	5.10365335e+00
0.61237809	5.09436106e+00
0.61255314	5.08508651e+00
0.61272818	5.07589722e+00
0.61290323	5.06672819e+00
0.61307827	5.05757660e+00
0.61325331	5.04844238e+00
0.61342836	5.03932546e+00
0.61360340	5.03022579e+00
0.61377844	5.02114330e+00
0.61395349	5.01207793e+00
0.61412853	5.00302961e+00
0.61430358	4.99399828e+00
0.61447862	4.98498388e+00
0.61465366	4.97601612e+00
0.61482871	4.96709476e+00
0.61500375	4.95819006e+00
0.61517879	4.94930194e+00
0.61535384	4.94043036e+00
0.61552888	4.93157524e+00
0.61570393	4.92273654e+00
0.61587897	4.91391419e+00
0.61605401	4.90510812e+00
0.61622906	4.89631829e+00
0.61640410	4.88754463e+00
0.61657914	4.87879061e+00
0.61675419	4.87011649e+00
0.61692923	4.86145827e+00
0.61710428	4.85281590e+00
0.61727932	4.84418930e+00
0.61745436	4.83557843e+00
0.61762941	4.82698323e+00
0.61780445	4.81840365e+00
0.61797949	4.80983962e+00
0.61815454	4.80129110e+00
0.61832958	4.79275802e+00
0.61850463	4.78424034e+00
