# z/w	Integrand for V0 = 0.0133 eV, theta = 0.2586 mrad
0.50000000	6.11489986e+01
0.50017504	6.69205302e+01
0.50035009	7.47513491e+01
0.50052513	8.62469114e+01
0.50070018	1.05575343e+02
0.50087522	1.49391594e+02
0.50105026	1.84004528e+03
0.50122531	1.48101024e+02
0.50140035	1.04781178e+02
0.50157539	8.55080871e+01
0.50175044	7.39927270e+01
0.50192548	6.61207175e+01
0.50210053	6.03012563e+01
0.50227557	5.57722794e+01
0.50245061	5.21176581e+01
0.50262566	4.90868906e+01
0.50280070	4.65199498e+01
0.50297574	4.43090049e+01
0.50315079	4.23783627e+01
0.50332583	4.06731145e+01
0.50350088	3.91523289e+01
0.50367592	3.77847857e+01
0.50385096	3.65462004e+01
0.50402601	3.54173608e+01
0.50420105	3.43828408e+01
0.50437609	3.34302826e+01
0.50455114	3.25493799e+01
0.50472618	3.17313162e+01
0.50490123	3.09688879e+01
0.50507627	3.02559982e+01
0.50525131	2.95874479e+01
0.50542636	2.89587720e+01
0.50560140	2.83661118e+01
0.50577644	2.78061127e+01
0.50595149	2.72758426e+01
0.50612653	2.67727258e+01
0.50630158	2.62944930e+01
0.50647662	2.58395187e+01
0.50665166	2.54056043e+01
0.50682671	2.49911489e+01
0.50700175	2.45947172e+01
0.50717679	2.42150184e+01
0.50735184	2.38508877e+01
0.50752688	2.35012710e+01
0.50770193	2.31652118e+01
0.50787697	2.28418397e+01
0.50805201	2.25303610e+01
0.50822706	2.22300498e+01
0.50840210	2.19403918e+01
0.50857714	2.16607443e+01
0.50875219	2.13904203e+01
0.50892723	2.11289018e+01
0.50910228	2.08757105e+01
0.50927732	2.06304037e+01
0.50945236	2.03925712e+01
0.50962741	2.01618321e+01
0.50980245	1.99378322e+01
0.50997749	1.97202417e+01
0.51015254	1.95087529e+01
0.51032758	1.93031081e+01
0.51050263	1.91032686e+01
0.51067767	1.89087184e+01
0.51085271	1.87192220e+01
0.51102776	1.85345583e+01
0.51120280	1.83545196e+01
0.51137784	1.81789107e+01
0.51155289	1.80075476e+01
0.51172793	1.78402568e+01
0.51190298	1.76768749e+01
0.51207802	1.75172474e+01
0.51225306	1.73612281e+01
0.51242811	1.72088175e+01
0.51260315	1.70598212e+01
0.51277819	1.69140370e+01
0.51295324	1.67713474e+01
0.51312828	1.66316408e+01
0.51330333	1.64948112e+01
0.51347837	1.63607579e+01
0.51365341	1.62293851e+01
0.51382846	1.61006014e+01
0.51400350	1.59743199e+01
0.51417854	1.58504577e+01
0.51435359	1.57289774e+01
0.51452863	1.56099356e+01
0.51470368	1.54930836e+01
0.51487872	1.53783526e+01
0.51505376	1.52656767e+01
0.51522881	1.51549931e+01
0.51540385	1.50462414e+01
0.51557889	1.49393638e+01
0.51575394	1.48343050e+01
0.51592898	1.47310118e+01
0.51610403	1.46294334e+01
0.51627907	1.45295209e+01
0.51645411	1.44313853e+01
0.51662916	1.43348760e+01
0.51680420	1.42398949e+01
0.51697924	1.41464003e+01
0.51715429	1.40543521e+01
0.51732933	1.39637118e+01
0.51750438	1.38744424e+01
0.51767942	1.37865080e+01
0.51785446	1.36998742e+01
0.51802951	1.36145078e+01
0.51820455	1.35303768e+01
0.51837959	1.34474988e+01
0.51855464	1.33659175e+01
0.51872968	1.32854803e+01
0.51890473	1.32061596e+01
0.51907977	1.31279284e+01
0.51925481	1.30507609e+01
0.51942986	1.29746320e+01
0.51960490	1.28995174e+01
0.51977994	1.28253938e+01
0.51995499	1.27522384e+01
0.52013003	1.26800293e+01
0.52030508	1.26087451e+01
0.52048012	1.25385198e+01
0.52065516	1.24692080e+01
0.52083021	1.24007597e+01
0.52100525	1.23331561e+01
0.52118030	1.22663791e+01
0.52135534	1.22004111e+01
0.52153038	1.21352350e+01
0.52170543	1.20708342e+01
0.52188047	1.20071927e+01
0.52205551	1.19442948e+01
0.52223056	1.18821254e+01
0.52240560	1.18207263e+01
0.52258065	1.17601203e+01
0.52275569	1.17001985e+01
0.52293073	1.16409475e+01
0.52310578	1.15823541e+01
0.52328082	1.15244056e+01
0.52345586	1.14670894e+01
0.52363091	1.14103935e+01
0.52380595	1.13543062e+01
0.52398100	1.12988159e+01
0.52415604	1.12439116e+01
0.52433108	1.11895823e+01
0.52450613	1.11359699e+01
0.52468117	1.10829227e+01
0.52485621	1.10304184e+01
0.52503126	1.09784473e+01
0.52520630	1.09269998e+01
0.52538135	1.08760667e+01
0.52555639	1.08256389e+01
0.52573143	1.07757076e+01
0.52590648	1.07262642e+01
0.52608152	1.06773002e+01
