# z/w	Integrand for V0 = 0.0135 eV, theta = 0.2600 mrad
0.50000000	7.80779837e-01
0.50017504	8.12537794e-01
0.50035009	8.48686308e-01
0.50052513	8.90332707e-01
0.50070018	9.39005619e-01
0.50087522	9.96917197e-01
0.50105026	1.06739485e+00
0.50122531	1.15572643e+00
0.50140035	1.27094822e+00
0.50157539	1.43013834e+00
0.50175044	1.67080788e+00
0.50192548	2.09912672e+00
0.50210053	3.24256092e+00
0.50227557	5.17815354e+00
0.50245061	2.42346752e+00
0.50262566	1.81428716e+00
0.50280070	1.51116226e+00
0.50297574	1.32154940e+00
0.50315079	1.18860577e+00
0.50332583	1.08873003e+00
0.50350088	1.01012899e+00
0.50367592	9.46167310e-01
0.50385096	8.92787796e-01
0.50402601	8.47351540e-01
0.50420105	8.08058083e-01
0.50437609	7.73636016e-01
0.50455114	7.43152483e-01
0.50472618	7.15901471e-01
0.50490123	6.91345903e-01
0.50507627	6.69065967e-01
0.50525131	6.48728119e-01
0.50542636	6.30063543e-01
0.50560140	6.12852841e-01
0.50577644	5.96914934e-01
0.50595149	5.82098859e-01
0.50612653	5.68277621e-01
0.50630158	5.55343584e-01
0.50647662	5.43212927e-01
0.50665166	5.31797840e-01
0.50682671	5.21029807e-01
0.50700175	5.10849173e-01
0.50717679	5.01203721e-01
0.50735184	4.92047524e-01
0.50752688	4.83339998e-01
0.50770193	4.75045133e-01
0.50787697	4.67130843e-01
0.50805201	4.59568442e-01
0.50822706	4.52332187e-01
0.50840210	4.45402154e-01
0.50857714	4.38756707e-01
0.50875219	4.32374193e-01
0.50892723	4.26237409e-01
0.50910228	4.20330690e-01
0.50927732	4.14639740e-01
0.50945236	4.09151479e-01
0.50962741	4.03853915e-01
0.50980245	3.98736026e-01
0.50997749	3.93787669e-01
0.51015254	3.88999483e-01
0.51032758	3.84363410e-01
0.51050263	3.79876067e-01
0.51067767	3.75524693e-01
0.51085271	3.71302400e-01
0.51102776	3.67202776e-01
0.51120280	3.63219850e-01
0.51137784	3.59348052e-01
0.51155289	3.55582177e-01
0.51172793	3.51917358e-01
0.51190298	3.48349035e-01
0.51207802	3.44872932e-01
0.51225306	3.41485036e-01
0.51242811	3.38184430e-01
0.51260315	3.34966251e-01
0.51277819	3.31825541e-01
0.51295324	3.28759150e-01
0.51312828	3.25764107e-01
0.51330333	3.22837603e-01
0.51347837	3.19976985e-01
0.51365341	3.17179739e-01
0.51382846	3.14443487e-01
0.51400350	3.11765972e-01
0.51417854	3.09145053e-01
0.51435359	3.06579529e-01
0.51452863	3.04070095e-01
0.51470368	3.01611398e-01
0.51487872	2.99201693e-01
0.51505376	2.96839319e-01
0.51522881	2.94522692e-01
0.51540385	2.92250300e-01
0.51557889	2.90020704e-01
0.51575394	2.87832528e-01
0.51592898	2.85684458e-01
0.51610403	2.83575236e-01
0.51627907	2.81503663e-01
0.51645411	2.79471770e-01
0.51662916	2.77476328e-01
0.51680420	2.75515177e-01
0.51697924	2.73587307e-01
0.51715429	2.71691750e-01
0.51732933	2.69827576e-01
0.51750438	2.67993895e-01
0.51767942	2.66189848e-01
0.51785446	2.64414613e-01
0.51802951	2.62667399e-01
0.51820455	2.60947444e-01
0.51837959	2.59254976e-01
0.51855464	2.57590733e-01
0.51872968	2.55951597e-01
0.51890473	2.54336917e-01
0.51907977	2.52746063e-01
0.51925481	2.51178429e-01
0.51942986	2.49633428e-01
0.51960490	2.48110498e-01
0.51977994	2.46609092e-01
0.51995499	2.45128684e-01
0.52013003	2.43668767e-01
0.52030508	2.42228850e-01
0.52048012	2.40811507e-01
0.52065516	2.39413803e-01
0.52083021	2.38034687e-01
0.52100525	2.36673730e-01
0.52118030	2.35330517e-01
0.52135534	2.34004648e-01
0.52153038	2.32695733e-01
0.52170543	2.31403395e-01
0.52188047	2.30127269e-01
0.52205551	2.28867002e-01
0.52223056	2.27622251e-01
0.52240560	2.26393763e-01
0.52258065	2.25181921e-01
0.52275569	2.23984601e-01
0.52293073	2.22801501e-01
0.52310578	2.21632327e-01
0.52328082	2.20476791e-01
0.52345586	2.19334617e-01
0.52363091	2.18205535e-01
0.52380595	2.17089282e-01
0.52398100	2.15985604e-01
0.52415604	2.14894253e-01
0.52433108	2.13814988e-01
0.52450613	2.12750566e-01
