0.5 1.82408 0 425 2.19853e-06
0.50075 1.82408 0 425 2.14325e-06
0.5015 1.82408 0 425 2.09045e-06
0.50225 1.82408 0 425 2.04016e-06
0.503001 1.82408 0 425 1.99198e-06
0.503751 1.82408 0 425 1.94583e-06
0.504501 1.82408 0 425 1.90198e-06
0.505251 1.82408 0 425 1.85995e-06
0.506001 1.82408 0 425 1.81869e-06
0.506751 1.82408 0 425 1.78003e-06
0.507501 1.82408 0 425 1.74303e-06
0.508251 1.82408 0 425 1.70774e-06
0.509002 1.82408 0 425 1.67388e-06
0.509752 1.82408 0 425 1.64123e-06
0.510502 1.82408 0 425 1.61005e-06
0.511252 1.82408 0 425 1.5801e-06
0.512002 1.82408 0 425 1.55137e-06
0.512752 1.82408 0 425 1.52367e-06
0.513502 1.82408 0 425 1.4972e-06
0.514252 1.82408 0 425 1.4718e-06
0.515003 1.82408 0 425 1.44649e-06
0.515753 1.82408 0 425 1.42311e-06
0.516503 1.82408 0 425 1.40059e-06
0.517253 1.82408 0 425 1.3789e-06
0.518003 1.82408 0 425 1.35805e-06
0.518753 1.82408 0 425 1.33805e-06
0.519503 1.82408 0 425 1.31879e-06
0.520253 1.82408 0 425 1.30039e-06
0.521004 1.82408 0 425 1.28273e-06
0.521754 1.82408 0 425 1.26566e-06
0.522504 1.82408 0 425 1.24933e-06
0.523254 1.82408 0 425 1.23368e-06
0.524004 1.82408 0 425 1.21775e-06
0.524754 1.82408 0 425 1.20332e-06
0.525504 1.82408 0 425 1.18951e-06
0.526254 1.82408 0 425 1.17618e-06
0.527005 1.82408 0 425 1.16367e-06
0.527755 1.82408 0 425 1.15149e-06
0.528505 1.82408 0 425 1.13989e-06
0.529255 1.82408 0 425 1.12871e-06
0.530005 1.82408 0 425 1.11812e-06
0.530755 1.82408 0 425 1.10792e-06
0.531505 1.82408 0 425 1.0984e-06
0.532255 1.82408 0 425 1.08943e-06
0.533006 1.82408 0 425 1.08075e-06
0.533756 1.82408 0 425 1.07172e-06
0.534506 1.82408 0 425 1.06394e-06
0.535256 1.82408 0 425 1.05668e-06
0.536006 1.82408 0 425 1.04987e-06
0.536756 1.82408 0 425 1.04342e-06
0.537506 1.82408 0 425 1.03743e-06
0.538256 1.82408 0 425 1.0322e-06
0.539007 1.82408 0 425 1.02713e-06
0.539757 1.82408 0 425 1.02242e-06
0.540507 1.82408 0 425 1.01819e-06
0.541257 1.82408 0 425 1.01445e-06
0.542007 1.82408 0 425 1.01123e-06
0.542757 1.82408 0 425 1.00866e-06
0.543507 1.82408 0 425 1.00507e-06
0.544257 1.82408 0 425 1.0033e-06
0.545008 1.82408 0 425 1.00215e-06
0.545758 1.82408 0 425 1.00129e-06
0.546508 1.82408 0 425 1.00108e-06
0.547258 1.82408 0 425 1.00104e-06
0.548008 1.82408 0 425 1.00167e-06
0.548758 1.82408 0 425 1.0028e-06
0.549508 1.82408 0 425 1.00478e-06
0.550258 1.82408 0 425 1.00781e-06
0.551009 1.82408 0 425 1.01083e-06
0.551759 1.82408 0 425 1.01451e-06
0.552509 1.82408 0 425 1.01884e-06
0.553259 1.82408 0 425 1.02417e-06
0.554009 1.82408 0 425 1.0293e-06
0.554759 1.82408 0 425 1.03615e-06
0.555509 1.82408 0 425 1.04372e-06
0.556259 1.82408 0 425 1.05224e-06
0.55701 1.82408 0 425 1.06189e-06
0.55776 1.82408 0 425 1.073e-06
0.55851 1.82408 0 425 1.08466e-06
0.55926 1.82408 0 425 1.09732e-06
0.56001 1.82408 0 425 1.11095e-06
0.56076 1.82408 0 425 1.12575e-06
0.56151 1.82408 0 425 1.14225e-06
0.56226 1.82408 0 425 1.15988e-06
0.563011 1.82408 0 425 1.17807e-06
0.563761 1.82408 0 425 1.19789e-06
0.564511 1.82408 0 425 1.21516e-06
0.565261 1.82408 0 425 1.23418e-06
0.566011 1.82408 0 425 1.25139e-06
0.566761 1.82408 0 425 1.26787e-06
0.567511 1.82408 0 425 1.27966e-06
0.568261 1.82408 0 425 1.2819e-06
0.569012 1.82408 0 425 1.27334e-06
0.569762 1.82408 0 425 1.24412e-06
0.570512 1.82408 0 425 1.18152e-06
0.571262 1.82408 0 425 1.06898e-06
0.572012 1.82408 0 425 8.74711e-07
0.572762 1.82408 0 425 5.5776e-07
0.573512 1.82408 0 425 4.16488e-08
0.574262 1.82408 0 425 -7.73303e-07
0.575013 1.82408 0 425 -2.01955e-06
0.575763 1.82408 0 425 -3.87122e-06
0.576513 1.82408 0 425 -6.33847e-06
0.577263 1.82408 0 425 -9.16984e-06
0.578013 1.82408 0 425 -1.1451e-05
0.578763 1.82408 0 425 -1.17439e-05
0.579513 1.82408 0 425 -9.24118e-06
0.580263 1.82408 0 425 -4.93884e-06
0.581014 1.82408 0 425 -7.96405e-07
0.581764 1.82408 0 425 2.04895e-06
0.582514 1.82408 0 425 3.52165e-06
0.583264 1.82408 0 425 4.04844e-06
0.584014 1.82408 0 425 4.05056e-06
0.584764 1.82408 0 425 3.81238e-06
0.585514 1.82408 0 425 3.49159e-06
0.586264 1.82408 0 425 3.163e-06
0.587015 1.82408 0 425 2.8587e-06
0.587765 1.82408 0 425 2.58665e-06
0.588515 1.82408 0 425 2.35205e-06
0.589265 1.82408 0 425 2.14911e-06
0.590015 1.82408 0 425 1.97819e-06
0.590765 1.82408 0 425 1.831e-06
0.591515 1.82408 0 425 1.70612e-06
0.592265 1.82408 0 425 1.59973e-06
0.593016 1.82408 0 425 1.50918e-06
0.593766 1.82408 0 425 1.43144e-06
0.594516 1.82408 0 425 1.364e-06
0.595266 1.82408 0 425 1.30586e-06
0.596016 1.82408 0 425 1.25536e-06
0.596766 1.82408 0 425 1.2118e-06
0.597516 1.82408 0 425 1.1738e-06
0.598266 1.82408 0 425 1.14063e-06
0.599017 1.82408 0 425 1.11204e-06
0.599767 1.82408 0 425 1.08688e-06
0.600517 1.82408 0 425 1.06482e-06
0.601267 1.82408 0 425 1.04568e-06
0.602017 1.82408 0 425 1.02906e-06
0.602767 1.82408 0 425 1.01471e-06
0.603517 1.82408 0 425 1.00226e-06
0.604267 1.82408 0 425 9.91442e-07
0.605018 1.82408 0 425 9.82333e-07
0.605768 1.82408 0 425 9.7452e-07
0.606518 1.82408 0 425 9.68121e-07
0.607268 1.82408 0 425 9.6285e-07
0.608018 1.82408 0 425 9.5864e-07
0.608768 1.82408 0 425 9.55454e-07
0.609518 1.82408 0 425 9.53185e-07
0.610268 1.82408 0 425 9.51779e-07
0.611019 1.82408 0 425 9.51323e-07
0.611769 1.82408 0 425 9.51446e-07
0.612519 1.82408 0 425 9.52335e-07
0.613269 1.82408 0 425 9.53814e-07
0.614019 1.82408 0 425 9.55912e-07
0.614769 1.82408 0 425 9.5864e-07
0.615519 1.82408 0 425 9.61911e-07
0.616269 1.82408 0 425 9.65796e-07
0.61702 1.82408 0 425 9.70175e-07
0.61777 1.82408 0 425 9.75099e-07
0.61852 1.82408 0 425 9.80507e-07
0.61927 1.82408 0 425 9.86441e-07
0.62002 1.82408 0 425 9.92859e-07
0.62077 1.82408 0 425 9.9976e-07
0.62152 1.82408 0 425 1.00715e-06
0.62227 1.82408 0 425 1.01504e-06
0.623021 1.82408 0 425 1.02344e-06
0.623771 1.82408 0 425 1.03227e-06
0.624521 1.82408 0 425 1.04166e-06
0.625271 1.82408 0 425 1.05146e-06
0.626021 1.82408 0 425 1.06174e-06
0.626771 1.82408 0 425 1.07252e-06
0.627521 1.82408 0 425 1.08379e-06
0.628271 1.82408 0 425 1.09557e-06
0.629022 1.82408 0 425 1.10788e-06
0.629772 1.82408 0 425 1.1207e-06
0.630522 1.82408 0 425 1.13406e-06
0.631272 1.82408 0 425 1.148e-06
0.632022 1.82408 0 425 1.16249e-06
0.632772 1.82408 0 425 1.17757e-06
0.633522 1.82408 0 425 1.19326e-06
0.634272 1.82408 0 425 1.20954e-06
0.635023 1.82408 0 425 1.22647e-06
0.635773 1.82408 0 425 1.24405e-06
0.636523 1.82408 0 425 1.26233e-06
0.637273 1.82408 0 425 1.28129e-06
0.638023 1.82408 0 425 1.30104e-06
0.638773 1.82408 0 425 1.32149e-06
0.639523 1.82408 0 425 1.34271e-06
0.640273 1.82408 0 425 1.36476e-06
0.641024 1.82408 0 425 1.38766e-06
0.641774 1.82408 0 425 1.41144e-06
0.642524 1.82408 0 425 1.43614e-06
0.643274 1.82408 0 425 1.46181e-06
0.644024 1.82408 0 425 1.48846e-06
0.644774 1.82408 0 425 1.51616e-06
0.645524 1.82408 0 425 1.54497e-06
0.646274 1.82408 0 425 1.5749e-06
0.647025 1.82408 0 425 1.60603e-06
0.647775 1.82408 0 425 1.63842e-06
0.648525 1.82408 0 425 1.67213e-06
0.649275 1.82408 0 425 1.70723e-06
0.650025 1.82408 0 425 1.74378e-06
0.650775 1.82408 0 425 1.78184e-06
0.651525 1.82408 0 425 1.82151e-06
0.652275 1.82408 0 425 1.86289e-06
0.653026 1.82408 0 425 1.90604e-06
0.653776 1.82408 0 425 1.95107e-06
0.654526 1.82408 0 425 1.99807e-06
0.655276 1.82408 0 425 2.04713e-06
0.656026 1.82408 0 425 2.09842e-06
0.656776 1.82408 0 425 2.15208e-06
0.657526 1.82408 0 425 2.20822e-06
0.658276 1.82408 0 425 2.26698e-06
0.659027 1.82408 0 425 2.32854e-06
0.659777 1.82408 0 425 2.39307e-06
0.660527 1.82408 0 425 2.46076e-06
0.661277 1.82408 0 425 2.53183e-06
0.662027 1.82408 0 425 2.60645e-06
0.662777 1.82408 0 425 2.68491e-06
0.663527 1.82408 0 425 2.76744e-06
