# EELS for $h = 0.2$ $\mu$m, $\epsilon_2 = \epsilon_{Si}(\omega)$, $\beta$ = 0.55. Re(EELS) from paper 149 Eq. 25 divided by L/c and in Gaussian units (dimensionless) 
0.0000058310	0.0000303494	0.0000307019	0.0000294057	0.0000293672	0.0000326313	0.0000496959	0.0016663448	0.0024775154	0.0026385228	0.0025569932	0.0023705524	0.0021441273	0.0019108825	0.0016877738	0.0014830434	0.0013003167	0.0011411781	0.0010075595	0.0009070390	0.0008834174	0.0018452298	0.0126492377	0.0063718893	0.0040187545	0.0027611670	0.0019971566	0.0014983830	0.0011567734	0.0009156234	0.0007503484	0.0010313625	0.0011266678	0.0010939573	0.0010206716	0.0009339983	0.0008455994	0.0007579062	0.0006711064	0.0005954487	0.0005339227	0.0004943721	0.0005142326	0.0010490061	0.0057583524	0.0026281529	0.0016037108	0.0010787062	0.0007713684	0.0005955729
0.0000058260	0.0000300759	0.0000301488	0.0000286567	0.0000284906	0.0000316158	0.0000482892	0.0016335021	0.0024173292	0.0025613280	0.0024689288	0.0022762486	0.0020471391	0.0018138797	0.0015926903	0.0013912098	0.0012125708	0.0010579372	0.0009288126	0.0008320707	0.0008088662	0.0017181513	0.0118716132	0.0059167782	0.0036940797	0.0025136218	0.0018013472	0.0013395661	0.0010254717	0.0008052687	0.0006555226	0.0009165834	0.0010023744	0.0009695742	0.0008998754	0.0008186060	0.0007365151	0.0006557218	0.0005763569	0.0005077683	0.0004524639	0.0004172764	0.0004354604	0.0009134362	0.0050956542	0.0022875885	0.0013744402	0.0009110764	0.0006428298	0.0004913009
0.0000058210	0.0000298058	0.0000296136	0.0000279468	0.0000276703	0.0000306669	0.0000469602	0.0016013506	0.0023586464	0.0024864304	0.0023839337	0.0021857303	0.0019545702	0.0017218317	0.0015029931	0.0013050924	0.0011307772	0.0009808038	0.0008562676	0.0007633770	0.0007407895	0.0016005775	0.0111427789	0.0054948901	0.0033961613	0.0022886603	0.0016250308	0.0011978106	0.0009092562	0.0007083700	0.0005728476	0.0008154249	0.0008926825	0.0008601284	0.0007940612	0.0007180549	0.0006420005	0.0005677369	0.0004953459	0.0004333223	0.0003837466	0.0003525609	0.0003693026	0.0007966027	0.0045107903	0.0019923219	0.0011788263	0.0007701783	0.0005362690	0.0004058128
0.0000058160	0.0000295392	0.0000290953	0.0000272726	0.0000268995	0.0000297756	0.0000456992	0.0015698684	0.0023014222	0.0024137547	0.0023018943	0.0020988394	0.0018662134	0.0016344798	0.0014183718	0.0012243302	0.0010545270	0.0009093250	0.0007894307	0.0007004258	0.0006786120	0.0014917380	0.0104595746	0.0051037247	0.0031227368	0.0020841776	0.0014662321	0.0010712559	0.0008063705	0.0006232671	0.0005007468	0.0007261818	0.0007957718	0.0007637245	0.0007012770	0.0006303515	0.0005600341	0.0004919114	0.0004260220	0.0003700590	0.0003257259	0.0002981813	0.0003136585	0.0006957205	0.0039943255	0.0017361072	0.0010117593	0.0006516165	0.0004478198	0.0003356249
0.0000058110	0.0000292761	0.0000285931	0.0000266311	0.0000261729	0.0000289349	0.0000444984	0.0015390358	0.0022456150	0.0023432298	0.0022227029	0.0020154258	0.0017818725	0.0015515802	0.0013385351	0.0011485864	0.0009834409	0.0008430821	0.0007278482	0.0006427311	0.0006218107	0.0013909297	0.0098190551	0.0047409780	0.0028717416	0.0018982705	0.0013231800	0.0009582476	0.0007152662	0.0005485072	0.0004378507	0.0006473719	0.0007100613	0.0006787200	0.0006198377	0.0005537823	0.0004888864	0.0004265089	0.0003666500	0.0003162542	0.0002766943	0.0002524403	0.0002667896	0.0006084493	0.0035380238	0.0015136020	0.0008689380	0.0005517445	0.0003743176	0.0002779196
0.0000058060	0.0000290163	0.0000281064	0.0000260196	0.0000254855	0.0000281390	0.0000433516	0.0015088349	0.0021911853	0.0022747880	0.0021462567	0.0019353468	0.0017013616	0.0014729027	0.0012632094	0.0010775461	0.0009171661	0.0007816887	0.0006711037	0.0005898490	0.0005699104	0.0012975105	0.0092184742	0.0044045258	0.0026412908	0.0017292170	0.0011942866	0.0008573149	0.0006345771	0.0004828188	0.0003829694	0.0005777052	0.0006341757	0.0006036903	0.0005482870	0.0004868726	0.0004270755	0.0003700499	0.0003157602	0.0002704567	0.0002352237	0.0002139271	0.0002272552	0.0005328175	0.0031346854	0.0013202282	0.0007467353	0.0004675318	0.0003131680	0.0002304134
0.0000058010	0.0000287599	0.0000276344	0.0000254357	0.0000248336	0.0000273832	0.0000422535	0.0014792491	0.0021380957	0.0022083645	0.0020724576	0.0018584661	0.0016245040	0.0013982297	0.0011921373	0.0010109150	0.0008553747	0.0007247872	0.0006188141	0.0005413737	0.0005224788	0.0012108934	0.0086552706	0.0040924092	0.0024296629	0.0015754591	0.0010781270	0.0007671491	0.0005630979	0.0004250887	0.0003350689	0.0005160587	0.0005669181	0.0005373986	0.0004853647	0.0004283515	0.0003733309	0.0003212720	0.0002721069	0.0002314447	0.0002001192	0.0001814674	0.0001938597	0.0004671606	0.0027780078	0.0011520568	0.0006420877	0.0003964560	0.0002622404	0.0001912528
0.0000057960	0.0000285067	0.0000271763	0.0000248774	0.0000242135	0.0000266635	0.0000411998	0.0014502629	0.0020863104	0.0021438971	0.0020012114	0.0017846538	0.0015511318	0.0013273553	0.0011250768	0.0009484174	0.0007977613	0.0006720468	0.0005706271	0.0004969343	0.0004791224	0.0011305417	0.0081270543	0.0038028206	0.0022352852	0.0014355861	0.0009734230	0.0006865857	0.0004997645	0.0003743420	0.0002932500	0.0004614536	0.0005072454	0.0004787695	0.0004299793	0.0003771231	0.0003265614	0.0002790973	0.0002346326	0.0001981874	0.0001703794	0.0001540828	0.0001656094	0.0004100698	0.0024624675	0.0010057101	0.0005524036	0.0003364139	0.0002197823	0.0001589309
0.0000057910	0.0000282567	0.0000267317	0.0000243426	0.0000236224	0.0000259764	0.0000401869	0.0014218618	0.0020357950	0.0020813261	0.0019324277	0.0017137854	0.0014810852	0.0012600847	0.0010617998	0.0008897953	0.0007440420	0.0006231617	0.0005262186	0.0004561911	0.0004394832	0.0010559640	0.0076315946	0.0035340918	0.0020567200	0.0013083204	0.0008790266	0.0006145881	0.0004436374	0.0003297243	0.0002567306	0.0004130361	0.0004542478	0.0004268673	0.0003811840	0.0003322405	0.0002858295	0.0002426044	0.0002024394	0.0001698152	0.0001451645	0.0001309575	0.0001416777	0.0003603498	0.0021832184	0.0008782810	0.0004754873	0.0002856497	0.0001843503	0.0001322207
0.0000057860	0.0000280099	0.0000262999	0.0000238297	0.0000230577	0.0000253191	0.0000392115	0.0013940320	0.0019865166	0.0020205940	0.0018660199	0.0016457419	0.0014142119	0.0011962332	0.0010020915	0.0008348072	0.0006939522	0.0005778484	0.0004852906	0.0004188338	0.0004032350	0.0009867103	0.0071668086	0.0032846823	0.0018926531	0.0011925049	0.0007939073	0.0005502333	0.0003938870	0.0002904872	0.0002248305	0.0003700613	0.0004071309	0.0003808769	0.0003381571	0.0002928856	0.0002503284	0.0002110046	0.0001747632	0.0001455931	0.0001237694	0.0001114103	0.0001213754	0.0003169848	0.0019360038	0.0007672633	0.0004094759	0.0002426949	0.0001547535	0.0001101212
0.0000057810	0.0000277661	0.0000258804	0.0000233371	0.0000225173	0.0000246892	0.0000382711	0.0013667603	0.0019384433	0.0019616452	0.0018019045	0.0015804096	0.0013503671	0.0011356259	0.0009457495	0.0007832267	0.0006472456	0.0005358447	0.0004475684	0.0003845781	0.0003700811	0.0009223685	0.0067307509	0.0030531694	0.0017418823	0.0010870907	0.0007171394	0.0004926992	0.0003497802	0.0002559746	0.0001969579	0.0003318782	0.0003652004	0.0003400874	0.0003001843	0.0002583502	0.0002193631	0.0001836225	0.0001509541	0.0001248998	0.0001056016	0.0000948717	0.0001041277	0.0002791090	0.0017170819	0.0006704945	0.0003527871	0.0002063206	0.0001300084	0.0000918150
0.0000057760	0.0000275254	0.0000254725	0.0000228634	0.0000219991	0.0000240845	0.0000373633	0.0013400340	0.0018915442	0.0019044260	0.0017400011	0.0015176792	0.0012894125	0.0010780970	0.0008925831	0.0007348417	0.0006036926	0.0004969079	0.0004127996	0.0003531640	0.0003397507	0.0008625607	0.0063216042	0.0028382386	0.0016033079	0.0009911274	0.0006478912	0.0004412535	0.0003106693	0.0002256113	0.0001725974	0.0002979179	0.0003278487	0.0003038780	0.0002666442	0.0002280207	0.0001923348	0.0001598789	0.0001304581	0.0001072091	0.0000901628	0.0000808654	0.0000894544	0.0002459831	0.0015231603	0.0005861062	0.0003040750	0.0001754962	0.0001093016	0.0000766338
0.0000057711	0.0000272877	0.0000250759	0.0000224073	0.0000215014	0.0000235032	0.0000364859	0.0013138410	0.0018457896	0.0018488848	0.0016802325	0.0014574463	0.0012312164	0.0010234893	0.0008424126	0.0006894535	0.0005630796	0.0004608129	0.0003807515	0.0003243533	0.0003119977	0.0008069403	0.0059376703	0.0026386750	0.0014759235	0.0009037531	0.0005854152	0.0003952435	0.0002759819	0.0001988930	0.0001513005	0.0002676825	0.0002945438	0.0002717064	0.0002369956	0.0002013651	0.0001687264	0.0001392768	0.0001128030	0.0000920756	0.0000770336	0.0000689926	0.0000769538	0.0002169745	0.0013513397	0.0005124822	0.0002621935	0.0001493569	0.0000919593	0.0000640298
0.0000057661	0.0000270530	0.0000246900	0.0000219677	0.0000210228	0.0000229435	0.0000356372	0.0012881698	0.0018011505	0.0017949713	0.0016225242	0.0013996106	0.0011756533	0.0009716538	0.0007950685	0.0006468758	0.0005252074	0.0004273515	0.0003512100	0.0002979280	0.0002865974	0.0007551892	0.0055773617	0.0024533557	0.0013588079	0.0008241860	0.0005290395	0.0003540877	0.0002452120	0.0001753771	0.0001326767	0.0002407360	0.0002648193	0.0002430979	0.0002107666	0.0001779216	0.0001480912	0.0001213890	0.0000975854	0.0000791214	0.0000658604	0.0000589189	0.0000662892	0.0001915410	0.0011990651	0.0004482233	0.0002261656	0.0001271760	0.0000774230	0.0000535541
0.0000057611	0.0000268212	0.0000243144	0.0000215435	0.0000205620	0.0000224040	0.0000348154	0.0012630088	0.0017575988	0.0017426371	0.0015668044	0.0013440760	0.0011226034	0.0009224492	0.0007503910	0.0006069339	0.0004898903	0.0003963308	0.0003239779	0.0002736887	0.0002633452	0.0007070155	0.0052391943	0.0022812421	0.0012511176	0.0007517172	0.0004781600	0.0003172674	0.0002179119	0.0001546756	0.0001163858	0.0002166964	0.0002382657	0.0002176369	0.0001875453	0.0001572888	0.0001300433	0.0001058486	0.0000844612	0.0000680257	0.0000563452	0.0000503636	0.0000571783	0.0001692165	0.0010640837	0.0003921173	0.0001951577	0.0001083424	0.0000652291	0.0000448379
0.0000057562	0.0000265922	0.0000239487	0.0000211338	0.0000201176	0.0000218835	0.0000340191	0.0012383473	0.0017151074	0.0016918353	0.0015130041	0.0012907505	0.0010719525	0.0008757414	0.0007082293	0.0005694642	0.0004569553	0.0003675720	0.0002988737	0.0002514526	0.0000682380	0.0006621508	0.0049217801	0.0021213737	0.0011520800	0.0006857032	0.0004322333	0.0002843203	0.0001936861	0.0001364478	0.0001021314	0.0001952286	0.0002145235	0.0001949588	0.0001669720	0.0001391175	0.0001142482	0.0000923393	0.0000731357	0.0000585163	0.0000482362	0.0000430914	0.0000493841	0.0001495998	0.0009444076	0.0003431124	0.0001684578	0.0000923415	0.0000549924	0.0000375779
0.0000057512	0.0000263661	0.0000235924	0.0000207377	0.0000196887	0.0000213808	0.0000332470	0.0012141745	0.0016736498	0.0016425203	0.0014610564	0.0012395455	0.0010235917	0.0008314033	0.0006684414	0.0005343133	0.0004262414	0.0003409095	0.0002757301	0.0002310524	0.0002225557	0.0006203487	0.0046238210	0.0019728619	0.0010609874	0.0006255600	0.0003907706	0.0002548339	0.0001721843	0.0001203949	0.0000896552	0.0001760384	0.0001932762	0.0001747439	0.0001487317	0.0001231038	0.0001004166	0.0000805892	0.0000633570	0.0000503615	0.0000413210	0.0000369039	0.0000427071	0.0001323450	0.0008382817	0.0003002959	0.0001454573	0.0000787393	0.0000463923	0.0000315246
0.0000057463	0.0000261427	0.0000232452	0.0000203544	0.0000192744	0.0000208948	0.0000324979	0.0011904803	0.0016332003	0.0015946482	0.0014108973	0.0011903764	0.0009774169	0.0007893142	0.0006308932	0.0005013371	0.0003975983	0.0003161901	0.0002543931	0.0002123348	0.0002046934	0.0005813825	0.0043441023	0.0018348842	0.0009771913	0.0005707576	0.0003533322	0.0002284403	0.0001530969	0.0001062544	0.0000787322	0.0001588671	0.0001742454	0.0001567110	0.0001325491	0.0001089828	0.0000882972	0.0000703635	0.0000549093	0.0000433646	0.0000354200	0.0000316346	0.0000369795	0.0001171532	0.0007441558	0.0002628749	0.0001256352	0.0000671701	0.0000391620	0.0000264722
0.0000057413	0.0000259220	0.0000229068	0.0000199831	0.0000188736	0.0000204246	0.0000317706	0.0011672545	0.0015937338	0.0015481762	0.0013624645	0.0011431618	0.0009333290	0.0007493598	0.0005954584	0.0004704008	0.0003708859	0.0002932714	0.0002347208	0.0001951595	0.0001883263	0.0005450435	0.0040814876	0.0017066794	0.0009000974	0.0005208144	0.0003195223	0.0002048112	0.0001361496	0.0000937959	0.0000691659	0.0001434874	0.0001571858	0.0001406128	0.0001181827	0.0000965233	0.0000776724	0.0000614597	0.0000476077	0.0000373577	0.0000303810	0.0000271432	0.0000320597	0.0001037657	0.0006606599	0.0002301603	0.0001085457	0.0000573249	0.0000330791	0.0000222510
0.0000057364	0.0000257040	0.0000225767	0.0000196233	0.0000184857	0.0000199694	0.0000310642	0.0011444874	0.0015552260	0.0015030630	0.0013156984	0.0010978237	0.0008912334	0.0007114314	0.0005620175	0.0004413779	0.0003459737	0.0002720219	0.0002165827	0.0001793980	0.0001733256	0.0005111399	0.0038349128	0.0015875428	0.0008291606	0.0004752934	0.0002889846	0.0001836536	0.0001210999	0.0000828171	0.0000607854	0.0001296991	0.0001418807	0.0001262318	0.0001054207	0.0000855235	0.0000683527	0.0000537031	0.0000412935	0.0000321980	0.0000260753	0.0000233113	0.0000278281	0.0000919581	0.0005865829	0.0002015524	0.0000938065	0.0000489427	0.0000279581	0.0000187207
0.0000057315	0.0000254887	0.0000222546	0.0000192743	0.0000181100	0.0000195282	0.0000303776	0.0011221696	0.0015176533	0.0014592685	0.0012705413	0.0010542872	0.0008510396	0.0006754260	0.0005304583	0.0004141498	0.0003227401	0.0002523196	0.0001998584	0.0001649325	0.0001595738	0.0004794947	0.0036033823	0.0014768215	0.0007638814	0.0004337974	0.0002613984	0.0001647060	0.0001077329	0.0000731402	0.0000534412	0.0001173259	0.0001281389	0.0001133761	0.0000940769	0.0000758072	0.0000601738	0.0000469427	0.0000358306	0.0000277637	0.0000223939	0.0000200391	0.0000241837	0.0000815358	0.0005208533	0.0001765297	0.0000810899	0.0000418026	0.0000236441	0.0000157654
0.0000057265	0.0000252759	0.0000219403	0.0000189355	0.0000177457	0.0000191005	0.0000297101	0.0011002918	0.0014809925	0.0014167538	0.0012269375	0.0010124803	0.0008126617	0.0006412459	0.0005006744	0.0003886051	0.0003010716	0.0002340513	0.0001844369	0.0001516552	0.0001469635	0.0004499452	0.0033859636	0.0013739112	0.0007038014	0.0003959654	0.0002364747	0.0001477349	0.0000958583	0.0000646089	0.0000470032	0.0001062122	0.0001157914	0.0001018764	0.0000839881	0.0000672200	0.0000529925	0.0000410476	0.0000311021	0.0000239509	0.0000192443	0.0000172423	0.0000210409	0.0000723292	0.0004625235	0.0001546376	0.0000701147	0.0000357177	0.0000200075	0.0000132889
0.0000057216	0.0000250658	0.0000216334	0.0000186064	0.0000173923	0.0000186856	0.0000290608	0.0010788449	0.0014452213	0.0013754812	0.0011848333	0.0009723343	0.0007760172	0.0006087984	0.0004725659	0.0003646396	0.0002808625	0.0002171123	0.0001702163	0.0001394673	0.0001353970	0.0004223412	0.0031817834	0.0012782518	0.0006485003	0.0003614695	0.0002139535	0.0001325316	0.0000853077	0.0000570862	0.0000413577	0.0000962206	0.0001046885	0.0000915832	0.0000750104	0.0000596269	0.0000466840	0.0000359049	0.0000270073	0.0000206709	0.0000165480	0.0000148497	0.0000183273	0.0000641909	0.0004107543	0.0001354805	0.0000606395	0.0000305299	0.0000169400	0.0000112118
0.0000057167	0.0000248581	0.0000213337	0.0000182866	0.0000170493	0.0000182829	0.0000284290	0.0010578202	0.0014103177	0.0013354143	0.0011441769	0.0009337827	0.0007410277	0.0005779953	0.0004460383	0.0003421554	0.0002620143	0.0002014054	0.0001571023	0.0001282782	0.0001247850	0.0003965440	0.0029900238	0.0011893241	0.0005975922	0.0003300116	0.0001936002	0.0001189100	0.0000759319	0.0000504513	0.0000364054	0.0000872298	0.0000946977	0.0000823645	0.0000670172	0.0000529096	0.0000411400	0.0000314166	0.0000234598	0.0000178479	0.0000142382	0.0000128009	0.0000159812	0.0000569921	0.0003648030	0.0001187131	0.0000524568	0.0000261051	0.0000143510	0.0000094680
0.0000057118	0.0000246529	0.0000210409	0.0000179755	0.0000167161	0.0000178917	0.0000278140	0.0010372091	0.0013762604	0.0012965175	0.0011049183	0.0008967622	0.0007076182	0.0005487533	0.0004210026	0.0003210608	0.0002444350	0.0001868409	0.0001450083	0.0001180050	0.0001150461	0.0003724259	0.0028099187	0.0011066473	0.0005507233	0.0003013206	0.0001752037	0.0001067036	0.0000675985	0.0000445983	0.0000320599	0.0000791324	0.0000857015	0.0000741032	0.0000598969	0.0000469643	0.0000362656	0.0000274979	0.0000203852	0.0000154170	0.0000122584	0.0000110451	0.0000139505	0.0000506204	0.0003240118	0.0001040346	0.0000453882	0.0000223294	0.0000121646	0.0000080026
0.0000057069	0.0000244501	0.0000207548	0.0000176728	0.0000163923	0.0000175117	0.0000272151	0.0010170032	0.0013430287	0.0012587564	0.0010670092	0.0008612118	0.0006757173	0.0005209929	0.0003973745	0.0003012697	0.0002280391	0.0001733351	0.0001338545	0.0001085718	0.0001061058	0.0003498689	0.0026407502	0.0010297754	0.0005075686	0.0002751500	0.0001585737	0.0000957638	0.0000601904	0.0000394339	0.0000282453	0.0000718335	0.0000775955	0.0000666959	0.0000535511	0.0000417000	0.0000319782	0.0000240751	0.0000177193	0.0000133228	0.0000105604	0.0000095389	0.0000121905	0.0000449775	0.0002877980	0.0000911824	0.0000392805	0.0000191063	0.0000103170	0.0000067700
0.0000057020	0.0000242498	0.0000204751	0.0000173781	0.0000160774	0.0000171422	0.0000266318	0.0009971942	0.0013106024	0.0012220977	0.0010304032	0.0008270728	0.0006452566	0.0004946391	0.0003750749	0.0002827013	0.0002127466	0.0001608110	0.0001235673	0.0000999089	0.0000978963	0.0003287639	0.0024818455	0.0009582950	0.0004678297	0.0002512756	0.0001435385	0.0000859577	0.0000536037	0.0000348761	0.0000248956	0.0000652487	0.0000702869	0.0000600507	0.0000478930	0.0000370367	0.0000282056	0.0000210843	0.0000154070	0.0000115179	0.0000091033	0.0000082457	0.0000106633	0.0000399774	0.0002556450	0.0000799274	0.0000340016	0.0000163540	0.0000087549	0.0000057324
0.0000056971	0.0000240518	0.0000202015	0.0000170911	0.0000157711	0.0000167829	0.0000260635	0.0009777741	0.0012789617	0.0011865090	0.0009950551	0.0007942892	0.0006161710	0.0004696203	0.0003540288	0.0002652800	0.0001984830	0.0001491967	0.0001140789	0.0000919526	0.0000903557	0.0003090101	0.0023325741	0.0008918227	0.0004312327	0.0002294935	0.0001299434	0.0000771664	0.0000477464	0.0000308527	0.0000219532	0.0000593033	0.0000636933	0.0000540863	0.0000428457	0.0000329042	0.0000248848	0.0000184701	0.0000134006	0.0000099616	0.0000078520	0.0000071344	0.0000093367	0.0000355445	0.0002270954	0.0000700695	0.0000294379	0.0000140027	0.0000074333	0.0000048580
0.0000056922	0.0000238561	0.0000199339	0.0000168113	0.0000154730	0.0000164334	0.0000255096	0.0009587352	0.0012480875	0.0011519590	0.0009609217	0.0007628069	0.0005883984	0.0004458688	0.0003341658	0.0002489348	0.0001851791	0.0001384261	0.0001053269	0.0000846443	0.0000326241	0.0002905144	0.0021923450	0.0008300029	0.0003975259	0.0002096182	0.0001176490	0.0000692839	0.0000425367	0.0000273004	0.0000193675	0.0000539310	0.0000577412	0.0000487302	0.0000383414	0.0000292406	0.0000219606	0.0000161842	0.0000116590	0.0000086191	0.0000067769	0.0000061785	0.0000081828	0.0000316126	0.0002017435	0.0000614341	0.0000254915	0.0000119934	0.0000063146	0.0000041206
